id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_goal_low_left,att_hd_miss,att_hd_total,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_miss,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_pass,challenge_lost,clearance_off_line,corner_taken,crosses_18yard,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,losses,lost_corners,mins_played,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shield_ball_oop,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_freekick_cross,accurate_launches,accurate_pull_back,accurate_through_ball,att_assist_setplay,att_bx_left,att_bx_right,att_cmiss_left,att_cmiss_right,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_post,att_freekick_target,att_freekick_total,att_goal_low_centre,att_goal_low_right,att_ibox_blocked,att_lf_goal,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_post,att_obox_target,att_obxd_left,att_one_on_one,att_post_high,att_sv_high_centre,att_sv_high_left,att_sv_low_left,blocked_cross,blocked_scoring_att,clean_sheet,crosses_18yardplus,effective_blocked_cross,freekick_cross,goals_conceded_obox,goal_assist_deadball,goal_assist_setplay,hand_ball,hit_woodwork,interceptions_in_box,long_pass_own_to_opp_success,offtarget_att_assist,overrun,pen_goals_conceded,post_scoring_att,second_goal_assist,shot_fastbreak,six_yard_block,total_corners_intobox,total_fastbreak,total_pull_back,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,total_keeper_sweeper,att_miss_high_left,offside_provoked,penalty_conceded,red_card,assist_blocked_shot,att_goal_high_centre,att_goal_high_right,att_hd_goal,att_ibox_post,att_post_right,error_lead_to_shot,assist_attempt_saved,att_cmiss_high_right,att_corner,att_hd_target,att_goal_high_left,att_pen_goal,own_goals,error_lead_to_goal,assist_own_goal,goal_fastbreak,assist_penalty_won,att_hd_post,att_post_left,att_sv_high_right,penalty_won,second_yellow,last_man_tackle,att_lg_centre,assist_pass_lost,att_cmiss_high_left,assist_handball_won,att_obxd_right,foul_throw_in,cross_not_claimed,dive_catch,penalty_faced,stand_save,dangerous_play,penalty_save,att_obx_left,assist_post,att_obp_goal,att_pen_target,assist_free_kick_won,att_obx_right,att_pen_post,back_pass,att_lg_left,att_pen_miss,att_lg_right
2537,282076.0,Asmir Begovic,Asmir,Begovic,1987-06-20,Bosnia & Herzegovina,Bosnia & Herzegovina,15.0,G,Goalkeeper,210,226.0,13.0,96.0,,137.0,322.0,,1.0,12.0,24.0,,201.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,1.0,3.0,,,,,3.0,4.0,14.0,19.0,,64.0,,,379.0,24.0,,47.0,44.0,,,,,,,1.0,1.0,85.0,272.0,13.0,18.0,2160.0,,,240.0,,42.0,64.0,4.0,211.0,211.0,,20.0,,1.0,66.0,,,18.0,163.0,1.0,0.0,,261.0,16.0,19.0,,,,101523.42456054688,64.0,,269.0,166.0,,343.0,,530.0,,,,0.0,,,772.0,,2.0,2.0,3.0,0.0,8.0,,,0.0,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,3.0,,,,,1.0,99.0,,,2.0,,,,,,,,113.0,7.0,128.0,17.0,37.0,,192.0,19.0,151.0,128.0,4.0,36.0,23.0,60.0,3.0,24.0,8.0,,,,,,,,,,,2.0,,,,,,,,5.0,,,,,,,,,,,,,,,,5.0,2.0,2.0,1.0,,,,,,,,,,,,,
4474,288982.0,Héctor Bellerín,Héctor,Bellerín,1995-03-19,Spain,Spain,19.0,D,Right Full Back,210,318.0,20.0,352.0,1.0,25.0,661.0,124.0,24.0,21.0,19.0,5.0,120.0,96.0,11.0,7.0,3.0,7.0,1.0,,,,,4.0,2.0,1.0,6.0,1.0,,1.0,2.0,7.0,15.0,,3.0,12.0,2.0,3.0,0.0,194.0,79.0,4.0,,,38.0,7.0,,,37.0,15.0,4.0,69.0,57.0,33.0,20.0,60.0,0.0,16.0,225.0,18.0,,21.0,19.0,,5.0,5.0,4.0,20.0,49.0,20.0,20.0,332.0,57.0,4.0,8.0,1533.0,5.0,4.0,776.0,5.0,2.0,237.0,56.0,209.0,209.0,5.0,48.0,26.0,38.0,34.0,,6.0,184.0,652.0,12.0,0.0,8.0,362.0,36.0,33.0,23.0,39.0,39.0,193009.00439453125,242.0,2.0,462.0,14.0,1.0,41.0,1.0,785.0,18.0,3.0,1.0,15.0,6.0,132.0,1159.0,53.0,20.0,20.0,6.0,0.0,11.0,15.0,15.0,12.0,3.0,,9.0,9.0,1.0,,4.0,,1.0,,,3.0,,0.0,,,,,,,,,5.0,,2.0,3.0,,,2.0,,,,,1.0,,4.0,8.0,3.0,2.0,4.0,,2.0,,1.0,1.0,,3.0,41.0,3.0,1.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
13490,277218.0,Yohan Benalouane,Yohan,Benalouane,1987-03-28,France,Tunisia,29.0,D,Defender,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16671,315785.0,Filip Benkovic,Filip,Benkovic,1997-07-13,Croatia,Croatia,28.0,D,Centre Central Defender,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,289115.0,Joe Bennett,Joe,Bennett,1990-03-28,England,England,21.0,D,Left Full Back,210,164.0,29.0,345.0,,41.0,498.0,130.0,17.0,35.0,30.0,15.0,289.0,160.0,2.0,8.0,12.0,1.0,,,,1.0,,,1.0,2.0,9.0,2.0,,,3.0,8.0,4.0,,,,2.0,,1.0,92.0,129.0,,,,53.0,16.0,,1.0,19.0,11.0,4.0,74.0,143.0,84.0,30.0,197.0,6.0,20.0,361.0,29.0,,50.0,41.0,,1.0,1.0,1.0,30.0,92.0,60.0,60.0,54.0,179.0,19.0,29.0,2641.0,5.0,3.0,663.0,8.0,323.0,11.0,52.0,327.0,327.0,4.0,69.0,56.0,53.0,187.0,1.0,3.0,187.0,476.0,22.0,0.0,14.0,215.0,63.0,84.0,34.0,43.0,42.0,281420.03125,267.0,4.0,522.0,64.0,,111.0,1.0,694.0,10.0,2.0,,50.0,2.0,191.0,1313.0,13.0,10.0,10.0,35.0,0.0,7.0,24.0,7.0,29.0,5.0,0.0,11.0,11.0,2.0,1.0,18.0,,,1.0,1.0,,,,,,1.0,,1.0,3.0,,,1.0,,1.0,3.0,,,2.0,,,,,,1.0,9.0,4.0,8.0,17.0,9.0,6.0,9.0,,,,,9.0,82.0,9.0,4.0,3.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14441,284323.0,Josh Benson,Josh,Benson,1999-12-05,England,England,10.0,M,Centre Central Midfielder,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4492,32114.0,Christian Benteke,Christian,Benteke,1990-12-03,DR Congo,Belgium,20.0,F,Centre Striker,210,45.0,7.0,91.0,11.0,7.0,136.0,,60.0,90.0,16.0,6.0,83.0,53.0,23.0,3.0,8.0,19.0,,,8.0,12.0,1.0,11.0,6.0,1.0,1.0,2.0,2.0,6.0,1.0,3.0,16.0,,3.0,9.0,2.0,2.0,1.0,62.0,18.0,3.0,6.0,1.0,9.0,3.0,,,1.0,15.0,2.0,96.0,109.0,14.0,11.0,36.0,2.0,18.0,68.0,9.0,1.0,13.0,12.0,,1.0,1.0,,11.0,107.0,,,50.0,6.0,8.0,,813.0,5.0,8.0,227.0,2.0,38.0,40.0,11.0,154.0,154.0,2.0,3.0,13.0,9.0,61.0,,13.0,59.0,122.0,5.0,,9.0,58.0,12.0,14.0,8.0,1.0,1.0,85039.96606445312,120.0,66.0,184.0,,20.0,10.0,10.0,241.0,26.0,6.0,7.0,5.0,,,381.0,52.0,26.0,26.0,9.0,,6.0,5.0,2.0,1.0,1.0,,,,17.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,4.0,,2.0,1.0,,,1.0,,0.0,1.0,1.0,1.0,2.0,,5.0,1.0,,,,1.0,,1.0,1.0,2.0,,2.0,4.0,3.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50975,284969.0,Adrián Bernabé,Adrián,Bernabé,2001-05-26,Spain,Spain,16.0,M,Midfielder,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5907,287029.0,Bernard,Bernard,Anício Caldeira Duarte,1992-09-08,Brazil,Brazil,20.0,F,Left Winger,210,177.0,26.0,444.0,19.0,16.0,607.0,4.0,13.0,3.0,34.0,14.0,161.0,96.0,16.0,7.0,37.0,6.0,,,1.0,1.0,1.0,5.0,4.0,2.0,6.0,,2.0,4.0,4.0,7.0,19.0,1.0,2.0,15.0,1.0,3.0,,196.0,180.0,4.0,4.0,1.0,59.0,40.0,,4.0,39.0,40.0,7.0,152.0,119.0,12.0,2.0,68.0,9.0,17.0,233.0,25.0,1.0,19.0,16.0,1.0,3.0,2.0,1.0,2.0,20.0,27.0,27.0,105.0,61.0,13.0,3.0,2127.0,27.0,5.0,804.0,2.0,259.0,42.0,88.0,401.0,401.0,20.0,65.0,95.0,59.0,272.0,,9.0,265.0,605.0,35.0,,41.0,230.0,49.0,12.0,82.0,51.0,48.0,243286.0928955078,378.0,23.0,627.0,21.0,19.0,54.0,2.0,806.0,23.0,21.0,9.0,49.0,7.0,4.0,1298.0,77.0,74.0,74.0,27.0,,14.0,40.0,20.0,30.0,5.0,,14.0,14.0,12.0,,2.0,,2.0,,8.0,,2.0,0.0,1.0,,,,,,1.0,,6.0,,3.0,3.0,,,,,1.0,,,,1.0,2.0,9.0,4.0,8.0,2.0,1.0,3.0,,2.0,,1.0,1.0,33.0,13.0,6.0,,,,1.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
23591,267842.0,Bernardo,Bernardo,Fernandes da Silva Junior,1995-05-14,Brazil,Brazil,95.0,D,Left Full Back,210,276.0,28.0,301.0,1.0,23.0,571.0,152.0,30.0,44.0,22.0,12.0,147.0,119.0,4.0,4.0,8.0,2.0,,,1.0,2.0,,2.0,2.0,2.0,5.0,,,1.0,1.0,4.0,4.0,,0.0,1.0,,2.0,,128.0,120.0,,,,52.0,14.0,1.0,,17.0,12.0,6.0,79.0,143.0,66.0,37.0,128.0,6.0,17.0,374.0,19.0,,29.0,23.0,,1.0,1.0,1.0,37.0,91.0,34.0,34.0,47.0,147.0,10.0,16.0,1750.0,4.0,3.0,772.0,14.0,285.0,15.0,50.0,350.0,350.0,4.0,69.0,47.0,52.0,236.0,3.0,3.0,129.0,560.0,19.0,,10.0,346.0,73.0,66.0,22.0,31.0,31.0,192086.87524414065,218.0,8.0,470.0,52.0,1.0,99.0,2.0,785.0,8.0,1.0,3.0,62.0,,210.0,1364.0,11.0,26.0,26.0,23.0,,6.0,14.0,6.0,43.0,4.0,,6.0,6.0,4.0,,6.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,2.0,,,1.0,,,,1.0,0.0,,16.0,2.0,2.0,14.0,16.0,,6.0,,,1.0,,3.0,66.0,6.0,3.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
5067,44030.0,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,1994-08-10,Portugal,Portugal,20.0,M,Left/Centre Attacking Midfielder,210,395.0,54.0,1086.0,32.0,72.0,1469.0,34.0,27.0,11.0,36.0,22.0,129.0,78.0,44.0,18.0,61.0,23.0,,1.0,3.0,6.0,6.0,10.0,12.0,12.0,50.0,3.0,,3.0,4.0,18.0,54.0,,1.0,5.0,,7.0,3.0,468.0,164.0,10.0,8.0,3.0,88.0,51.0,,25.0,35.0,37.0,2.0,182.0,136.0,24.0,7.0,132.0,6.0,31.0,360.0,31.0,7.0,22.0,20.0,6.0,7.0,6.0,7.0,7.0,72.0,25.0,25.0,608.0,88.0,4.0,2.0,2853.0,50.0,22.0,1662.0,3.0,142.0,516.0,141.0,430.0,430.0,25.0,44.0,95.0,88.0,270.0,,14.0,632.0,1427.0,44.0,1.0,71.0,431.0,111.0,24.0,88.0,70.0,64.0,378941.4558105469,792.0,16.0,1345.0,28.0,32.0,115.0,2.0,1706.0,62.0,4.0,5.0,52.0,10.0,35.0,2286.0,178.0,44.0,44.0,24.0,0.0,30.0,49.0,31.0,39.0,3.0,1.0,12.0,11.0,8.0,1.0,8.0,4.0,5.0,3.0,0.0,11.0,1.0,2.0,1.0,,,,,,1.0,2.0,16.0,6.0,5.0,10.0,1.0,,3.0,,2.0,,2.0,,3.0,2.0,26.0,15.0,28.0,2.0,1.0,2.0,,,2.0,,,55.0,21.0,7.0,4.0,,1.0,1.0,4.0,6.0,1.0,9.0,,,,,,,0.0,,,,,,,,,,,3.0,,,,,,,1.0,,,1.0,,,,2.0,3.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2886,281358.0,Ryan Bertrand,Ryan,Bertrand,1989-08-05,England,England,5.0,D,Left Full Back,210,199.0,26.0,407.0,3.0,19.0,584.0,180.0,44.0,38.0,24.0,15.0,205.0,124.0,5.0,11.0,17.0,3.0,,,,,,3.0,,1.0,15.0,3.0,1.0,,6.0,11.0,9.0,,,1.0,1.0,,,132.0,76.0,3.0,2.0,,59.0,15.0,,30.0,38.0,7.0,8.0,104.0,111.0,44.0,17.0,142.0,6.0,26.0,331.0,24.0,1.0,42.0,39.0,1.0,,,,17.0,99.0,27.0,27.0,41.0,117.0,11.0,10.0,2160.0,13.0,2.0,759.0,5.0,327.0,8.0,116.0,358.0,358.0,1.0,48.0,27.0,59.0,270.0,,10.0,207.0,572.0,23.0,4.0,22.0,254.0,61.0,44.0,20.0,93.0,63.0,253003.234375,294.0,11.0,613.0,36.0,3.0,72.0,,774.0,16.0,,,46.0,1.0,214.0,1387.0,27.0,31.0,31.0,22.0,0.0,5.0,6.0,23.0,27.0,8.0,8.0,22.0,14.0,4.0,2.0,9.0,1.0,1.0,4.0,1.0,,,,,,1.0,,1.0,3.0,,,1.0,1.0,5.0,3.0,1.0,,1.0,,,,1.0,,,7.0,4.0,6.0,17.0,7.0,8.0,3.0,,,1.0,1.0,3.0,56.0,8.0,5.0,1.0,1.0,2.0,,,30.0,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10451,291946.0,Muhamed Besic,Muhamed,Besic,1992-09-10,Germany,Bosnia & Herzegovina,5.0,M,Midfielder,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,283840.0,Marcus Bettinelli,Marcus,Bettinelli,1992-05-24,England,England,13.0,G,Goalkeeper,210,88.0,16.0,40.0,,66.0,128.0,,,2.0,7.0,,79.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,2.0,,3.0,13.0,2.0,23.0,,,159.0,7.0,,20.0,18.0,,,,,2.0,1.0,,,28.0,101.0,4.0,10.0,630.0,,,115.0,,16.0,19.0,,87.0,87.0,,4.0,,,24.0,,,5.0,77.0,,,,110.0,26.0,13.0,,,,24021.25073242188,23.0,,101.0,54.0,,147.0,,211.0,,,,,,,282.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,40.0,,,1.0,,,,,,,,34.0,5.0,32.0,11.0,16.0,,67.0,1.0,46.0,32.0,8.0,16.0,4.0,20.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,,1.0,,,,,,,,,,,
8882,160732.0,Philip Billing,Philip,Billing,1996-06-11,Denmark,Denmark,29.0,M,Centre Defensive Midfielder,210,399.0,44.0,454.0,19.0,77.0,844.0,56.0,30.0,88.0,27.0,24.0,202.0,108.0,17.0,25.0,17.0,10.0,1.0,,1.0,4.0,1.0,5.0,2.0,6.0,33.0,3.0,,4.0,9.0,25.0,29.0,,,2.0,4.0,1.0,2.0,194.0,174.0,1.0,,1.0,64.0,24.0,2.0,2.0,30.0,29.0,5.0,136.0,210.0,40.0,23.0,141.0,6.0,37.0,338.0,25.0,2.0,43.0,39.0,1.0,,,,23.0,134.0,53.0,53.0,266.0,141.0,19.0,8.0,2190.0,10.0,9.0,1057.0,16.0,229.0,150.0,173.0,456.0,456.0,14.0,60.0,100.0,64.0,276.0,,16.0,218.0,830.0,40.0,,21.0,456.0,93.0,40.0,38.0,56.0,55.0,276126.6413574219,323.0,29.0,674.0,16.0,19.0,131.0,2.0,1074.0,42.0,6.0,2.0,74.0,,129.0,1724.0,33.0,54.0,54.0,30.0,,3.0,20.0,17.0,44.0,7.0,,9.0,9.0,12.0,,0.0,,,4.0,2.0,4.0,2.0,1.0,2.0,,2.0,,1.0,3.0,1.0,,8.0,1.0,6.0,9.0,1.0,1.0,5.0,,,2.0,,2.0,1.0,3.0,17.0,4.0,24.0,3.0,1.0,4.0,,,,3.0,4.0,84.0,11.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,
50245,312817.0,Yves Bissouma,Yves,Bissouma,1996-08-30,Cote D’Ivoire,Mali,38.0,M,Midfielder,210,247.0,16.0,340.0,15.0,24.0,585.0,1.0,31.0,27.0,28.0,29.0,182.0,127.0,5.0,26.0,13.0,5.0,,,,,,3.0,2.0,1.0,5.0,3.0,2.0,7.0,16.0,26.0,24.0,,2.0,26.0,2.0,2.0,,147.0,116.0,1.0,2.0,,28.0,18.0,,3.0,2.0,31.0,5.0,143.0,161.0,25.0,12.0,79.0,6.0,40.0,191.0,17.0,,32.0,26.0,,,,,12.0,53.0,33.0,33.0,152.0,63.0,16.0,5.0,1768.0,6.0,3.0,690.0,5.0,108.0,102.0,29.0,249.0,249.0,4.0,47.0,65.0,28.0,225.0,,19.0,165.0,560.0,16.0,,13.0,282.0,32.0,25.0,71.0,8.0,5.0,195853.50341796875,218.0,18.0,441.0,13.0,15.0,53.0,2.0,715.0,31.0,6.0,11.0,62.0,3.0,1.0,1140.0,35.0,43.0,43.0,25.0,,7.0,47.0,8.0,30.0,5.0,2.0,2.0,,5.0,,3.0,1.0,0.0,,,,2.0,2.0,,,1.0,,,3.0,,,,,5.0,9.0,,,1.0,,1.0,,,,1.0,4.0,9.0,1.0,2.0,4.0,1.0,6.0,,,1.0,,5.0,41.0,7.0,9.0,6.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4888,125735.0,Daley Blind,Daley,Blind,1990-03-09,Netherlands,Netherlands,17.0,D,Centre Central Defender,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24299,162059.0,Jack Bodenham,Jack,Bodenham,1999-09-29,Wales,Wales,37.0,D,Central Defender,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10441,301766.0,Jérémie Boga,Jérémie,Boga,1997-01-03,France,Cote D’Ivoire,10.0,F,Left Winger,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3348,186480.0,Ádám Bogdán,Ádám,Bogdán,1987-09-27,Hungary,Hungary,1.0,G,Goalkeeper,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13468,314454.0,Omar Bogle,Omar,Bogle,1992-07-26,England,England,,F,Centre Striker,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21820,286985.0,Joshua Bohui,Joshua,Bohui,1999-03-03,England,England,37.0,F,Left/Right Winger,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,268226.0,Yannick Bolasie,Yannick,Bolasie,1989-05-24,France,DR Congo,14.0,F,Left/Right Winger,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
