id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,appearances,formation_place,mins_played,total_sub_on,wins,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obx_centre,att_openplay,att_rf_goal,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yardplus,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,head_pass,interception,interceptions_in_box,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,own_goals,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shield_ball_oop,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,won_corners,won_tackle,yellow_card,dispossessed,won_contest,accurate_goal_kicks,accurate_keeper_throws,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,cross_not_claimed,stand_catch,total_keeper_sweeper,att_assist_setplay,att_bx_right,att_cmiss_right,att_hd_post,att_ibox_post,att_post_high,big_chance_created,crosses_18yard,goal_assist,goal_assist_intentional,goal_assist_setplay,hit_woodwork,post_scoring_att,total_sub_off,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_freekick_miss,att_freekick_target,att_freekick_total,att_obox_miss,att_obox_target,att_rf_target,att_sv_high_centre,clearance_off_line,corner_taken,fouled_final_third,foul_throw_in,freekick_cross,goal_assist_deadball,goal_assist_openplay,second_goal_assist,total_corners_intobox,total_through_ball,assist_own_goal,att_bx_left,att_cmiss_left,att_fastbreak,att_goal_high_left,att_goal_high_right,att_miss_high_right,att_obp_goal,att_pen_goal,att_post_right,att_sv_high_left,dangerous_play,goals_openplay,hand_ball,penalty_won,shot_fastbreak,total_fastbreak,total_pull_back,accurate_pull_back,att_one_on_one,attempts_obox,att_cmiss_high_right,att_goal_high_centre,att_lg_centre,att_miss_high_left,att_obox_goal,att_sv_high_right,times_tackled,winning_goal,assist_pass_lost,error_lead_to_goal,att_obxd_left,att_obx_right,assist_attempt_saved,assist_free_kick_won,att_obxd_right,att_cmiss_high_left,att_obox_post,att_post_left,goal_fastbreak,assist_penalty_won,att_obx_left,att_freekick_goal,red_card,second_yellow,att_pen_target,assist_blocked_shot,accurate_keeper_sweeper,dive_catch,att_freekick_post,att_corner,penalty_faced,penalty_save,stand_save,assist_post,att_pen_post,att_lg_left,att_lg_right,back_pass,att_pen_miss
13929,20494.0,Matt Dixon,Matt,Dixon,1994-12-19,England,England,23.0,M,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5057,49119.0,Filip Djuricic,Filip,Djuricic,1992-01-30,Serbia,Serbia,10.0,M,Centre Attacking Midfielder,27,9.0,30.0,327.0,6.0,2.0,27.0,2.0,2.0,2.0,3.0,92.0,,4.0,1.0,117.0,3.0,3.0,3.0,1.0,29.0,8.0,,5.0,4.0,,,,,,1.0,,1.0,2.0,,2.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,5.0,,5.0,,,,1.0,25.0,27.0,,,1.0,13.0,3.0,3.0,,1.0,2.0,25.0,27.0,1.0,3.0,1.0,,18.0,4.0,50.0,3.0,,4.0,3.0,1.0,1.0,13.0,5.0,1.0,5.0,,44.0,9.0,4.0,5.0,,,2.0,3.0,1.0,148.0,,1.0,,25.0,30.0,,15.0,1.0,70.0,70.0,7.0,7.0,13.0,13.0,34.0,,3.0,,59.0,112.0,5.0,5.0,29.0,6.0,3.0,16.0,11.0,8.0,86.0,8.0,135.0,1.0,4.0,3.0,2.0,153.0,7.0,6.0,4.0,240.0,2.0,7.0,7.0,7.0,6.0,6.0,1.0,10.0,11.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,5.0,,,,,,3.0,,1.0,,,,,1.0,,1.0,,,4.0,6.0,,2.0,,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4422,18689.0,Stephen Dobbie,Stephen,Dobbie,1982-12-05,Scotland,Scotland,23.0,F,Centre Striker,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10380,289836.0,Joseph Dodoo,Joseph,Dodoo,1995-06-29,Ghana,England,20.0,F,Centre Striker,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7865,267925.0,Janoi Donacien,Janoi,Donacien,1993-11-03,St. Lucia,St. Lucia,22.0,D,Right Full Back,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,136706.0,Graham Dorrans,Graham,Dorrans,1987-05-05,Scotland,Scotland,4.0,M,Midfielder,27,21.0,137.0,1593.0,2.0,4.0,228.0,17.0,10.0,8.0,6.0,412.0,7.0,24.0,34.0,630.0,5.0,15.0,11.0,10.0,121.0,97.0,,20.0,5.0,,,1.0,,,,,,1.0,1.0,4.0,2.0,,,3.0,1.0,3.0,2.0,4.0,12.0,16.0,1.0,17.0,1.0,1.0,1.0,1.0,157.0,96.0,1.0,,5.0,44.0,5.0,16.0,5.0,17.0,7.0,69.0,58.0,5.0,10.0,3.0,,122.0,21.0,228.0,19.0,1.0,24.0,19.0,5.0,3.0,32.0,25.0,3.0,25.0,,261.0,66.0,46.0,10.0,3.0,1.0,9.0,16.0,6.0,746.0,2.0,2.0,,69.0,134.0,,45.0,2.0,227.0,227.0,14.0,44.0,38.0,44.0,117.0,1.0,9.0,,222.0,614.0,28.0,25.0,254.0,34.0,10.0,10.0,65.0,48.0,298.0,21.0,574.0,18.0,28.0,57.0,1.0,763.0,20.0,23.0,7.0,1018.0,,14.0,14.0,16.0,9.0,16.0,5.0,16.0,8.0,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,3.0,19.0,3.0,3.0,2.0,,,9.0,4.0,1.0,4.0,,,,5.0,3.0,5.0,2.0,,21.0,2.0,,12.0,1.0,1.0,,19.0,7.0,,1.0,,,,,2.0,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
4378,134484.0,Michael Doughty,Michael,Doughty,1992-11-20,England,England,10.0,M,Centre Central Midfielder,27,3.0,0.0,51.0,3.0,1.0,8.0,1.0,,,,14.0,1.0,,2.0,22.0,,,4.0,1.0,9.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,,,,3.0,,2.0,,,1.0,7.0,13.0,,3.0,2.0,,4.0,1.0,11.0,,,2.0,1.0,1.0,2.0,6.0,,,,,9.0,4.0,3.0,1.0,1.0,,,1.0,,29.0,,,,2.0,4.0,,2.0,,13.0,13.0,,4.0,3.0,3.0,8.0,,,,4.0,21.0,2.0,1.0,11.0,1.0,3.0,4.0,,,8.0,,19.0,3.0,,4.0,,30.0,,4.0,,51.0,,,,3.0,,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10455,187005.0,Kieran Dowell,Kieran,Dowell,1997-10-10,England,England,10.0,M,Centre Central Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,159684.0,Stewart Downing,Stewart,Downing,1984-07-22,England,England,19.0,M,Left/Right Winger,27,37.0,320.0,3313.0,,12.0,413.0,100.0,82.0,46.0,5.0,923.0,6.0,67.0,113.0,1254.0,17.0,19.0,5.0,5.0,330.0,241.0,,56.0,8.0,1.0,,4.0,2.0,,1.0,,1.0,10.0,3.0,7.0,4.0,5.0,10.0,54.0,3.0,3.0,8.0,19.0,44.0,57.0,1.0,14.0,2.0,5.0,,3.0,310.0,156.0,2.0,1.0,13.0,56.0,29.0,18.0,9.0,62.0,11.0,106.0,82.0,13.0,32.0,11.0,2.0,210.0,11.0,434.0,37.0,6.0,45.0,41.0,4.0,11.0,56.0,22.0,1.0,22.0,,432.0,121.0,85.0,14.0,10.0,1.0,40.0,45.0,18.0,1425.0,3.0,7.0,,326.0,311.0,,143.0,2.0,531.0,531.0,11.0,70.0,75.0,56.0,301.0,,22.0,1.0,511.0,1208.0,23.0,85.0,459.0,160.0,32.0,57.0,287.0,180.0,655.0,12.0,1305.0,18.0,70.0,168.0,4.0,1477.0,69.0,27.0,17.0,2139.0,,24.0,24.0,27.0,40.0,21.0,3.0,26.0,23.0,,,,,,,,,,,,,,,,,,21.0,6.0,2.0,,1.0,,7.0,101.0,8.0,5.0,2.0,1.0,1.0,2.0,37.0,4.0,3.0,2.0,,3.0,14.0,8.0,2.0,4.0,,118.0,7.0,,17.0,2.0,6.0,1.0,108.0,5.0,1.0,10.0,,5.0,,,3.0,,,,,,6.0,1.0,,5.0,10.0,2.0,2.0,2.0,2.0,,,,4.0,3.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
3205,141573.0,Kevin Doyle,Kevin,Doyle,1983-09-18,Ireland,Ireland,9.0,F,Striker,27,3.0,0.0,34.0,3.0,1.0,2.0,1.0,,,3.0,6.0,,,,8.0,,4.0,4.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,1.0,7.0,6.0,,1.0,1.0,,3.0,2.0,4.0,,,,,,1.0,7.0,,,,,2.0,1.0,,1.0,,,,,,10.0,,,,2.0,,,1.0,,9.0,9.0,,1.0,1.0,1.0,4.0,,,,2.0,8.0,1.0,,2.0,1.0,1.0,,1.0,1.0,3.0,5.0,9.0,,,,,10.0,,1.0,,21.0,,4.0,4.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,291459.0,Danny Drinkwater,Danny,Drinkwater,1990-03-05,England,England,15.0,M,Midfielder,27,23.0,108.0,1488.0,7.0,7.0,298.0,51.0,7.0,5.0,7.0,457.0,8.0,24.0,44.0,748.0,3.0,32.0,17.0,14.0,122.0,95.0,,8.0,4.0,1.0,,,,,1.0,,1.0,3.0,,1.0,1.0,,1.0,8.0,2.0,2.0,3.0,,10.0,9.0,,6.0,3.0,1.0,,1.0,166.0,154.0,,,3.0,53.0,3.0,23.0,,10.0,5.0,111.0,96.0,3.0,32.0,17.0,,159.0,32.0,338.0,16.0,,27.0,22.0,5.0,17.0,76.0,40.0,4.0,40.0,,193.0,118.0,68.0,11.0,6.0,,5.0,4.0,3.0,931.0,5.0,4.0,,148.0,236.0,,36.0,1.0,277.0,277.0,10.0,71.0,73.0,53.0,247.0,1.0,9.0,1.0,230.0,739.0,25.0,9.0,342.0,96.0,32.0,26.0,26.0,24.0,338.0,29.0,628.0,31.0,25.0,95.0,,944.0,15.0,52.0,3.0,1245.0,,27.0,27.0,11.0,8.0,42.0,1.0,18.0,16.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,14.0,,,,,,6.0,2.0,,,,,,8.0,2.0,2.0,,1.0,2.0,3.0,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2662,153650.0,Didier Drogba,Didier,Drogba,1978-03-11,,,11.0,F,Forward,27,28.0,72.0,856.0,20.0,20.0,47.0,8.0,2.0,2.0,16.0,146.0,1.0,27.0,14.0,191.0,,45.0,46.0,6.0,61.0,60.0,,13.0,12.0,,,2.0,,2.0,3.0,,5.0,3.0,4.0,8.0,2.0,,,3.0,5.0,4.0,4.0,2.0,13.0,22.0,2.0,22.0,2.0,3.0,1.0,,75.0,33.0,1.0,2.0,,18.0,5.0,4.0,3.0,,7.0,114.0,83.0,,12.0,8.0,1.0,54.0,13.0,113.0,8.0,4.0,5.0,5.0,,8.0,78.0,2.0,,2.0,,64.0,18.0,12.0,1.0,1.0,,5.0,9.0,9.0,312.0,3.0,,,43.0,40.0,,24.0,,229.0,229.0,6.0,9.0,18.0,18.0,65.0,,16.0,,98.0,186.0,5.0,14.0,65.0,13.0,12.0,26.0,12.0,12.0,185.0,56.0,264.0,4.0,33.0,21.0,12.0,317.0,30.0,13.0,,532.0,,38.0,38.0,16.0,6.0,12.0,5.0,38.0,10.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,12.0,1.0,1.0,,,,3.0,,,,2.0,1.0,4.0,8.0,3.0,5.0,1.0,,,5.0,,,,1.0,,,1.0,,2.0,,2.0,1.0,,3.0,,,,,,2.0,,,2.0,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3917,15352.0,Joe Dudgeon,Joe,Dudgeon,1990-11-26,England,Northern Ireland,3.0,D,Left Full Back,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3835,132527.0,Michael Duff,Michael,Duff,1978-01-11,Northern Ireland,Northern Ireland,4.0,D,Centre/Right Central Defender,27,21.0,105.0,1809.0,,4.0,278.0,38.0,,,,178.0,38.0,,97.0,456.0,6.0,55.0,84.0,5.0,175.0,150.0,,4.0,2.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,57.0,102.0,,,3.0,11.0,1.0,21.0,8.0,2.0,6.0,91.0,124.0,3.0,199.0,149.0,4.0,152.0,19.0,339.0,21.0,,25.0,24.0,1.0,149.0,90.0,34.0,8.0,34.0,,160.0,232.0,124.0,11.0,10.0,9.0,2.0,2.0,1.0,612.0,22.0,,,28.0,113.0,1.0,27.0,,195.0,195.0,,65.0,37.0,11.0,84.0,1.0,,1.0,73.0,433.0,7.0,4.0,315.0,75.0,199.0,4.0,4.0,4.0,172.0,2.0,329.0,113.0,1.0,205.0,,640.0,2.0,24.0,6.0,983.0,,3.0,3.0,15.0,2.0,17.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10456,307097.0,Courtney Duffus,Courtney,Duffus,1995-10-24,Ireland,Ireland,,F,Forward,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,256337.0,Shane Duffy,Shane,Duffy,1992-01-01,Northern Ireland,Ireland,4.0,D,Centre Central Defender,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4340,176689.0,Paul Dummett,Paul,Dummett,1991-09-26,Wales,Wales,,D,Defender,27,25.0,93.0,2109.0,1.0,8.0,373.0,37.0,3.0,3.0,,259.0,18.0,1.0,52.0,629.0,145.0,51.0,88.0,8.0,174.0,103.0,,14.0,8.0,,,,,,6.0,3.0,9.0,,,7.0,3.0,,1.0,7.0,5.0,3.0,1.0,2.0,7.0,5.0,,2.0,8.0,2.0,,1.0,78.0,71.0,3.0,,14.0,36.0,2.0,10.0,5.0,11.0,7.0,76.0,140.0,14.0,164.0,100.0,2.0,148.0,13.0,431.0,24.0,,34.0,31.0,3.0,100.0,128.0,32.0,3.0,32.0,1.0,71.0,217.0,98.0,10.0,16.0,15.0,6.0,9.0,4.0,828.0,11.0,2.0,1.0,244.0,6.0,1.0,29.0,2.0,284.0,284.0,1.0,49.0,21.0,36.0,265.0,1.0,12.0,,120.0,616.0,16.0,15.0,426.0,88.0,164.0,5.0,32.0,32.0,209.0,5.0,451.0,84.0,1.0,155.0,,845.0,18.0,37.0,170.0,1387.0,,8.0,8.0,17.0,12.0,31.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,21.0,,,,,,3.0,,,,1.0,,1.0,5.0,1.0,,1.0,,,3.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8235,258220.0,Cameron Dummigan,Cameron,Dummigan,1996-06-02,Northern Ireland,Northern Ireland,23.0,D,Defender,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,11886.0,Richard Dunne,Richard,Dunne,1979-09-21,Ireland,Ireland,22.0,D,Centre Central Defender,27,23.0,108.0,1872.0,1.0,4.0,238.0,34.0,1.0,1.0,1.0,116.0,20.0,,62.0,353.0,9.0,26.0,62.0,14.0,222.0,138.0,,3.0,6.0,,,,,,1.0,4.0,5.0,1.0,,3.0,4.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,48.0,85.0,2.0,,7.0,19.0,1.0,13.0,4.0,1.0,4.0,64.0,134.0,7.0,202.0,126.0,1.0,136.0,25.0,326.0,22.0,,39.0,33.0,6.0,126.0,87.0,44.0,8.0,44.0,2.0,108.0,207.0,87.0,15.0,34.0,22.0,1.0,2.0,4.0,515.0,28.0,1.0,1.0,31.0,82.0,,15.0,2.0,223.0,223.0,,64.0,21.0,19.0,69.0,,3.0,1.0,50.0,335.0,12.0,3.0,289.0,77.0,202.0,5.0,3.0,3.0,149.0,1.0,265.0,115.0,,199.0,,551.0,8.0,62.0,12.0,972.0,,6.0,6.0,8.0,2.0,48.0,7.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,4.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,2.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,19449.0,Nathan Dyer,Nathan,Dyer,1987-11-29,England,England,24.0,M,Right Winger,27,32.0,168.0,1868.0,9.0,13.0,225.0,8.0,9.0,9.0,1.0,383.0,2.0,55.0,8.0,599.0,12.0,25.0,9.0,11.0,193.0,130.0,,20.0,2.0,1.0,,1.0,2.0,,,1.0,1.0,,3.0,2.0,4.0,,2.0,4.0,1.0,2.0,1.0,3.0,8.0,15.0,3.0,12.0,1.0,3.0,2.0,,244.0,124.0,3.0,2.0,6.0,52.0,3.0,32.0,4.0,14.0,7.0,172.0,108.0,6.0,7.0,2.0,,38.0,21.0,131.0,23.0,3.0,29.0,25.0,4.0,2.0,26.0,20.0,1.0,20.0,,259.0,31.0,18.0,12.0,2.0,,9.0,13.0,9.0,706.0,1.0,12.0,,29.0,218.0,,29.0,1.0,304.0,304.0,9.0,49.0,66.0,52.0,74.0,,5.0,,179.0,597.0,28.0,22.0,254.0,17.0,7.0,88.0,54.0,54.0,226.0,3.0,508.0,5.0,59.0,14.0,6.0,708.0,17.0,31.0,12.0,1120.0,1.0,40.0,40.0,36.0,17.0,27.0,2.0,40.0,32.0,,,,,,,,,,,,,,,,,,,6.0,,,,,3.0,40.0,2.0,2.0,,,,15.0,,,1.0,,,,3.0,2.0,3.0,,,,9.0,1.0,,,2.0,,,2.0,,,1.0,,,,,,,,1.0,,3.0,2.0,,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,289018.0,Edin Dzeko,Edin,Dzeko,1986-03-17,Bosnia & Herzegovina,Bosnia & Herzegovina,9.0,F,Centre Striker,27,22.0,106.0,932.0,11.0,11.0,77.0,6.0,,,6.0,204.0,,32.0,8.0,281.0,1.0,36.0,40.0,4.0,56.0,44.0,1.0,9.0,24.0,2.0,1.0,1.0,1.0,,10.0,1.0,11.0,8.0,3.0,14.0,9.0,2.0,4.0,17.0,6.0,4.0,7.0,3.0,9.0,37.0,2.0,13.0,,2.0,2.0,2.0,109.0,31.0,3.0,2.0,,18.0,11.0,5.0,1.0,,5.0,98.0,67.0,,14.0,11.0,,31.0,13.0,76.0,11.0,4.0,9.0,6.0,3.0,11.0,43.0,5.0,,5.0,,81.0,25.0,16.0,6.0,1.0,,3.0,8.0,13.0,357.0,2.0,3.0,,67.0,66.0,,11.0,1.0,172.0,172.0,8.0,7.0,16.0,18.0,99.0,,19.0,2.0,109.0,273.0,9.0,11.0,88.0,8.0,14.0,26.0,9.0,9.0,158.0,31.0,286.0,3.0,36.0,14.0,6.0,365.0,43.0,10.0,1.0,567.0,5.0,27.0,27.0,9.0,15.0,8.0,1.0,30.0,9.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,2.0,9.0,2.0,1.0,,1.0,,10.0,,,,,,,5.0,,4.0,,,,4.0,,,,2.0,,,1.0,,4.0,1.0,1.0,,1.0,,,,,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
4638,142350.0,Maurice Edu,Maurice,Edu,1986-04-18,United States,United States,8.0,M,Centre Central Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374,219620.0,Max Ehmer,Max,Ehmer,1992-02-03,Germany,Germany,5.0,D,Centre Central Defender,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
