id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_cmiss_high,att_cmiss_high_left,att_cmiss_left,att_freekick_goal,att_freekick_miss,att_freekick_target,att_freekick_total,att_goal_low_left,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_high_left,att_sv_high_right,att_sv_low_centre,ball_recovery,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouled_final_third,fouls,freekick_cross,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,att_bx_centre,att_bx_left,att_bx_right,att_fastbreak,att_goal_low_right,att_hd_miss,att_hd_post,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_post_high,att_setpiece,att_sv_low_left,att_sv_low_right,goals_openplay,hit_woodwork,penalty_conceded,penalty_won,post_scoring_att,shot_fastbreak,six_yard_block,total_fastbreak,att_cmiss_high_right,att_cmiss_right,att_obp_goal,att_obx_right,att_pen_target,att_post_right,att_sv_high_centre,dangerous_play,head_pass,open_play_pass,successful_open_play_pass,touches_in_opp_box,att_lg_centre,offside_provoked,red_card,times_tackled,winning_goal,att_post_left,last_man_tackle,att_hd_goal,own_goals,gk_smother,clearance_off_line,goal_assist_setplay,accurate_freekick_cross,att_freekick_post,att_obox_post,att_pen_goal,goal_assist_deadball,attempts_ibox,att_goal_high_left,att_goal_high_right,att_goal_low_centre,att_lf_goal,goal_fastbreak,error_lead_to_goal,att_obxd_left,att_obxd_right,att_obx_left,att_pen_post,att_goal_high_centre,second_yellow,diving_save,attempts_obox,penalty_save,back_pass,att_lg_left,rescinded_red_card,backward_pass,rightside_pass,att_pen_miss,leftside_pass
2603,18814.0,Bobby Zamora,Bobby,Zamora,1981-01-16,England,England,25.0,F,Centre Striker,16,62.0,6.0,,3.0,3.0,10.0,183.0,,46.0,12.0,242.0,1.0,1.0,25.0,12.0,13.0,75.0,69.0,15.0,,1.0,,3.0,,,,,,10.0,1.0,2.0,2.0,5.0,3.0,2.0,,4.0,1.0,7.0,25.0,,1.0,7.0,,,,23.0,6.0,3.0,1.0,,20.0,9.0,17.0,3.0,83.0,44.0,3.0,2.0,,37.0,130.0,10.0,29.0,,11.0,1.0,19.0,14.0,4.0,2.0,1.0,2.0,2.0,5.0,5.0,1.0,5.0,12.0,9.0,7.0,2.0,914.0,9.0,8.0,6.0,1.0,35.0,42.0,32.0,,142.0,137.0,8.0,3.0,12.0,14.0,98.0,17.0,70.0,13.0,8.0,19.0,,29.0,29.0,154.0,32.0,283.0,1.0,53.0,16.0,14.0,324.0,26.0,5.0,2.0,4.0,1.0,1.0,460.0,24.0,20.0,3.0,8.0,8.0,2.0,1.0,,,,,,,,,,,,,,,,,,14.0,2.0,,,1.0,4.0,1.0,2.0,8.0,4.0,1.0,9.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338,132978.0,Mauro Zárate,Mauro,Zárate,1987-03-18,Argentina,Argentina,19.0,F,Centre Striker,16,37.0,8.0,,2.0,2.0,1.0,92.0,,9.0,8.0,127.0,1.0,5.0,3.0,,14.0,70.0,47.0,2.0,,1.0,,2.0,1.0,,1.0,3.0,1.0,3.0,1.0,,1.0,4.0,2.0,3.0,1.0,6.0,2.0,12.0,15.0,2.0,3.0,16.0,,,,39.0,4.0,7.0,,4.0,11.0,2.0,20.0,5.0,70.0,53.0,,,,27.0,0.0,8.0,13.0,3.0,6.0,4.0,16.0,16.0,,1.0,,,1.0,,1.0,,1.0,12.0,10.0,6.0,,602.0,,3.0,7.0,1.0,26.0,26.0,15.0,2.0,106.0,105.0,22.0,3.0,14.0,8.0,50.0,3.0,40.0,14.0,1.0,59.0,3.0,19.0,16.0,76.0,3.0,144.0,,14.0,9.0,7.0,165.0,19.0,3.0,8.0,7.0,1.0,5.0,334.0,32.0,16.0,3.0,30.0,5.0,6.0,1.0,,,,,,,,,,,,,,,,,,,3.0,2.0,,1.0,,,,,1.0,3.0,2.0,,1.0,,,,,2.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
3243,9689.0,Didier Zokora,Didier,Zokora,1980-12-14,Cote D’Ivoire,Cote D’Ivoire,5.0,M,Centre Central Midfielder,16,521.0,34.0,,2.0,2.0,1.0,525.0,11.0,10.0,128.0,1044.0,1.0,19.0,18.0,15.0,28.0,166.0,152.0,12.0,1.0,,,,,,,,,1.0,,,2.0,,1.0,4.0,,3.0,,7.0,7.0,,1.0,7.0,,,,225.0,4.0,25.0,5.0,,7.0,11.0,30.0,10.0,107.0,161.0,54.0,31.0,,211.0,240.0,5.0,26.0,1.0,25.0,,40.0,30.0,10.0,,,,1.0,50.0,48.0,3.0,48.0,171.0,119.0,11.0,8.0,2254.0,8.0,5.0,1.0,12.0,144.0,124.0,35.0,1.0,270.0,221.0,28.0,61.0,136.0,3.0,218.0,13.0,557.0,57.0,103.0,32.0,,19.0,19.0,300.0,5.0,662.0,41.0,10.0,169.0,1.0,1200.0,8.0,3.0,3.0,73.0,1.0,21.0,1586.0,34.0,51.0,7.0,22.0,5.0,57.0,6.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
3179,8774.0,Arnold Mvuemba,Arnold,Mvuemba,1985-01-28,France,France,28.0,M,Centre Central Midfielder,16,44.0,4.0,,,,2.0,78.0,,6.0,12.0,122.0,1.0,1.0,3.0,3.0,8.0,35.0,18.0,8.0,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,14.0,1.0,1.0,1.0,,2.0,,9.0,1.0,23.0,16.0,,,,23.0,0.0,,6.0,,3.0,,4.0,4.0,,,,,,,7.0,,7.0,15.0,7.0,4.0,,315.0,3.0,5.0,,,14.0,33.0,2.0,,43.0,43.0,6.0,4.0,4.0,,39.0,8.0,50.0,6.0,,6.0,,2.0,2.0,48.0,4.0,102.0,1.0,6.0,16.0,1.0,150.0,1.0,1.0,5.0,10.0,1.0,1.0,200.0,13.0,1.0,3.0,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,5916.0,Charles N'Zogbia,Charles,N'Zogbia,1986-05-28,France,France,28.0,M,Left Winger,16,262.0,19.0,16.0,39.0,23.0,2.0,442.0,16.0,7.0,36.0,665.0,,157.0,24.0,26.0,32.0,213.0,175.0,20.0,16.0,3.0,,1.0,1.0,4.0,1.0,7.0,2.0,36.0,5.0,6.0,,2.0,4.0,10.0,2.0,17.0,8.0,32.0,34.0,1.0,3.0,7.0,1.0,1.0,2.0,205.0,13.0,24.0,4.0,53.0,53.0,33.0,66.0,8.0,206.0,182.0,69.0,41.0,,285.0,352.0,11.0,33.0,27.0,27.0,3.0,53.0,39.0,14.0,2.0,2.0,2.0,,56.0,45.0,1.0,45.0,195.0,85.0,16.0,5.0,2434.0,12.0,26.0,13.0,3.0,298.0,32.0,102.0,1.0,594.0,561.0,43.0,69.0,93.0,17.0,203.0,38.0,306.0,59.0,102.0,121.0,52.0,165.0,113.0,375.0,8.0,782.0,79.0,8.0,121.0,4.0,923.0,43.0,2.0,5.0,57.0,1.0,203.0,1818.0,81.0,37.0,8.0,62.0,22.0,42.0,6.0,,,,,,,,,,,,,,,,,,1.0,4.0,,2.0,,,,,,3.0,1.0,,,2.0,7.0,,,1.0,4.0,2.0,,,1.0,,2.0,,2.0,,1.0,,1.0,,,1.0,,,,,,1.0,3.0,,,,,,,,,,,7.0,,,,,,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2625,102887.0,Mehdi Nafti,Mehdi,Nafti,1978-11-28,France,Tunisia,8.0,M,Centre Defensive Midfielder,16,324.0,45.0,,3.0,3.0,2.0,338.0,7.0,7.0,79.0,659.0,1.0,3.0,9.0,3.0,26.0,185.0,138.0,9.0,1.0,1.0,1.0,,,,,,,3.0,2.0,1.0,,2.0,,2.0,,4.0,1.0,6.0,8.0,,2.0,6.0,,,,160.0,2.0,22.0,2.0,,,10.0,24.0,6.0,91.0,90.0,19.0,5.0,,167.0,256.0,,31.0,,19.0,,31.0,27.0,4.0,1.0,1.0,1.0,1.0,12.0,45.0,1.0,45.0,131.0,76.0,14.0,7.0,1757.0,6.0,5.0,2.0,6.0,91.0,112.0,40.0,4.0,236.0,211.0,29.0,28.0,103.0,5.0,160.0,11.0,356.0,77.0,44.0,11.0,,10.0,10.0,247.0,5.0,481.0,17.0,7.0,107.0,,827.0,9.0,9.0,7.0,64.0,2.0,4.0,1088.0,39.0,18.0,6.0,5.0,,55.0,8.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
3447,317378.0,Nani,Luís Carlos,Almeida da Cunha,1986-11-17,,Portugal,17.0,M,Left/Right Winger,16,139.0,3.0,25.0,41.0,18.0,17.0,397.0,2.0,36.0,23.0,495.0,5.0,19.0,14.0,10.0,26.0,67.0,104.0,25.0,17.0,4.0,1.0,6.0,,1.0,1.0,2.0,1.0,19.0,7.0,2.0,6.0,8.0,11.0,6.0,2.0,21.0,9.0,37.0,60.0,3.0,8.0,43.0,,1.0,6.0,96.0,10.0,17.0,5.0,61.0,69.0,26.0,63.0,4.0,174.0,125.0,3.0,2.0,,66.0,0.0,10.0,39.0,7.0,16.0,3.0,12.0,11.0,1.0,9.0,7.0,5.0,1.0,4.0,17.0,,17.0,43.0,25.0,5.0,,1568.0,16.0,35.0,20.0,3.0,103.0,101.0,67.0,1.0,374.0,363.0,60.0,11.0,25.0,34.0,232.0,51.0,161.0,13.0,14.0,79.0,52.0,152.0,102.0,329.0,39.0,628.0,6.0,38.0,32.0,4.0,637.0,64.0,5.0,10.0,52.0,5.0,20.0,1180.0,65.0,26.0,17.0,37.0,21.0,36.0,2.0,,,,,,,,,,,,,,,,,,12.0,7.0,6.0,7.0,,2.0,,,2.0,4.0,1.0,13.0,,8.0,9.0,,1.0,3.0,6.0,3.0,,,1.0,,7.0,2.0,7.0,,6.0,,,,,1.0,1.0,,5.0,4.0,,,,1.0,,,,,,,,,4.0,2.0,,,,4.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
1367,6729.0,Carlo Nash,Carlo,Nash,1973-09-13,England,England,20.0,G,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,10787.0,Lucas Neill,Lucas,Neill,1978-03-09,Australia,Australia,27.0,D,Centre/Right Central Defender,16,571.0,78.0,,16.0,16.0,,575.0,20.0,8.0,122.0,1130.0,2.0,276.0,17.0,21.0,34.0,255.0,235.0,8.0,,,,2.0,,,,,,5.0,1.0,1.0,1.0,2.0,,2.0,,3.0,1.0,5.0,7.0,,,5.0,,,2.0,268.0,3.0,31.0,7.0,,18.0,46.0,33.0,10.0,124.0,184.0,114.0,45.0,,421.0,0.0,7.0,32.0,5.0,34.0,,46.0,38.0,7.0,2.0,1.0,2.0,1.0,84.0,51.0,4.0,51.0,411.0,236.0,13.0,28.0,3060.0,5.0,5.0,3.0,11.0,51.0,347.0,143.0,2.0,625.0,535.0,27.0,131.0,110.0,5.0,270.0,10.0,639.0,170.0,204.0,35.0,,69.0,69.0,492.0,3.0,929.0,108.0,9.0,254.0,1.0,1499.0,11.0,,,93.0,2.0,334.0,2394.0,39.0,47.0,11.0,23.0,10.0,74.0,4.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,2.0,2.0,,1.0,1.0,,,,2.0,,,1.0,,1.0,,,,1.0,,,,,5.0,42.0,34.0,3.0,,8.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2634,6568.0,Ryan Nelsen,Ryan,Nelsen,1977-10-18,New Zealand,New Zealand,17.0,D,Centre Central Defender,16,424.0,29.0,,,,,165.0,28.0,,65.0,589.0,,4.0,12.0,69.0,22.0,145.0,114.0,1.0,1.0,,,,,,,,,2.0,3.0,,,2.0,,,,,,,2.0,,,,,,1.0,146.0,,10.0,6.0,,,1.0,3.0,9.0,57.0,140.0,192.0,108.0,,137.0,138.0,,30.0,1.0,22.0,,28.0,24.0,4.0,,,,,209.0,32.0,6.0,31.0,237.0,130.0,6.0,23.0,1936.0,1.0,1.0,2.0,15.0,120.0,26.0,21.0,1.0,352.0,195.0,2.0,88.0,56.0,6.0,63.0,2.0,483.0,53.0,349.0,6.0,,2.0,2.0,143.0,,289.0,95.0,,125.0,,770.0,8.0,,,47.0,,4.0,1264.0,20.0,20.0,7.0,4.0,2.0,35.0,3.0,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,1.0,1.0,6.0,,,5.0,1.0,2.0,1.0,,,1.0,,,1.0,3.0,,1.0,,,,,,,,,1.0,,,11.0,50.0,39.0,,,33.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
3423,316535.0,Krisztián Németh,Krisztián,Németh,1989-01-05,Hungary,Hungary,,F,Centre Striker,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,4629.0,Erik Nevland,Erik,Nevland,1977-11-10,Norway,Norway,10.0,F,Centre Striker,16,12.0,,,,,3.0,31.0,,13.0,2.0,43.0,1.0,,6.0,6.0,8.0,14.0,17.0,3.0,,,,1.0,,,,,2.0,,1.0,,1.0,1.0,,,,2.0,,2.0,4.0,2.0,,4.0,,,,3.0,,2.0,,,,,4.0,,19.0,15.0,3.0,,,8.0,0.0,2.0,5.0,,2.0,2.0,2.0,1.0,1.0,,,,,1.0,2.0,,2.0,4.0,2.0,3.0,1.0,215.0,1.0,2.0,2.0,,7.0,11.0,3.0,,26.0,23.0,,,3.0,3.0,19.0,3.0,13.0,,6.0,2.0,,,,32.0,13.0,47.0,,14.0,2.0,5.0,60.0,5.0,2.0,6.0,4.0,1.0,,95.0,11.0,5.0,5.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,2.0,1.0,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,30245.0,Gunnar Nielsen,Gunnar,Nielsen,1986-10-07,Faroe Islands,Faroe Islands,1.0,G,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,5573.0,Antti Niemi,Antti,Niemi,1972-05-31,Finland,Finland,15.0,G,Goalkeeper,16,57.0,1.0,,,,,141.0,,,157.0,198.0,,,,,22.0,211.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,,,2.0,,,,,9.0,,2.0,22.0,,1.0,331.0,0.0,,,,22.0,,39.0,33.0,6.0,,,,,,2.0,2.0,2.0,600.0,223.0,11.0,18.0,1980.0,,,,,35.0,61.0,12.0,4.0,418.0,412.0,,45.0,,,86.0,,87.0,1.0,28.0,,,,,250.0,,370.0,,,401.0,,457.0,,,,,,,973.0,,2.0,2.0,,2.0,,,97.0,51.0,1.0,24.0,35.0,247.0,23.0,126.0,53.0,4.0,13.0,55.0,30.0,85.0,16.0,10.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
3014,4029.0,Mark Noble,Mark,Noble,1987-05-08,England,England,16.0,M,Centre Central Midfielder,16,399.0,40.0,29.0,47.0,18.0,3.0,610.0,10.0,32.0,97.0,962.0,4.0,13.0,8.0,6.0,31.0,202.0,176.0,16.0,23.0,4.0,,1.0,,2.0,2.0,7.0,,7.0,7.0,1.0,2.0,1.0,6.0,11.0,,13.0,7.0,31.0,34.0,2.0,8.0,38.0,1.0,,4.0,135.0,14.0,28.0,6.0,81.0,22.0,14.0,39.0,8.0,112.0,108.0,18.0,5.0,2.0,223.0,128.0,6.0,24.0,33.0,25.0,3.0,37.0,30.0,6.0,3.0,3.0,1.0,,6.0,36.0,1.0,36.0,167.0,114.0,12.0,5.0,2276.0,22.0,20.0,14.0,11.0,138.0,174.0,81.0,1.0,377.0,367.0,32.0,29.0,74.0,18.0,257.0,42.0,441.0,67.0,28.0,26.0,77.0,146.0,69.0,373.0,10.0,873.0,15.0,33.0,132.0,3.0,1168.0,46.0,4.0,6.0,66.0,4.0,13.0,1644.0,52.0,23.0,11.0,13.0,19.0,49.0,6.0,,,,,,,,,,,,,,,,,,11.0,1.0,2.0,3.0,3.0,,,1.0,1.0,3.0,3.0,4.0,,4.0,2.0,,3.0,2.0,3.0,1.0,1.0,,,1.0,3.0,1.0,3.0,,4.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,4.0,2.0,10.0,1.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
3073,11999.0,Eddie Nolan,Eddie,Nolan,1988-08-05,Ireland,Ireland,6.0,D,Centre Central Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316,154435.0,Håvard Nordtveit,Håvard,Nordtveit,1990-06-21,Norway,Norway,16.0,D,Centre Central Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,19100.0,Nyron Nosworthy,Nyron,Nosworthy,1980-10-11,Jamaica,Jamaica,5.0,D,Centre Central Defender,16,387.0,34.0,,,,,197.0,39.0,,75.0,584.0,,26.0,27.0,37.0,29.0,175.0,171.0,3.0,1.0,,,,,,,,,1.0,,,,1.0,2.0,,,,,,1.0,,,,,,,176.0,,18.0,6.0,,1.0,1.0,12.0,4.0,94.0,151.0,179.0,96.0,1.0,180.0,145.0,,36.0,,29.0,,37.0,31.0,6.0,1.0,1.0,1.0,2.0,194.0,70.0,6.0,69.0,251.0,122.0,16.0,17.0,2517.0,2.0,3.0,1.0,15.0,46.0,133.0,19.0,6.0,394.0,237.0,2.0,105.0,69.0,3.0,89.0,5.0,438.0,66.0,336.0,13.0,,2.0,2.0,189.0,,361.0,124.0,,154.0,,797.0,4.0,2.0,,84.0,,31.0,1391.0,24.0,20.0,9.0,10.0,2.0,72.0,3.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,2.0,,1.0,3.0,,,3.0,,1.0,,,2.0,,,,,2.0,,,,,,,2.0,,,,,1.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,268649.0,David Nugent,David,Nugent,1985-05-02,England,England,28.0,F,Centre Striker,16,22.0,,,,,7.0,91.0,,16.0,3.0,113.0,,1.0,22.0,9.0,15.0,54.0,40.0,7.0,,,,2.0,,,,,,2.0,1.0,,,4.0,2.0,4.0,,3.0,3.0,10.0,17.0,,3.0,13.0,,,3.0,17.0,7.0,2.0,,,4.0,2.0,16.0,4.0,52.0,28.0,2.0,1.0,,10.0,270.0,4.0,9.0,,5.0,,7.0,5.0,2.0,,,,1.0,1.0,1.0,,1.0,5.0,2.0,6.0,2.0,616.0,2.0,5.0,4.0,,26.0,29.0,11.0,,64.0,62.0,10.0,1.0,6.0,7.0,50.0,7.0,23.0,2.0,4.0,5.0,,6.0,6.0,76.0,15.0,129.0,,19.0,6.0,2.0,146.0,18.0,2.0,10.0,7.0,,2.0,228.0,21.0,11.0,5.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,,3.0,,,3.0,3.0,,4.0,,1.0,1.0,,,,1.0,,,,,,5.0,,5.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,3862.0,Nuno Valente,Nuno Jorge,Pereira Silva Valente,1974-09-12,Portugal,Portugal,19.0,D,Defender,16,56.0,19.0,,3.0,3.0,,85.0,4.0,,25.0,138.0,,60.0,4.0,8.0,9.0,47.0,57.0,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,37.0,,6.0,4.0,,14.0,7.0,7.0,3.0,27.0,41.0,28.0,14.0,,88.0,0.0,2.0,9.0,4.0,8.0,,4.0,3.0,1.0,1.0,1.0,1.0,,20.0,14.0,2.0,14.0,89.0,38.0,1.0,6.0,721.0,2.0,2.0,1.0,2.0,84.0,1.0,19.0,,154.0,133.0,11.0,14.0,12.0,,54.0,4.0,69.0,30.0,49.0,4.0,,25.0,25.0,96.0,,170.0,30.0,,49.0,,214.0,1.0,,1.0,21.0,,85.0,432.0,8.0,9.0,5.0,3.0,2.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374,31320.0,Lewin Nyatanga,Lewin,Nyatanga,1988-08-18,Wales,Wales,22.0,D,Defender,16,24.0,1.0,,,,,12.0,1.0,,5.0,36.0,,1.0,,1.0,2.0,18.0,16.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,8.0,,,,,,,1.0,,2.0,8.0,7.0,3.0,,13.0,0.0,,,1.0,2.0,1.0,7.0,7.0,,,,,,5.0,2.0,,2.0,12.0,7.0,2.0,1.0,180.0,,,1.0,1.0,4.0,1.0,3.0,,23.0,15.0,,5.0,3.0,,6.0,,27.0,1.0,15.0,1.0,,1.0,1.0,13.0,,20.0,8.0,,9.0,,46.0,1.0,,,3.0,,2.0,79.0,2.0,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.0,20.0,17.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1664,27919.0,Andy O'Brien,Andy,O'Brien,1979-06-29,England,Ireland,,D,Defender,16,220.0,39.0,,1.0,1.0,4.0,135.0,31.0,3.0,36.0,354.0,,1.0,36.0,65.0,32.0,232.0,215.0,8.0,,,,1.0,,,,,,1.0,1.0,,,1.0,2.0,,,,1.0,1.0,6.0,,1.0,1.0,,,1.0,111.0,2.0,11.0,11.0,,3.0,,8.0,10.0,82.0,138.0,260.0,160.0,,169.0,0.0,,26.0,,31.0,,37.0,28.0,9.0,,,,1.0,291.0,44.0,9.0,44.0,206.0,88.0,14.0,27.0,2822.0,1.0,7.0,2.0,25.0,39.0,57.0,46.0,3.0,421.0,227.0,7.0,60.0,44.0,4.0,72.0,8.0,267.0,85.0,454.0,5.0,,3.0,3.0,189.0,8.0,299.0,103.0,3.0,119.0,,563.0,8.0,1.0,1.0,54.0,,1.0,1196.0,25.0,16.0,8.0,3.0,4.0,49.0,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,,1.0,5.0,2.0,,4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,20110.0,Joe O'Cearuill,Joe,O'Cearuill,1987-02-09,England,Ireland,,D,Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
