id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_freekick_miss,att_freekick_total,att_goal_low_left,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,total_pull_back,accurate_flick_on,att_bx_left,att_bx_right,att_fastbreak,att_goal_high_left,att_hd_target,att_ibox_goal,att_lf_goal,att_miss_high_right,att_obox_post,att_obxd_left,att_one_on_one,att_post_left,att_sv_low_left,big_chance_scored,clean_sheet,hit_woodwork,outfielder_block,overrun,post_scoring_att,shot_fastbreak,total_fastbreak,total_flick_on,accurate_cross_nocorner,accurate_through_ball,assist_blocked_shot,att_goal_low_centre,att_hd_goal,att_post_high,att_sv_high_centre,att_sv_high_left,goal_fastbreak,shield_ball_oop,six_yard_block,foul_throw_in,hand_ball,interceptions_in_box,penalty_conceded,accurate_freekick_cross,assist_pass_lost,att_assist_setplay,att_cmiss_high_left,att_freekick_goal,att_freekick_target,att_goal_high_centre,att_goal_high_right,att_ibox_post,att_lg_centre,att_miss_high_left,att_pen_goal,att_pen_post,att_pen_target,att_sv_high_right,goal_assist_deadball,goal_assist_setplay,penalty_won,second_goal_assist,times_tackled,winning_goal,accurate_pull_back,clearance_off_line,att_cmiss_high_right,assist_penalty_won,gk_smother,att_goal_low_right,att_obx_left,assist_own_goal,accurate_goal_kicks,goal_kicks,own_goals,last_man_tackle,assist_attempt_saved,assist_free_kick_won,assist_handball_won,dangerous_play,att_obx_right,red_card,second_yellow,att_obxd_right,att_post_right,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_hd_post,att_freekick_post,assist_post,att_obp_goal,att_lg_right,fifty_fifty,rescinded_red_card
23872,160650.0,Christoph Klarer,Christoph,Klarer,2000-06-14,Austria,Austria,,M,Midfielder,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15608,135939.0,Ragnar Klavan,Ragnar,Klavan,1985-10-30,Estonia,Estonia,15.0,D,Left/Centre Central Defender,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12891,302330.0,Timm Klose,Timm,Klose,1988-05-09,Germany,Switzerland,25.0,D,Centre Central Defender,274,275.0,9.0,,,58.0,0.0,,15.0,333.0,3.0,21.0,17.0,7.0,1.0,69.0,30.0,3.0,,,3.0,,,1.0,2.0,,,,1.0,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,34.0,30.0,,1.0,2.0,3.0,2.0,4.0,,,,1.0,,32.0,31.0,2.0,27.0,15.0,,,22.0,,8.0,,142.0,7.0,,13.0,12.0,1.0,,,,,15.0,35.0,7.0,7.0,57.0,61.0,34.0,7.0,5.0,585.0,,,,,384.0,45.0,5.0,2.0,,67.0,67.0,,20.0,10.0,3.0,160.0,1.0,10.0,324.0,,,302.0,32.0,27.0,3.0,,,,24.0,91.0,7.0,,39.0,,393.0,3.0,1.0,,8.0,,3.0,475.0,4.0,1.0,1.0,7.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,6.0,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14693,278030.0,Josh Knight,Josh,Knight,1997-09-07,England,England,5.0,D,Centre Central Defender,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8982,267417.0,Anthony Knockaert,Anthony,Knockaert,1991-11-20,France,France,28.0,M,Left/Centre/Right Attacking Midfielder,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13240,309162.0,Jonathan Kodjia,Jonathan,Kodjia,1989-10-22,France,Cote D’Ivoire,,F,Forward,274,4.0,,,,11.0,,,,15.0,,3.0,7.0,6.0,,20.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,2.0,,,1.0,1.0,,,,1.0,2.0,,,,,,,8.0,2.0,,,,2.0,1.0,1.0,,,,,,7.0,9.0,,1.0,1.0,,,4.0,2.0,1.0,,4.0,,,6.0,5.0,1.0,,,,,1.0,4.0,,,6.0,1.0,,5.0,,112.0,,0.0,1.0,,25.0,4.0,3.0,1.0,,18.0,18.0,1.0,1.0,,2.0,9.0,1.0,6.0,13.0,0.0,1.0,6.0,,1.0,3.0,,,,14.0,21.0,1.0,,1.0,,27.0,2.0,,6.0,,,,46.0,7.0,4.0,4.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,301077.0,Sead Kolasinac,Sead,Kolasinac,1993-06-20,Germany,Bosnia & Herzegovina,23.0,D,Left Full Back,274,418.0,17.0,,6.0,358.0,6.0,,21.0,770.0,101.0,19.0,28.0,26.0,10.0,138.0,111.0,3.0,1.0,8.0,1.0,,,,1.0,,,,1.0,1.0,,3.0,,,3.0,1.0,2.0,,1.0,,,,1.0,2.0,,,,1.0,,,195.0,103.0,2.0,,1.0,25.0,1.0,11.0,,24.0,5.0,11.0,8.0,66.0,88.0,1.0,33.0,26.0,,1.0,77.0,2.0,20.0,,325.0,19.0,,26.0,22.0,4.0,,2.0,2.0,2.0,26.0,75.0,25.0,25.0,71.0,78.0,45.0,7.0,11.0,1699.0,2.0,5.0,5.0,,896.0,292.0,6.0,32.0,2.0,202.0,202.0,9.0,54.0,40.0,25.0,309.0,3.0,171.0,766.0,10.0,10.0,464.0,44.0,33.0,21.0,,29.0,29.0,225.0,465.0,20.0,,46.0,5.0,900.0,4.0,5.0,7.0,29.0,,109.0,1250.0,32.0,21.0,21.0,16.0,11.0,16.0,8.0,16.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,3.0,,4.0,1.0,,,,3.0,6.0,,,,,,,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,262223.0,Vincent Kompany,Vincent,Kompany,1986-04-10,Belgium,Belgium,4.0,D,Defender,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13274,160422.0,Ezri Konsa,Ezri,Konsa,1997-10-23,England,England,4.0,D,Centre Central Defender,274,391.0,31.0,,6.0,219.0,11.0,,34.0,604.0,67.0,46.0,49.0,25.0,8.0,223.0,117.0,10.0,1.0,9.0,9.0,,,,5.0,,,,3.0,4.0,3.0,3.0,3.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,5.0,5.0,1.0,,79.0,100.0,2.0,2.0,4.0,18.0,3.0,9.0,,4.0,9.0,5.0,6.0,79.0,104.0,4.0,66.0,23.0,1.0,1.0,106.0,2.0,17.0,,334.0,24.0,1.0,39.0,34.0,5.0,,2.0,0.0,1.0,23.0,83.0,25.0,25.0,252.0,173.0,95.0,12.0,17.0,2042.0,5.0,4.0,7.0,4.0,756.0,20.0,195.0,17.0,2.0,216.0,216.0,4.0,55.0,41.0,18.0,108.0,4.0,69.0,587.0,10.0,11.0,448.0,84.0,66.0,10.0,,13.0,13.0,134.0,338.0,51.0,,114.0,1.0,773.0,11.0,5.0,1.0,18.0,,90.0,1133.0,21.0,8.0,8.0,32.0,7.0,7.0,3.0,9.0,3.0,,0.0,,,,0.0,1.0,1.0,,,,,,,2.0,1.0,4.0,,24.0,,,,,1.0,6.0,,,,,,,,,2.0,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030,170758.0,Laurent Koscielny,Laurent,Koscielny,1985-09-10,France,France,6.0,D,Centre Central Defender,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66564,162226.0,Billy Koumetio,Billy,Koumetio,2002-11-14,France,France,89.0,D,Centre Central Defender,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5861,134321.0,Cheikhou Kouyaté,Cheikhou,Kouyaté,1989-12-21,Senegal,Senegal,8.0,M,Centre Central Midfielder,274,334.0,15.0,,2.0,297.0,8.0,8.0,23.0,629.0,5.0,70.0,91.0,35.0,22.0,245.0,141.0,20.0,4.0,9.0,14.0,2.0,1.0,,7.0,,,,9.0,10.0,1.0,15.0,3.0,1.0,3.0,2.0,8.0,2.0,3.0,,1.0,,4.0,14.0,1.0,1.0,11.0,3.0,,1.0,142.0,139.0,1.0,1.0,3.0,41.0,4.0,22.0,,12.0,5.0,25.0,9.0,163.0,201.0,3.0,55.0,32.0,,1.0,89.0,3.0,33.0,,337.0,29.0,1.0,36.0,32.0,4.0,1.0,1.0,1.0,,32.0,142.0,43.0,43.0,187.0,99.0,56.0,15.0,10.0,2535.0,0.0,5.0,5.0,4.0,844.0,99.0,150.0,19.0,,328.0,328.0,8.0,75.0,56.0,41.0,185.0,16.0,131.0,622.0,24.0,10.0,405.0,37.0,55.0,31.0,,17.0,17.0,226.0,463.0,32.0,10.0,63.0,2.0,851.0,24.0,15.0,6.0,67.0,1.0,5.0,1311.0,57.0,44.0,44.0,28.0,11.0,17.0,8.0,32.0,4.0,1.0,15.0,1.0,1.0,,,1.0,1.0,,4.0,,,,,,1.0,6.0,,11.0,5.0,,,,53.0,2.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12520,160054.0,Mateo Kovacic,Mateo,Kovacic,1994-05-06,Austria,Croatia,8.0,M,Centre Central Midfielder,274,699.0,75.0,,1.0,977.0,1.0,21.0,93.0,1675.0,9.0,17.0,8.0,31.0,14.0,140.0,60.0,7.0,14.0,24.0,6.0,,,,5.0,,,1.0,1.0,1.0,4.0,2.0,1.0,,2.0,,5.0,,5.0,1.0,5.0,3.0,14.0,15.0,1.0,4.0,18.0,1.0,1.0,1.0,212.0,174.0,3.0,,,29.0,9.0,39.0,,3.0,5.0,27.0,6.0,115.0,186.0,,16.0,7.0,,1.0,238.0,3.0,20.0,,482.0,23.0,1.0,37.0,30.0,7.0,1.0,3.0,1.0,2.0,7.0,34.0,22.0,22.0,414.0,204.0,154.0,9.0,5.0,2073.0,,8.0,19.0,5.0,1832.0,296.0,156.0,58.0,2.0,281.0,281.0,12.0,66.0,96.0,29.0,760.0,7.0,429.0,1639.0,14.0,28.0,739.0,121.0,16.0,90.0,,8.0,8.0,531.0,1137.0,9.0,22.0,138.0,,1868.0,21.0,8.0,8.0,63.0,10.0,10.0,2259.0,15.0,30.0,30.0,38.0,16.0,77.0,4.0,38.0,8.0,2.0,0.0,0.0,1.0,,,,,,1.0,,,,,2.0,,2.0,,1.0,7.0,,,1.0,5.0,1.0,3.0,,,,,0.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35733,302990.0,Matej Kovár,Matej,Kovár,2000-05-17,Czech Republic,Czech Republic,1.0,G,Goalkeeper,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66494,161985.0,Emil Krafth,Emil,Krafth,1994-08-02,Sweden,Sweden,17.0,D,Right Full Back,274,142.0,9.0,,1.0,113.0,2.0,,10.0,254.0,50.0,9.0,8.0,17.0,2.0,107.0,66.0,3.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,2.0,,,,2.0,,1.0,,,1.0,,1.0,4.0,,,3.0,,,,42.0,43.0,1.0,1.0,5.0,15.0,1.0,11.0,,15.0,5.0,3.0,4.0,28.0,36.0,5.0,40.0,22.0,,,37.0,,4.0,,153.0,11.0,,23.0,20.0,3.0,,1.0,1.0,1.0,22.0,22.0,8.0,8.0,109.0,62.0,35.0,8.0,17.0,1019.0,0.0,,1.0,,326.0,6.0,112.0,21.0,1.0,126.0,126.0,3.0,30.0,10.0,15.0,25.0,3.0,49.0,252.0,3.0,1.0,170.0,33.0,40.0,6.0,,20.0,20.0,68.0,179.0,10.0,,30.0,,329.0,4.0,4.0,6.0,18.0,,66.0,547.0,9.0,8.0,8.0,7.0,5.0,4.0,5.0,12.0,,,,,1.0,,,,,,,,,,,,,2.0,,8.0,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,133649.0,Tim Krul,Tim,Krul,1988-04-03,Netherlands,Netherlands,1.0,G,Goalkeeper,274,769.0,83.0,,,118.0,78.0,,247.0,887.0,,1.0,17.0,36.0,1.0,386.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,,,,4.0,,1.0,,,,1.0,6.0,5.0,20.0,,33.0,,1.0,,132.0,,1.0,,821.0,36.0,,68.0,61.0,7.0,,,,,,2.0,1.0,1.0,293.0,473.0,118.0,25.0,38.0,3240.0,,,,,878.0,120.0,91.0,17.0,3.0,502.0,502.0,,29.0,1.0,4.0,268.0,,20.0,584.0,2.0,,909.0,177.0,33.0,1.0,,,,132.0,473.0,340.0,1.0,728.0,,1382.0,,,,0.0,,,1797.0,,1.0,1.0,6.0,5.0,0.0,,0.0,4.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,241.0,332.0,1.0,,,,,,,,,,,8.0,197.0,0.0,,35.0,64.0,28.0,243.0,198.0,5.0,2.0,20.0,84.0,46.0,132.0,3.0,9.0,29.0,10.0,,,,,,,
6899,112119.0,Alexandre Lacazette,Alexandre,Lacazette,1991-05-28,France,France,10.0,F,Centre Striker,274,149.0,3.0,,5.0,242.0,,20.0,12.0,386.0,,58.0,29.0,30.0,28.0,195.0,106.0,42.0,10.0,20.0,28.0,,,1.0,10.0,1.0,3.0,3.0,7.0,15.0,5.0,13.0,14.0,2.0,8.0,4.0,7.0,4.0,3.0,1.0,4.0,2.0,10.0,37.0,8.0,7.0,29.0,2.0,6.0,3.0,150.0,76.0,4.0,5.0,1.0,29.0,8.0,15.0,,14.0,1.0,37.0,12.0,176.0,126.0,1.0,14.0,10.0,,,44.0,9.0,44.0,,112.0,22.0,10.0,25.0,23.0,2.0,8.0,4.0,4.0,4.0,10.0,18.0,7.0,7.0,127.0,31.0,13.0,9.0,1.0,1877.0,,9.0,15.0,26.0,460.0,62.0,75.0,37.0,4.0,247.0,247.0,18.0,29.0,29.0,29.0,116.0,18.0,157.0,341.0,14.0,24.0,178.0,18.0,14.0,47.0,,15.0,15.0,227.0,342.0,,22.0,27.0,13.0,505.0,52.0,13.0,8.0,31.0,3.0,,866.0,115.0,54.0,54.0,45.0,9.0,24.0,10.0,16.0,8.0,2.0,4.0,1.0,2.0,,3.0,7.0,9.0,1.0,2.0,,,,,5.0,6.0,,1.0,,3.0,1.0,,,14.0,5.0,,1.0,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,,0.0,,,,,,0.0,1.0,,4.0,0.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8232,144552.0,Daniel Lafferty,Daniel,Lafferty,1989-05-18,Northern Ireland,Northern Ireland,18.0,D,Left Full Back,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23832,317525.0,Ethan Laird,Ethan,Laird,2001-08-05,England,England,3.0,D,Right Full Back,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27090,299661.0,Teden Mengi,Teden,Mengi,2002-04-30,England,England,18.0,D,Centre Central Defender,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14063,153012.0,Chris Mepham,Chris,Mepham,1997-11-05,England,Wales,6.0,D,Centre Central Defender,274,320.0,13.0,,1.0,114.0,4.0,,19.0,433.0,,23.0,33.0,12.0,5.0,90.0,47.0,7.0,0.0,1.0,5.0,,,3.0,3.0,,,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,,1.0,3.0,0.0,,,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,,23.0,54.0,,,,8.0,1.0,3.0,,2.0,1.0,4.0,2.0,43.0,61.0,,62.0,35.0,1.0,,28.0,1.0,11.0,,198.0,10.0,1.0,19.0,17.0,2.0,,,,,35.0,59.0,17.0,17.0,129.0,90.0,60.0,8.0,11.0,911.0,6.0,,1.0,2.0,492.0,38.0,42.0,1.0,1.0,82.0,82.0,1.0,38.0,15.0,8.0,150.0,4.0,22.0,426.0,6.0,1.0,347.0,25.0,62.0,5.0,,3.0,3.0,36.0,156.0,21.0,,48.0,1.0,500.0,7.0,,2.0,20.0,,,660.0,15.0,5.0,5.0,5.0,2.0,3.0,,9.0,1.0,,2.0,,1.0,,0.0,,1.0,,,,,,,,1.0,1.0,,11.0,,,,,5.0,1.0,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,303230.0,Max Meyer,Max,Meyer,1995-09-18,Germany,Germany,8.0,M,Midfielder,274,67.0,3.0,,1.0,91.0,,9.0,3.0,157.0,,9.0,2.0,17.0,3.0,69.0,30.0,6.0,3.0,4.0,3.0,,,1.0,1.0,,,,,,2.0,2.0,2.0,1.0,3.0,,2.0,2.0,0.0,,3.0,,3.0,6.0,,1.0,6.0,2.0,2.0,,54.0,27.0,,,2.0,14.0,2.0,10.0,,6.0,3.0,15.0,5.0,47.0,43.0,2.0,2.0,,,,18.0,4.0,6.0,,57.0,6.0,0.0,11.0,9.0,2.0,0.0,,,,,13.0,7.0,7.0,44.0,14.0,7.0,10.0,1.0,650.0,0.0,2.0,2.0,2.0,201.0,45.0,23.0,14.0,,86.0,86.0,2.0,13.0,12.0,14.0,46.0,5.0,54.0,157.0,5.0,4.0,80.0,10.0,2.0,13.0,,9.0,9.0,76.0,130.0,0.0,9.0,8.0,2.0,201.0,9.0,5.0,11.0,19.0,,,330.0,17.0,11.0,11.0,16.0,2.0,6.0,4.0,11.0,1.0,1.0,,3.0,,,,,0.0,0.0,1.0,,,,,,0.0,1.0,,1.0,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13280,288157.0,Matt Miazga,Matt,Miazga,1995-07-19,United States,United States,4.0,D,Centre Central Defender,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4179,162448.0,Simon Mignolet,Simon,Mignolet,1988-03-06,Belgium,Belgium,22.0,G,Goalkeeper,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
