id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,formation_place,accurate_back_zone_pass,accurate_fwd_zone_pass,accurate_layoffs,accurate_pass,accurate_pull_back,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,backward_pass,ball_recovery,blocked_pass,challenge_lost,crosses_18yard,crosses_18yardplus,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouls,fwd_pass,goals_conceded,goals_conceded_ibox,hand_ball,head_clearance,head_pass,leftside_pass,long_pass_own_to_opp,losses,mins_played,open_play_pass,overrun,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_pull_back,total_sub_on,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,won_corners,won_tackle,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_launches,accurate_long_balls,att_assist_openplay,att_bx_centre,att_bx_right,att_cmiss_right,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_lf_total,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_obx_right,att_openplay,att_post_left,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,big_chance_missed,blocked_cross,blocked_scoring_att,corner_taken,dangerous_play,dispossessed,effective_blocked_cross,error_lead_to_shot,fouled_final_third,game_started,goals_conceded_obox,hit_woodwork,interception,interception_won,long_pass_own_to_opp_success,lost_corners,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,pen_goals_conceded,poss_won_att_3rd,post_scoring_att,shot_off_target,total_att_assist,total_corners_intobox,total_scoring_att,total_sub_off,wins,won_contest,clean_sheet,interceptions_in_box,second_goal_assist,yellow_card,att_cmiss_left,att_freekick_post,att_freekick_target,att_freekick_total,att_goal_high_centre,att_goal_low_left,att_hd_goal,att_hd_target,att_ibox_goal,att_lf_goal,att_miss_high,att_miss_high_left,att_obox_post,att_post_high,att_post_right,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_left,big_chance_created,big_chance_scored,goals,goals_openplay,last_man_tackle,shield_ball_oop,total_offside,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_assist_setplay,att_bx_left,error_lead_to_goal,freekick_cross,goal_assist,goal_assist_deadball,goal_assist_intentional,goal_assist_openplay,goal_assist_setplay,six_yard_block,total_through_ball,own_goals,penalty_conceded,assist_penalty_won,att_fastbreak,att_goal_low_centre,att_goal_low_right,att_obox_goal,att_one_on_one,att_rf_goal,goal_fastbreak,penalty_won,shot_fastbreak,total_fastbreak,att_cmiss_high,touches_in_opp_box,accurate_goal_kicks,accurate_keeper_throws,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,saved_ibox,saves,total_high_claim,assist_attempt_saved,att_goal_high_right,att_hd_post,att_pen_goal,att_pen_miss,red_card,second_yellow,att_cmiss_high_left,att_freekick_goal,att_freekick_miss,att_goal_high_left,att_lg_centre,clearance_off_line,foul_throw_in,att_cmiss_high_right,assist_pass_lost,assist_own_goal,att_obxd_left,att_obx_left,diving_save,attempts_obox,assist_blocked_shot,assist_free_kick_won,accurate_keeper_sweeper,cross_not_claimed,dive_catch,dive_save,gk_smother,penalty_faced,punches,saved_obox,stand_catch,stand_save,total_keeper_sweeper,assist_handball_won,assist_post,att_obxd_right,att_lg_left,attempts_ibox,att_obp_goal,att_corner,penalty_save,att_pen_target,att_pen_post
4842,283441.0,Erik Lamela,Erik,Lamela,1992-03-04,Argentina,Argentina,17.0,M,Left/Centre/Right Attacking Midfielder,42,230.0,214.0,597.0,75.0,774.0,1.0,13.0,27.0,12.0,34.0,43.0,163.0,116.0,267.0,164.0,80.0,52.0,34.0,6.0,11.0,241.0,167.0,5.0,2.0,81.0,66.0,229.0,26.0,24.0,1.0,2.0,46.0,319.0,41.0,6.0,2383.0,955.0,4.0,124.0,130.0,174.0,491.0,491.0,44.0,91.0,80.0,170.0,313.0,748.0,42.0,260.0,59.0,5.0,69.0,139.0,56.0,434.0,14.0,864.0,2.0,85.0,28.0,985.0,2.0,6.0,81.0,13.0,1640.0,63.0,63.0,35.0,39.0,54.0,23.0,37.0,10.0,6.0,1.0,19.0,43.0,29.0,9.0,1.0,4.0,5.0,15.0,15.0,1.0,13.0,12.0,47.0,1.0,4.0,7.0,6.0,1.0,3.0,10.0,,49.0,,3.0,7.0,,6.0,5.0,5.0,4.0,21.0,99.0,1.0,71.0,4.0,,8.0,28.0,2.0,2.0,27.0,27.0,29.0,,,27.0,48.0,21.0,2.0,2.0,29.0,1.0,17.0,75.0,85.0,59.0,19.0,17.0,40.0,2.0,,,9.0,1.0,,1.0,5.0,,2.0,,1.0,4.0,5.0,2.0,2.0,,,1.0,3.0,1.0,1.0,,11.0,2.0,5.0,5.0,,1.0,14.0,29.0,7.0,9.0,23.0,7.0,,16.0,9.0,2.0,7.0,6.0,3.0,,12.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
13872,35213.0,Manuel Lanzini,Manuel,Lanzini,1993-02-15,Argentina,Argentina,,M,Left/Centre/Right Attacking Midfielder,42,208.0,341.0,642.0,51.0,971.0,2.0,6.0,11.0,4.0,26.0,3.0,151.0,102.0,182.0,161.0,34.0,22.0,16.0,5.0,8.0,101.0,124.0,4.0,1.0,117.0,9.0,293.0,30.0,25.0,3.0,2.0,20.0,304.0,101.0,5.0,1920.0,1066.0,4.0,253.0,113.0,77.0,256.0,255.0,49.0,93.0,34.0,314.0,299.0,945.0,16.0,370.0,54.0,5.0,93.0,44.0,28.0,363.0,5.0,767.0,1.0,56.0,41.0,1093.0,2.0,3.0,33.0,6.0,1475.0,33.0,33.0,30.0,19.0,26.0,39.0,12.0,4.0,3.0,,26.0,25.0,10.0,3.0,3.0,,,6.0,5.0,,1.0,,6.0,2.0,9.0,3.0,10.0,15.0,4.0,30.0,,43.0,,5.0,42.0,1.0,1.0,1.0,4.0,1.0,16.0,19.0,,27.0,1.0,1.0,7.0,23.0,5.0,1.0,24.0,24.0,85.0,2.0,,15.0,18.0,11.0,3.0,2.0,19.0,1.0,21.0,33.0,16.0,48.0,13.0,13.0,57.0,,2.0,1.0,3.0,6.0,,,1.0,,1.0,,,5.0,2.0,3.0,3.0,1.0,,1.0,1.0,,,2.0,3.0,2.0,6.0,6.0,,,6.0,8.0,1.0,2.0,6.0,3.0,,7.0,2.0,,2.0,2.0,,,2.0,,,,,1.0,1.0,1.0,1.0,4.0,,,,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2613,153110.0,Sebastian Larsson,Sebastian,Larsson,1985-06-06,Sweden,Sweden,7.0,M,Centre Central Midfielder,42,44.0,85.0,99.0,13.0,178.0,,1.0,7.0,6.0,18.0,5.0,66.0,47.0,49.0,40.0,14.0,17.0,1.0,5.0,7.0,36.0,28.0,8.0,1.0,42.0,9.0,70.0,12.0,12.0,,1.0,29.0,74.0,31.0,5.0,547.0,229.0,,15.0,57.0,35.0,90.0,87.0,19.0,19.0,14.0,43.0,38.0,172.0,8.0,96.0,16.0,11.0,4.0,25.0,11.0,71.0,9.0,165.0,12.0,13.0,26.0,236.0,,12.0,12.0,2.0,341.0,3.0,3.0,6.0,3.0,7.0,8.0,6.0,1.0,3.0,3.0,10.0,4.0,2.0,,,,,1.0,1.0,,,,1.0,1.0,,,3.0,1.0,1.0,5.0,,4.0,,1.0,6.0,,,,,4.0,4.0,14.0,,3.0,4.0,,,6.0,,,10.0,10.0,18.0,1.0,,3.0,4.0,1.0,,2.0,2.0,,2.0,7.0,14.0,7.0,5.0,6.0,4.0,,2.0,,2.0,,,1.0,3.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,5.0,,1.0,2.0,,,5.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9257,14914.0,Jamaal Lascelles,Jamaal,Lascelles,1993-11-11,England,England,16.0,D,Centre Central Defender,42,60.0,283.0,105.0,,388.0,,3.0,13.0,42.0,18.0,1.0,96.0,62.0,40.0,55.0,18.0,4.0,,1.0,5.0,29.0,60.0,57.0,47.0,37.0,11.0,221.0,22.0,19.0,1.0,54.0,81.0,96.0,118.0,10.0,1148.0,484.0,1.0,33.0,41.0,6.0,136.0,116.0,33.0,22.0,18.0,129.0,24.0,386.0,12.0,307.0,34.0,77.0,5.0,1.0,1.0,54.0,3.0,180.0,37.0,,69.0,486.0,,8.0,12.0,4.0,660.0,11.0,11.0,3.0,1.0,6.0,17.0,,,,8.0,26.0,2.0,3.0,,,,3.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,2.0,,3.0,,10.0,3.0,,28.0,28.0,59.0,7.0,5.0,1.0,1.0,4.0,13.0,2.0,,,,2.0,,4.0,,3.0,3.0,3.0,1.0,,1.0,,,,,,1.0,2.0,1.0,2.0,,,,,,,1.0,,,,,1.0,2.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5561,316154.0,Tom Lawrence,Tom,Lawrence,1994-01-13,Wales,Wales,,F,Centre Second Striker,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10952,310618.0,Miguel Layún,Miguel,Layún,1988-06-25,Mexico,Mexico,19.0,D,Left/Right Full Back,42,18.0,15.0,28.0,7.0,42.0,,1.0,1.0,,3.0,1.0,5.0,7.0,18.0,5.0,3.0,2.0,4.0,3.0,2.0,11.0,4.0,1.0,,2.0,1.0,8.0,,,,,1.0,19.0,2.0,1.0,132.0,52.0,,4.0,19.0,6.0,26.0,25.0,2.0,3.0,3.0,7.0,15.0,42.0,1.0,17.0,4.0,2.0,2.0,7.0,7.0,19.0,3.0,42.0,,8.0,3.0,52.0,,1.0,2.0,1.0,83.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,3.0,,3.0,,,4.0,,,,,,1.0,,,6.0,,,,2.0,,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,,2.0,2.0,,4.0,2.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,154333.0,Leandro Bacuna,Leandro,Bacuna,1991-08-21,Netherlands,Curacao,7.0,M,Right Winger,42,143.0,402.0,496.0,17.0,877.0,,121.0,24.0,26.0,31.0,20.0,218.0,125.0,166.0,157.0,50.0,25.0,30.0,36.0,8.0,124.0,110.0,33.0,16.0,203.0,36.0,429.0,48.0,40.0,3.0,24.0,68.0,327.0,204.0,20.0,2418.0,1098.0,7.0,113.0,226.0,131.0,455.0,435.0,98.0,58.0,50.0,211.0,210.0,857.0,23.0,474.0,142.0,53.0,48.0,92.0,75.0,336.0,5.0,751.0,63.0,17.0,201.0,1133.0,,4.0,48.0,154.0,1735.0,21.0,21.0,12.0,16.0,43.0,57.0,21.0,15.0,4.0,18.0,93.0,10.0,3.0,6.0,2.0,1.0,1.0,1.0,6.0,,2.0,4.0,12.0,2.0,6.0,4.0,6.0,9.0,6.0,22.0,,27.0,,4.0,19.0,1.0,2.0,1.0,1.0,12.0,7.0,18.0,,19.0,12.0,1.0,1.0,27.0,8.0,1.0,56.0,56.0,112.0,18.0,5.0,12.0,4.0,9.0,3.0,2.0,1.0,1.0,16.0,16.0,17.0,32.0,5.0,3.0,25.0,5.0,8.0,,8.0,4.0,,1.0,4.0,,1.0,,,1.0,,3.0,,1.0,,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,,6.0,1.0,2.0,9.0,,,,,,,2.0,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13391,20597.0,Leandro Rodríguez,Leandro,Rodríguez,1992-11-19,Uruguay,Uruguay,,F,Forward,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13964,90893.0,Eddy Lecygne,Eddy,Lecygne,1996-08-06,France,France,,M,Midfielder,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6047,273167.0,Joe Ledley,Joe,Ledley,1987-01-23,Wales,Wales,34.0,M,Centre Central Midfielder,42,83.0,185.0,134.0,8.0,319.0,,2.0,13.0,12.0,19.0,6.0,91.0,102.0,69.0,55.0,22.0,15.0,1.0,1.0,4.0,42.0,34.0,18.0,6.0,45.0,12.0,142.0,19.0,14.0,,7.0,56.0,81.0,43.0,8.0,980.0,398.0,1.0,64.0,31.0,10.0,108.0,100.0,29.0,23.0,22.0,107.0,56.0,318.0,14.0,212.0,24.0,26.0,2.0,5.0,2.0,87.0,5.0,192.0,23.0,10.0,38.0,399.0,,8.0,16.0,2.0,535.0,10.0,10.0,4.0,2.0,11.0,9.0,,,2.0,7.0,14.0,3.0,4.0,,,,1.0,1.0,1.0,,1.0,,4.0,,1.0,,2.0,1.0,,3.0,,5.0,,,2.0,1.0,1.0,,,,3.0,3.0,,2.0,,,,11.0,5.0,,33.0,33.0,23.0,4.0,,1.0,2.0,2.0,9.0,1.0,3.0,,2.0,3.0,3.0,7.0,7.0,7.0,2.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13194,32361.0,Jordan Lee,Jordan,Lee,1996-12-31,England,England,47.0,D,Right Full Back,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,267759.0,Lee Chung-Yong,Chung-Yong,Lee,1988-07-02,South Korea,South Korea,72.0,M,Midfielder,42,43.0,64.0,94.0,9.0,152.0,,5.0,8.0,5.0,13.0,3.0,35.0,27.0,48.0,24.0,8.0,4.0,4.0,2.0,2.0,32.0,34.0,2.0,,18.0,4.0,30.0,11.0,8.0,,1.0,17.0,50.0,14.0,8.0,385.0,170.0,4.0,27.0,27.0,25.0,65.0,64.0,6.0,16.0,8.0,49.0,43.0,146.0,5.0,70.0,7.0,3.0,10.0,18.0,11.0,59.0,6.0,125.0,3.0,9.0,14.0,177.0,1.0,9.0,15.0,5.0,280.0,6.0,6.0,6.0,5.0,13.0,5.0,6.0,4.0,3.0,1.0,9.0,6.0,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,2.0,,1.0,5.0,,1.0,,,2.0,1.0,8.0,,14.0,2.0,,1.0,4.0,3.0,,6.0,6.0,13.0,1.0,,3.0,3.0,2.0,,,2.0,,2.0,6.0,7.0,5.0,4.0,3.0,8.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,1.0,,,1.0,,5.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
16607,282356.0,Florian Lejeune,Florian,Lejeune,1991-05-20,France,France,22.0,D,Centre Central Defender,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13866,289095.0,Jonathan Leko,Jonathan,Leko,1999-04-24,England,England,18.0,F,Left/Right Winger,42,21.0,18.0,23.0,1.0,41.0,1.0,,2.0,,5.0,4.0,20.0,14.0,14.0,22.0,7.0,5.0,2.0,,3.0,34.0,24.0,1.0,,4.0,7.0,12.0,5.0,5.0,1.0,,1.0,14.0,5.0,2.0,271.0,49.0,3.0,4.0,14.0,2.0,49.0,47.0,8.0,8.0,7.0,9.0,20.0,41.0,7.0,18.0,2.0,3.0,18.0,2.0,2.0,25.0,1.0,33.0,1.0,1.0,3.0,49.0,1.0,2.0,9.0,,130.0,13.0,13.0,4.0,2.0,9.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,3.0,,,4.0,4.0,,1.0,,,2.0,,,,6.0,,,2.0,,,2.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,288361.0,Aaron Lennon,Aaron,Lennon,1987-04-16,England,England,17.0,M,Right Winger,42,147.0,127.0,267.0,22.0,387.0,1.0,5.0,4.0,1.0,25.0,8.0,154.0,104.0,138.0,55.0,37.0,16.0,32.0,2.0,7.0,63.0,83.0,6.0,2.0,60.0,13.0,130.0,25.0,24.0,1.0,5.0,8.0,149.0,29.0,10.0,1539.0,472.0,3.0,33.0,113.0,35.0,178.0,169.0,23.0,27.0,37.0,60.0,174.0,382.0,21.0,141.0,13.0,15.0,43.0,34.0,34.0,239.0,9.0,370.0,5.0,22.0,25.0,477.0,5.0,8.0,35.0,5.0,735.0,17.0,17.0,21.0,12.0,25.0,4.0,7.0,7.0,3.0,1.0,13.0,23.0,8.0,2.0,,,,2.0,2.0,,3.0,1.0,2.0,,2.0,1.0,1.0,2.0,3.0,7.0,,16.0,,5.0,16.0,,3.0,,1.0,7.0,3.0,1.0,,14.0,7.0,,11.0,17.0,1.0,,8.0,8.0,17.0,6.0,,2.0,21.0,11.0,2.0,1.0,5.0,,4.0,23.0,,18.0,8.0,8.0,26.0,2.0,2.0,1.0,1.0,1.0,,,,,1.0,,,4.0,,1.0,,,,,1.0,,,2.0,1.0,3.0,5.0,5.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,2.0,1.0,1.0,2.0,5.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6387,51705.0,Jeremain Lens,Jeremain,Lens,1987-11-24,Netherlands,Netherlands,77.0,M,Left/Right Winger,42,129.0,96.0,178.0,17.0,260.0,,4.0,19.0,21.0,20.0,18.0,137.0,111.0,86.0,82.0,28.0,23.0,37.0,23.0,5.0,144.0,109.0,10.0,2.0,68.0,27.0,141.0,28.0,26.0,,2.0,42.0,70.0,43.0,11.0,1293.0,372.0,10.0,56.0,48.0,102.0,319.0,319.0,31.0,39.0,28.0,88.0,96.0,248.0,15.0,111.0,27.0,10.0,66.0,80.0,66.0,181.0,23.0,354.0,9.0,20.0,40.0,385.0,1.0,6.0,36.0,4.0,762.0,37.0,37.0,31.0,10.0,29.0,8.0,14.0,10.0,6.0,3.0,14.0,13.0,4.0,2.0,2.0,,,2.0,4.0,1.0,2.0,2.0,10.0,5.0,1.0,2.0,5.0,7.0,2.0,15.0,,23.0,,2.0,16.0,,1.0,1.0,,,7.0,18.0,,35.0,,2.0,17.0,14.0,2.0,1.0,3.0,3.0,20.0,1.0,,5.0,13.0,7.0,,4.0,12.0,1.0,12.0,18.0,14.0,26.0,7.0,4.0,26.0,,,1.0,3.0,,,,1.0,1.0,,,,2.0,2.0,3.0,,,,1.0,1.0,,,1.0,4.0,,3.0,3.0,,,4.0,4.0,2.0,2.0,2.0,4.0,,6.0,3.0,,3.0,3.0,,1.0,6.0,,,,1.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,266152.0,Joleon Lescott,Joleon,Lescott,1982-08-16,England,England,,D,Left/Right Central Defender,42,179.0,551.0,262.0,2.0,812.0,,7.0,34.0,71.0,32.0,5.0,264.0,161.0,70.0,170.0,27.0,18.0,2.0,2.0,6.0,77.0,122.0,153.0,101.0,136.0,16.0,506.0,61.0,52.0,,109.0,179.0,207.0,288.0,23.0,2810.0,1026.0,2.0,149.0,31.0,15.0,312.0,279.0,118.0,50.0,27.0,278.0,93.0,785.0,15.0,635.0,107.0,186.0,9.0,4.0,4.0,181.0,4.0,430.0,87.0,2.0,198.0,1061.0,,,35.0,8.0,1493.0,12.0,12.0,9.0,4.0,30.0,50.0,1.0,1.0,2.0,28.0,93.0,4.0,7.0,1.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,,4.0,,,2.0,,,,,,,1.0,,1.0,4.0,1.0,,2.0,10.0,3.0,,,8.0,10.0,3.0,,32.0,9.0,1.0,85.0,85.0,163.0,22.0,30.0,3.0,1.0,3.0,21.0,3.0,2.0,1.0,5.0,4.0,,11.0,2.0,3.0,7.0,5.0,24.0,,2.0,,,,,,,,2.0,1.0,1.0,2.0,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,53321.0,Anders Lindegaard,Anders,Lindegaard,1984-04-13,Denmark,Denmark,22.0,G,Goalkeeper,42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4337,286836.0,Jesse Lingard,Jesse,Lingard,1992-12-15,England,England,11.0,M,Left/Centre/Right Attacking Midfielder,42,151.0,151.0,454.0,36.0,603.0,,23.0,20.0,2.0,25.0,19.0,136.0,68.0,183.0,92.0,45.0,29.0,19.0,3.0,6.0,124.0,82.0,7.0,,61.0,24.0,174.0,13.0,11.0,2.0,1.0,29.0,235.0,32.0,6.0,1635.0,706.0,8.0,122.0,185.0,35.0,241.0,237.0,37.0,42.0,45.0,120.0,293.0,597.0,29.0,176.0,17.0,11.0,48.0,22.0,22.0,347.0,17.0,558.0,15.0,39.0,29.0,712.0,2.0,6.0,38.0,27.0,1049.0,36.0,36.0,21.0,12.0,28.0,9.0,2.0,2.0,7.0,2.0,10.0,13.0,9.0,1.0,3.0,,1.0,3.0,3.0,1.0,6.0,3.0,6.0,1.0,,6.0,5.0,6.0,3.0,15.0,,26.0,,6.0,24.0,1.0,4.0,3.0,3.0,3.0,8.0,3.0,,26.0,3.0,,6.0,19.0,2.0,1.0,15.0,15.0,19.0,6.0,,4.0,10.0,13.0,1.0,1.0,13.0,1.0,10.0,14.0,,31.0,8.0,13.0,21.0,5.0,,,4.0,,,,,,,1.0,,3.0,,2.0,,,1.0,,1.0,1.0,,,2.0,1.0,4.0,4.0,,2.0,5.0,,,2.0,,4.0,,,1.0,,1.0,1.0,,,4.0,,,,1.0,2.0,1.0,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
4664,6503.0,Hugo Lloris,Hugo,Lloris,1986-12-26,France,France,1.0,G,Goalkeeper,42,37.0,547.0,121.0,,668.0,,,,4.0,37.0,,242.0,173.0,,321.0,,,,,13.0,,10.0,38.0,1.0,175.0,,669.0,34.0,32.0,,2.0,1.0,182.0,413.0,5.0,3330.0,614.0,,113.0,53.0,13.0,395.0,388.0,50.0,,,196.0,45.0,459.0,,638.0,68.0,45.0,,,,175.0,,409.0,288.0,,622.0,1047.0,,,2.0,,1403.0,3.0,3.0,5.0,1.0,2.0,54.0,,,,90.0,253.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,37.0,2.0,,1.0,1.0,124.0,26.0,,1.0,,,,2.0,,,,1.0,,,,19.0,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,139.0,160.0,247.0,35.0,236.0,162.0,48.0,88.0,37.0,,,,,,,,,,,,,,,,,,,,52.0,,,,39.0,2.0,5.0,21.0,4.0,2.0,27.0,39.0,11.0,1.0,40.0,,,,,,,,,,
