id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_right,att_goal_high_centre,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_ibox_goal,att_ibox_miss,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_pen_goal,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_low_centre,att_sv_low_right,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,final_third_entries,formation_place,fouls,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_openplay,goal_kicks,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,att_hd_miss,att_hd_total,total_sub_on,att_freekick_miss,att_freekick_total,att_ibox_blocked,att_ibox_target,att_sv_low_left,dangerous_play,fouled_final_third,total_offside,att_bx_centre,att_lf_goal,foul_throw_in,last_man_tackle,own_goals,shield_ball_oop,six_yard_block,att_hd_target,att_bx_left,att_fastbreak,att_goal_high_left,att_hd_goal,att_miss_high_left,goal_assist_intentional,goal_fastbreak,shot_fastbreak,total_pull_back,accurate_goal_kicks,accurate_pull_back,att_lg_centre,clearance_off_line,penalty_conceded,red_card,second_yellow,att_freekick_target,att_hd_post,att_ibox_post,att_post_high,goal_assist_deadball,goal_assist_setplay,hit_woodwork,post_scoring_att,accurate_freekick_cross,att_post_left,error_lead_to_shot,freekick_cross,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,total_keeper_sweeper,att_sv_high_right,att_cmiss_right,att_cmiss_left,penalty_won,total_fastbreak,att_freekick_goal,attempts_obox,head_pass,open_play_pass,successful_open_play_pass,goals_openplay,attempts_ibox,att_obx_left,touches_in_opp_box,att_obox_post,att_obp_goal,att_post_right,penalty_save,stand_save,att_cmiss_high,att_cmiss_high_right,att_pen_target,att_obxd_left,att_obxd_right,back_pass,att_obx_right,att_freekick_post,fwd_pass,att_cmiss_high_left,att_lg_left,leftside_pass,att_pen_miss,att_pen_post
3653,262223.0,Vincent Kompany,Vincent,Kompany,1986-04-10,Belgium,Belgium,4.0,D,Defender,18,578.0,25.0,,1.0,1.0,1.0,210.0,3.0,3.0,98.0,787.0,1.0,5.0,42.0,55.0,25.0,133.0,143.0,6.0,,,,1.0,,1.0,,2.0,4.0,,1.0,1.0,,1.0,4.0,,,2.0,,2.0,,,,,3.0,1.0,,,,,105.0,3.0,1.0,7.0,7.0,,4.0,1.0,8.0,8.0,84.0,127.0,3.0,96.0,51.0,,86.0,0.0,25.0,21.0,2.0,19.0,17.0,2.0,1.0,1.0,,,105.0,69.0,7.0,69.0,213.0,128.0,4.0,15.0,1913.0,16.0,4.0,3.0,2.0,13.0,107.0,55.0,16.0,3.0,289.0,198.0,,66.0,39.0,6.0,47.0,7.0,655.0,59.0,187.0,8.0,,5.0,5.0,106.0,3.0,320.0,41.0,3.0,148.0,970.0,9.0,2.0,49.0,1.0,5.0,1456.0,24.0,17.0,13.0,6.0,2.0,31.0,2.0,3.0,5.0,4.0,,,1.0,,,1.0,,,,,,2.0,,4.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,91545.0,Paul Konchesky,Paul,Konchesky,1981-05-15,England,England,,D,Left Full Back,18,444.0,60.0,2.0,13.0,11.0,1.0,438.0,35.0,6.0,74.0,869.0,1.0,227.0,16.0,17.0,27.0,186.0,169.0,13.0,5.0,,,,,,1.0,,,1.0,8.0,,1.0,,,5.0,1.0,2.0,1.0,8.0,1.0,,,,2.0,3.0,,,,,147.0,23.0,6.0,15.0,8.0,7.0,41.0,26.0,22.0,7.0,80.0,67.0,23.0,44.0,23.0,,240.0,81.0,22.0,27.0,1.0,29.0,26.0,3.0,1.0,,,6.0,33.0,54.0,6.0,53.0,308.0,163.0,11.0,18.0,2366.0,9.0,8.0,11.0,2.0,4.0,356.0,8.0,78.0,1.0,496.0,471.0,2.0,116.0,29.0,2.0,202.0,19.0,525.0,131.0,69.0,16.0,6.0,77.0,71.0,366.0,3.0,746.0,109.0,6.0,177.0,1194.0,10.0,2.0,33.0,1.0,270.0,1939.0,40.0,12.0,9.0,5.0,11.0,26.0,3.0,,,,,1.0,1.0,,1.0,,2.0,,,1.0,1.0,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
3698,167369.0,Omar Koroma,Omar,Koroma,1989-10-22,Gambia,Gambia,,F,Forward,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,12447.0,Jason Koumas,Jason,Koumas,1979-09-25,Wales,Wales,8.0,M,Centre Central Midfielder,18,28.0,7.0,3.0,6.0,3.0,2.0,75.0,,4.0,11.0,97.0,,,4.0,3.0,8.0,49.0,28.0,6.0,5.0,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,1.0,4.0,,,1.0,2.0,7.0,,,,1.0,,14.0,2.0,2.0,4.0,1.0,7.0,10.0,5.0,10.0,2.0,27.0,26.0,2.0,,,,29.0,198.0,2.0,6.0,1.0,7.0,6.0,1.0,,,,,,5.0,,5.0,15.0,7.0,4.0,2.0,423.0,,5.0,6.0,3.0,1.0,39.0,11.0,12.0,,79.0,78.0,,4.0,10.0,2.0,37.0,11.0,35.0,14.0,1.0,13.0,6.0,28.0,22.0,59.0,7.0,129.0,2.0,5.0,17.0,136.0,7.0,6.0,10.0,3.0,,246.0,18.0,7.0,2.0,6.0,2.0,8.0,,,,2.0,,,,1.0,,,,2.0,,,,,,,,,,2.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761,9226.0,Radoslav Kovác,Radoslav,Kovác,1979-11-27,,,15.0,D,Defender,18,506.0,62.0,,1.0,1.0,16.0,440.0,3.0,100.0,64.0,945.0,1.0,1.0,51.0,56.0,31.0,224.0,194.0,9.0,,,,1.0,,,1.0,2.0,4.0,1.0,8.0,2.0,2.0,2.0,3.0,4.0,,7.0,1.0,12.0,2.0,,,1.0,8.0,4.0,,,1.0,1.0,122.0,10.0,5.0,37.0,4.0,,1.0,3.0,26.0,9.0,156.0,179.0,10.0,41.0,23.0,,135.0,0.0,36.0,27.0,2.0,46.0,41.0,5.0,2.0,1.0,,2.0,44.0,66.0,2.0,66.0,184.0,103.0,16.0,12.0,2268.0,,6.0,5.0,5.0,10.0,141.0,158.0,25.0,2.0,314.0,281.0,4.0,54.0,64.0,12.0,141.0,11.0,571.0,100.0,74.0,16.0,,4.0,4.0,234.0,28.0,615.0,25.0,101.0,94.0,1182.0,22.0,10.0,89.0,7.0,2.0,1654.0,44.0,27.0,6.0,7.0,4.0,56.0,7.0,2.0,6.0,4.0,,,1.0,2.0,1.0,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,11895.0,Niko Kranjcar,Niko,Kranjcar,1984-08-13,Croatia,Croatia,19.0,M,Left/Centre/Right Attacking Midfielder,18,276.0,47.0,23.0,39.0,17.0,9.0,534.0,4.0,69.0,83.0,771.0,4.0,16.0,22.0,9.0,28.0,154.0,147.0,38.0,14.0,,,2.0,1.0,2.0,1.0,6.0,3.0,3.0,4.0,4.0,7.0,4.0,6.0,11.0,,20.0,12.0,41.0,1.0,,6.0,12.0,58.0,2.0,1.0,1.0,6.0,3.0,121.0,6.0,17.0,36.0,4.0,85.0,30.0,18.0,55.0,5.0,178.0,135.0,6.0,5.0,1.0,,157.0,44.0,36.0,23.0,6.0,23.0,21.0,2.0,6.0,3.0,,1.0,4.0,35.0,,35.0,123.0,63.0,11.0,5.0,2020.0,,31.0,27.0,22.0,2.0,182.0,118.0,76.0,2.0,413.0,405.0,6.0,36.0,79.0,24.0,270.0,58.0,314.0,97.0,13.0,51.0,69.0,139.0,71.0,378.0,20.0,799.0,27.0,73.0,141.0,974.0,63.0,10.0,65.0,16.0,18.0,1610.0,61.0,40.0,12.0,21.0,25.0,42.0,3.0,,1.0,5.0,3.0,6.0,6.0,4.0,4.0,,,2.0,,,1.0,,,,,1.0,,5.0,,,2.0,6.0,,5.0,1.0,,1.0,,,,,,2.0,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,
3328,10829.0,Artur Krysiak,Artur,Krysiak,1989-08-11,Poland,Poland,1.0,G,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,175785.0,Nik Kudiersky,Nik,Kudiersky,1991-02-15,England,England,24.0,D,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3288,4436.0,Tomasz Kupisz,Tomasz,Kupisz,1990-01-02,Poland,Poland,28.0,M,Left/Right Winger,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,119673.0,Peter Kurucz,Peter,Kurucz,1988-05-30,Hungary,Hungary,1.0,G,Goalkeeper,18,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,1.0,,,,,,4.0,,1.0,,17.0,,,,,,,,,,4.0,4.0,,,,,,,1.0,,,,,,,2.0,,3.0,3.0,,4.0,4.0,,,,,,6.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,18638.0,Tomasz Kuszczak,Tomasz,Kuszczak,1982-03-20,Poland,Poland,29.0,G,Goalkeeper,18,52.0,5.0,,,,,19.0,17.0,,24.0,71.0,,,,1.0,8.0,49.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,3.0,,,,,1.0,,2.0,,9.0,1.0,,37.0,0.0,,8.0,,7.0,6.0,1.0,,,51.0,,1.0,2.0,2.0,2.0,105.0,31.0,2.0,5.0,720.0,,,,,,6.0,21.0,2.0,2.0,88.0,87.0,,15.0,,,8.0,,60.0,6.0,10.0,,,,,33.0,,67.0,54.0,,79.0,127.0,,,,,,302.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,6.0,49.0,1.0,4.0,7.0,15.0,,17.0,56.0,51.0,2.0,5.0,12.0,12.0,24.0,3.0,18.0,6.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
3135,122010.0,Dirk Kuyt,Dirk,Kuyt,1980-07-22,Netherlands,Netherlands,7.0,M,Centre/Right Attacking Midfielder,18,337.0,44.0,,15.0,15.0,53.0,833.0,3.0,164.0,34.0,1155.0,2.0,8.0,96.0,64.0,37.0,174.0,166.0,56.0,,,,,3.0,3.0,3.0,8.0,16.0,3.0,7.0,7.0,5.0,9.0,4.0,11.0,1.0,9.0,4.0,25.0,11.0,1.0,5.0,13.0,58.0,5.0,2.0,1.0,6.0,6.0,137.0,2.0,22.0,25.0,9.0,,53.0,26.0,70.0,9.0,265.0,164.0,2.0,8.0,5.0,1.0,210.0,266.0,40.0,35.0,9.0,33.0,31.0,2.0,3.0,3.0,,2.0,18.0,48.0,,47.0,107.0,48.0,11.0,2.0,3016.0,2.0,25.0,34.0,31.0,1.0,122.0,435.0,81.0,3.0,598.0,578.0,12.0,29.0,96.0,26.0,497.0,59.0,396.0,97.0,28.0,56.0,,79.0,79.0,757.0,159.0,1241.0,14.0,182.0,64.0,1558.0,79.0,13.0,48.0,13.0,12.0,2199.0,105.0,32.0,17.0,20.0,35.0,29.0,3.0,4.0,12.0,2.0,,,11.0,18.0,5.0,,3.0,13.0,4.0,3.0,,,,1.0,2.0,6.0,,5.0,,1.0,,3.0,1.0,5.0,12.0,,9.0,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,8.0,53.0,41.0,2.0,1.0,,7.0,,,1.0,,,1.0,,,,,,,,,,,,,
3900,6129.0,Sotirios Kyrgiakos,Sotirios,Kyrgiakos,1979-07-23,Greece,Greece,25.0,D,Centre Central Defender,18,408.0,13.0,,,,1.0,84.0,13.0,3.0,65.0,492.0,1.0,,35.0,61.0,14.0,59.0,67.0,1.0,,,,,,,1.0,1.0,5.0,1.0,1.0,2.0,,,3.0,,,,,,,,1.0,1.0,5.0,4.0,,,1.0,,25.0,3.0,3.0,2.0,6.0,,,,4.0,6.0,52.0,94.0,3.0,74.0,53.0,,56.0,0.0,11.0,13.0,1.0,12.0,12.0,,,,,,99.0,22.0,2.0,22.0,139.0,61.0,3.0,15.0,1193.0,9.0,1.0,,3.0,8.0,46.0,25.0,10.0,,190.0,134.0,1.0,23.0,1.0,6.0,15.0,1.0,446.0,32.0,130.0,2.0,,,,64.0,2.0,175.0,56.0,3.0,111.0,621.0,12.0,,15.0,1.0,,848.0,12.0,16.0,5.0,2.0,,11.0,1.0,4.0,4.0,1.0,,,3.0,2.0,1.0,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
800,143319.0,Frank Lampard,Frank,Lampard,1978-06-20,England,England,8.0,M,Attacking Midfielder,18,568.0,139.0,40.0,58.0,18.0,11.0,1047.0,3.0,176.0,142.0,1557.0,20.0,12.0,17.0,4.0,36.0,178.0,172.0,64.0,36.0,,1.0,,1.0,13.0,6.0,21.0,17.0,4.0,19.0,9.0,6.0,23.0,12.0,26.0,1.0,36.0,17.0,79.0,14.0,10.0,19.0,25.0,114.0,1.0,,1.0,11.0,4.0,148.0,5.0,33.0,25.0,14.0,132.0,36.0,14.0,50.0,5.0,140.0,124.0,5.0,20.0,12.0,,362.0,288.0,26.0,36.0,22.0,32.0,30.0,2.0,14.0,12.0,,4.0,24.0,36.0,1.0,36.0,219.0,137.0,6.0,3.0,3220.0,,41.0,73.0,52.0,3.0,336.0,194.0,166.0,4.0,629.0,607.0,9.0,49.0,90.0,56.0,565.0,114.0,604.0,255.0,42.0,42.0,123.0,201.0,78.0,820.0,22.0,1520.0,19.0,182.0,192.0,1923.0,141.0,2.0,75.0,65.0,13.0,2756.0,71.0,29.0,25.0,16.0,38.0,49.0,,5.0,7.0,,6.0,15.0,7.0,13.0,12.0,,1.0,4.0,6.0,1.0,,1.0,,1.0,,,,2.0,1.0,2.0,3.0,12.0,1.0,2.0,2.0,,2.0,1.0,,,,,2.0,,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,1.0,,1.0,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,
3049,277645.0,Henri Lansbury,Henri,Lansbury,1990-10-12,England,England,23.0,M,Centre Central Midfielder,18,8.0,,,1.0,1.0,,8.0,,2.0,2.0,15.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,1.0,1.0,,,13.0,,1.0,,,,2.0,2.0,1.0,,1.0,1.0,,,1.0,,4.0,1.0,9.0,,,,,1.0,1.0,4.0,,8.0,,2.0,2.0,16.0,1.0,,,,,18.0,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613,153110.0,Sebastian Larsson,Sebastian,Larsson,1985-06-06,Sweden,Sweden,7.0,M,Centre Central Midfielder,18,245.0,30.0,19.0,36.0,18.0,18.0,388.0,13.0,53.0,34.0,597.0,3.0,44.0,38.0,20.0,33.0,276.0,197.0,13.0,18.0,,,,,1.0,1.0,1.0,5.0,,6.0,2.0,2.0,4.0,2.0,11.0,3.0,7.0,6.0,24.0,1.0,,4.0,10.0,32.0,1.0,,3.0,3.0,2.0,116.0,17.0,13.0,25.0,6.0,77.0,38.0,41.0,36.0,9.0,146.0,117.0,17.0,14.0,6.0,,178.0,259.0,38.0,26.0,4.0,30.0,27.0,3.0,2.0,1.0,,3.0,13.0,60.0,1.0,59.0,118.0,58.0,12.0,11.0,2380.0,,17.0,16.0,15.0,8.0,31.0,240.0,103.0,1.0,469.0,454.0,7.0,56.0,53.0,12.0,182.0,33.0,296.0,88.0,29.0,29.0,72.0,182.0,111.0,330.0,47.0,731.0,47.0,58.0,97.0,845.0,40.0,11.0,57.0,10.0,48.0,1530.0,60.0,23.0,12.0,17.0,24.0,44.0,3.0,1.0,2.0,7.0,1.0,15.0,2.0,5.0,3.0,1.0,1.0,3.0,,,,,,4.0,,1.0,,1.0,2.0,,2.0,2.0,,1.0,,,,,1.0,,,,4.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,
2981,18831.0,Liam Lawrence,Liam,Lawrence,1981-12-14,Ireland,Ireland,16.0,M,Left/Right Attacking Midfielder,18,125.0,18.0,15.0,35.0,20.0,5.0,212.0,8.0,11.0,23.0,302.0,2.0,2.0,15.0,8.0,25.0,110.0,88.0,9.0,13.0,,,,,1.0,,1.0,4.0,3.0,5.0,,1.0,2.0,1.0,4.0,,,5.0,8.0,1.0,,1.0,5.0,11.0,2.0,2.0,,3.0,3.0,59.0,9.0,5.0,13.0,7.0,50.0,48.0,9.0,21.0,10.0,76.0,60.0,9.0,8.0,2.0,,77.0,259.0,13.0,14.0,1.0,13.0,11.0,2.0,2.0,1.0,,,3.0,40.0,,40.0,48.0,19.0,6.0,5.0,1378.0,,13.0,11.0,9.0,4.0,40.0,115.0,59.0,2.0,251.0,241.0,3.0,22.0,34.0,4.0,105.0,24.0,149.0,46.0,18.0,21.0,45.0,121.0,76.0,172.0,11.0,390.0,26.0,13.0,50.0,418.0,18.0,7.0,24.0,5.0,2.0,805.0,51.0,21.0,9.0,7.0,21.0,17.0,,2.0,2.0,11.0,,2.0,1.0,3.0,,,,1.0,1.0,,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
2982,154814.0,Grant Leadbitter,Grant,Leadbitter,1986-01-07,England,England,23.0,M,Centre Central Midfielder,18,1.0,,,,,,6.0,,,,7.0,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,0.0,1.0,,,1.0,,1.0,,,,,,4.0,,4.0,3.0,1.0,1.0,,28.0,,,,,,4.0,,,,3.0,3.0,,,,,3.0,,1.0,,,,,,,4.0,,9.0,,,,10.0,,,1.0,,,16.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3965,281105.0,Olly Lee,Olly,Lee,1991-07-11,England,England,10.0,M,Centre Central Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,267759.0,Lee Chung-Yong,Chung-Yong,Lee,1988-07-02,South Korea,South Korea,72.0,M,Midfielder,18,148.0,14.0,18.0,49.0,31.0,12.0,390.0,3.0,20.0,12.0,489.0,3.0,8.0,36.0,32.0,34.0,244.0,162.0,38.0,15.0,1.0,,,,1.0,3.0,4.0,6.0,1.0,8.0,3.0,2.0,3.0,3.0,,,5.0,1.0,6.0,2.0,,1.0,5.0,15.0,2.0,,,4.0,1.0,142.0,5.0,4.0,16.0,1.0,47.0,52.0,29.0,53.0,7.0,182.0,164.0,5.0,10.0,5.0,,87.0,0.0,17.0,27.0,4.0,50.0,44.0,6.0,3.0,3.0,,1.0,9.0,67.0,,66.0,80.0,36.0,18.0,2.0,2411.0,,29.0,27.0,11.0,1.0,44.0,195.0,86.0,3.0,449.0,440.0,12.0,58.0,72.0,11.0,215.0,56.0,210.0,39.0,19.0,103.0,42.0,140.0,98.0,338.0,32.0,649.0,26.0,25.0,40.0,719.0,26.0,13.0,50.0,18.0,11.0,1413.0,87.0,41.0,9.0,41.0,20.0,36.0,4.0,2.0,3.0,7.0,1.0,1.0,4.0,6.0,2.0,,,5.0,,3.0,,1.0,,3.0,1.0,1.0,,1.0,,,,2.0,,1.0,4.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395,112189.0,Adrian Leijer,Adrian,Leijer,1986-03-25,Australia,Australia,23.0,D,Centre Central Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,288361.0,Aaron Lennon,Aaron,Lennon,1987-04-16,England,England,17.0,M,Right Winger,18,137.0,7.0,2.0,31.0,29.0,4.0,368.0,3.0,32.0,15.0,474.0,1.0,13.0,7.0,,22.0,149.0,133.0,31.0,1.0,,,,,3.0,,3.0,2.0,4.0,9.0,1.0,,1.0,1.0,1.0,,2.0,6.0,9.0,1.0,,2.0,6.0,16.0,,,1.0,3.0,4.0,85.0,6.0,8.0,3.0,4.0,2.0,78.0,28.0,24.0,4.0,84.0,110.0,6.0,6.0,,,43.0,154.0,6.0,20.0,3.0,24.0,20.0,4.0,9.0,9.0,,1.0,,20.0,1.0,20.0,29.0,15.0,6.0,6.0,1791.0,1.0,16.0,25.0,13.0,,27.0,197.0,41.0,2.0,243.0,240.0,9.0,24.0,52.0,4.0,195.0,41.0,159.0,16.0,9.0,85.0,2.0,108.0,106.0,239.0,15.0,513.0,7.0,36.0,23.0,564.0,25.0,5.0,27.0,5.0,14.0,1002.0,33.0,43.0,12.0,40.0,24.0,24.0,1.0,,,2.0,,,7.0,4.0,2.0,,1.0,4.0,,1.0,,,,,,,1.0,2.0,,,1.0,9.0,,2.0,6.0,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895,27332.0,John Leonard,John,Leonard,1991-03-05,England,England,,D,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
