id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,backward_pass,ball_recovery,blocked_cross,challenge_lost,crosses_18yardplus,dispossessed,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,successful_final_third_passes,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_long_balls,total_pass,total_sub_on,total_tackle,total_throws,touches,was_fouled,won_contest,won_tackle,yellow_card,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,accurate_layoffs,accurate_through_ball,att_assist_openplay,att_bx_centre,att_bx_right,att_cmiss_high,att_goal_high_left,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_blocked,att_obox_miss,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_right,big_chance_missed,blocked_scoring_att,clean_sheet,crosses_18yard,draws,fouled_final_third,foul_throw_in,freekick_cross,goals,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,interception,interceptions_in_box,interception_won,last_man_tackle,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,overrun,shot_off_target,six_yard_block,total_att_assist,total_flick_on,total_layoffs,total_offside,total_scoring_att,total_through_ball,turnover,unsuccessful_touch,wins,won_corners,accurate_flick_on,att_cmiss_right,att_miss_right,att_obox_target,big_chance_created,total_sub_off,att_assist_setplay,att_bx_left,att_setpiece,error_lead_to_shot,shield_ball_oop,att_freekick_miss,att_freekick_total,att_goal_low_centre,att_hd_target,att_hd_total,att_rf_goal,att_sv_low_left,big_chance_scored,corner_taken,goal_assist_setplay,penalty_conceded,att_hd_miss,clearance_off_line,error_lead_to_goal,red_card,saves,accurate_keeper_sweeper,att_sv_high_centre,total_keeper_sweeper,accurate_corners_intobox,accurate_pull_back,att_fastbreak,att_goal_low_right,att_hd_goal,att_lf_target,att_miss_high_left,shot_fastbreak,total_corners_intobox,total_fastbreak,total_pull_back,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,stand_catch,stand_save,total_high_claim,att_cmiss_left,hit_woodwork,att_goal_low_left,att_goal_high_right,att_ibox_post,att_post_left,att_sv_high_left,post_scoring_att,att_cmiss_high_right,att_freekick_goal,att_freekick_target,att_obox_goal,att_obox_post,att_obx_left,att_pen_goal,att_obp_goal,own_goals,att_lg_centre,att_post_high,penalty_save,att_goal_high_centre,att_sv_high_right,dangerous_play,goal_assist_deadball,att_post_right,goal_fastbreak,att_cmiss_high_left,penalty_won,head_pass,open_play_pass,successful_open_play_pass,att_hd_post,att_obxd_right,att_pen_miss,second_yellow,att_rf_miss,att_pen_target,att_obx_right,attempts_obox,att_obxd_left,attempts_ibox,touches_in_opp_box,att_lg_left,att_lg_right,att_freekick_post,att_lf_miss,back_pass,att_pen_post
4081,166766.0,Charlie Adam,Charlie,Adam,1985-12-10,Scotland,Scotland,,M,Centre Central Midfielder,19,554.0,203.0,849.0,12.0,262.0,1357.0,5.0,44.0,56.0,35.0,404.0,247.0,222.0,265.0,7.0,50.0,30.0,64.0,275.0,281.0,7.0,51.0,33.0,560.0,245.0,70.0,821.0,34.0,68.0,61.0,7.0,59.0,374.0,462.0,232.0,17.0,20.0,3051.0,2.0,339.0,253.0,200.0,1.0,916.0,870.0,9.0,106.0,150.0,466.0,465.0,626.0,422.0,97.0,106.0,196.0,104.0,812.0,1453.0,58.0,464.0,1883.0,1.0,75.0,10.0,2757.0,91.0,59.0,62.0,11.0,46.0,15.0,7.0,29.0,9.0,35.0,15.0,,2.0,,4.0,9.0,4.0,4.0,11.0,98.0,5.0,5.0,11.0,29.0,38.0,73.0,71.0,2.0,12.0,5.0,6.0,1.0,33.0,5.0,34.0,9.0,23.0,,38.0,12.0,2.0,8.0,6.0,4.0,,68.0,4.0,55.0,,35.0,37.0,35.0,16.0,6.0,44.0,,72.0,18.0,30.0,,112.0,22.0,47.0,47.0,9.0,39.0,8.0,7.0,18.0,19.0,13.0,3.0,29.0,5.0,1.0,5.0,2.0,7.0,21.0,,,2.0,,2.0,8.0,104.0,4.0,,1.0,,2.0,,,,5.0,,32.0,1.0,3.0,3.0,1.0,21.0,3.0,3.0,93.0,4.0,2.0,,,,,,,,2.0,,,,,,,,,,,3.0,2.0,7.0,2.0,,,1.0,2.0,1.0,2.0,3.0,3.0,2.0,,7.0,,1.0,12.0,,,,4.0,,4.0,2.0,2.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,3.0,1.0,,,,
3952,12679.0,Adam Tull,Adam,Reed,1991-05-08,Philippines,Philippines,37.0,M,Central Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,4046.0,Dariusz Adamczuk,Dariusz,Adamczuk,1969-10-21,Poland,Poland,,D,Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4181,261423.0,Blair Adams,Blair,Adams,1991-09-08,England,England,,D,Left Full Back,19,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,52642.0,Emmanuel Adebayor,Emmanuel,Adebayor,1984-02-26,Togo,Togo,10.0,F,Centre Striker,19,10.0,1.0,53.0,,2.0,62.0,5.0,6.0,12.0,8.0,22.0,25.0,27.0,10.0,,,,5.0,26.0,26.0,,,,13.0,0.0,8.0,21.0,2.0,5.0,5.0,,,15.0,4.0,2.0,3.0,,240.0,,14.0,9.0,3.0,1.0,53.0,53.0,1.0,3.0,6.0,24.0,33.0,15.0,1.0,,17.0,3.0,3.0,47.0,75.0,,2.0,87.0,6.0,5.0,5.0,143.0,1.0,8.0,4.0,,1.0,1.0,,11.0,,2.0,5.0,,1.0,,2.0,1.0,3.0,2.0,,,2.0,,,,,,5.0,2.0,6.0,,1.0,5.0,2.0,,3.0,2.0,,,,1.0,,,,,2.0,1.0,,1.0,,1.0,1.0,3.0,,3.0,3.0,1.0,2.0,9.0,14.0,8.0,8.0,2.0,8.0,8.0,3.0,3.0,3.0,1.0,1.0,,,2.0,,1.0,,,1.0,,,,,2.0,1.0,,,,,,2.0,,,,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040,313922.0,Benik Afobe,Benik,Afobe,1993-02-12,England,DR Congo,23.0,F,Centre Striker,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,300558.0,Kieran Agard,Kieran,Agard,1989-10-10,England,England,25.0,F,Centre Striker,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622,39503.0,Gabriel Agbonlahor,Gabriel,Agbonlahor,1986-10-13,England,England,,F,Left/Centre Striker,19,89.0,8.0,221.0,1.0,3.0,300.0,2.0,76.0,24.0,26.0,156.0,112.0,111.0,51.0,1.0,5.0,8.0,27.0,164.0,80.0,1.0,3.0,2.0,51.0,0.0,33.0,114.0,17.0,26.0,23.0,3.0,5.0,85.0,35.0,20.0,10.0,1.0,1603.0,,122.0,46.0,19.0,4.0,282.0,273.0,9.0,15.0,27.0,136.0,107.0,110.0,14.0,12.0,39.0,43.0,43.0,193.0,379.0,5.0,15.0,446.0,9.0,23.0,2.0,695.0,20.0,13.0,16.0,3.0,10.0,10.0,,28.0,,20.0,13.0,2.0,,,7.0,3.0,6.0,6.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,6.0,23.0,5.0,13.0,4.0,2.0,4.0,9.0,1.0,35.0,8.0,8.0,,,3.0,2.0,1.0,1.0,1.0,3.0,16.0,,14.0,,6.0,15.0,12.0,,2.0,8.0,3.0,21.0,68.0,36.0,4.0,29.0,7.0,35.0,35.0,8.0,16.0,16.0,2.0,3.0,3.0,2.0,10.0,,,1.0,,1.0,,,1.0,3.0,9.0,,2.0,3.0,,,,4.0,,,,,,,,,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2916,119508.0,Daniel Agger,Daniel,Agger,1984-12-12,Denmark,Denmark,22.0,D,Defender,19,239.0,12.0,117.0,7.0,22.0,353.0,28.0,10.0,25.0,16.0,78.0,71.0,38.0,50.0,6.0,8.0,4.0,3.0,34.0,66.0,6.0,45.0,28.0,76.0,51.0,10.0,236.0,12.0,10.0,10.0,,51.0,30.0,102.0,50.0,5.0,14.0,1090.0,5.0,72.0,16.0,8.0,1.0,184.0,146.0,1.0,39.0,10.0,161.0,40.0,281.0,35.0,83.0,9.0,8.0,8.0,83.0,192.0,34.0,56.0,465.0,4.0,26.0,45.0,690.0,9.0,6.0,18.0,,3.0,3.0,,2.0,,3.0,2.0,,,,,,1.0,1.0,,3.0,,,,,3.0,3.0,2.0,,,,1.0,1.0,,6.0,4.0,4.0,2.0,,,,,,,,,20.0,3.0,13.0,,2.0,1.0,1.0,6.0,,4.0,,3.0,4.0,2.0,1.0,5.0,,4.0,4.0,7.0,2.0,,1.0,3.0,,,3.0,,,1.0,,7.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3862,95349.0,Nikki Ahamed,Nikki,Ahamed,1991-04-18,Sri Lanka,Sri Lanka,47.0,M,Centre/Right Defensive Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4183,50119.0,Ahmed El Mohamady,Ahmed Eissa,El Mohamady Abdel Fattah,1987-09-09,Egypt,Egypt,27.0,D,Right Full Back,19,234.0,35.0,556.0,18.0,34.0,745.0,107.0,123.0,134.0,36.0,226.0,157.0,171.0,147.0,5.0,6.0,99.0,18.0,220.0,229.0,5.0,21.0,13.0,261.0,418.0,33.0,479.0,26.0,38.0,34.0,4.0,26.0,382.0,191.0,92.0,14.0,6.0,2453.0,2.0,24.0,373.0,128.0,2.0,649.0,620.0,15.0,67.0,65.0,42.0,293.0,287.0,80.0,50.0,69.0,201.0,198.0,490.0,988.0,64.0,92.0,1074.0,10.0,52.0,139.0,1752.0,16.0,27.0,42.0,1.0,45.0,43.0,,23.0,1.0,39.0,7.0,6.0,,,4.0,,9.0,,,1.0,4.0,2.0,6.0,5.0,9.0,15.0,18.0,1.0,21.0,,1.0,1.0,9.0,5.0,99.0,10.0,5.0,1.0,,,,2.0,2.0,2.0,2.0,37.0,2.0,31.0,,23.0,20.0,1.0,3.0,12.0,18.0,1.0,43.0,160.0,24.0,2.0,28.0,3.0,23.0,23.0,12.0,31.0,54.0,2.0,6.0,1.0,4.0,8.0,2.0,,2.0,,5.0,,,,,5.0,,,,6.0,,2.0,5.0,1.0,,,,,,,2.0,1.0,1.0,,,,,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4175,178354.0,Phil Airey,Phil,Airey,1991-11-14,England,England,,F,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4160,161055.0,Nicky Ajose,Nicky,Ajose,1991-10-07,England,England,25.0,F,Centre Striker,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3878,186119.0,Hope Akpan,Hope,Akpan,1991-08-14,England,Nigeria,21.0,M,Centre Central Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564,13981.0,Marc Albrighton,Marc,Albrighton,1989-11-18,England,England,11.0,M,Left/Right Winger,19,112.0,19.0,269.0,4.0,22.0,347.0,17.0,25.0,4.0,29.0,182.0,130.0,100.0,136.0,9.0,28.0,48.0,27.0,175.0,138.0,9.0,7.0,2.0,57.0,238.0,36.0,185.0,20.0,33.0,29.0,4.0,6.0,114.0,65.0,26.0,12.0,11.0,1804.0,,66.0,171.0,53.0,2.0,426.0,414.0,12.0,56.0,68.0,81.0,131.0,144.0,40.0,19.0,98.0,161.0,152.0,192.0,497.0,23.0,45.0,480.0,9.0,66.0,19.0,1079.0,29.0,39.0,48.0,3.0,34.0,30.0,,18.0,,30.0,9.0,6.0,,,5.0,4.0,10.0,6.0,1.0,8.0,,3.0,6.0,4.0,4.0,17.0,32.0,11.0,31.0,5.0,5.0,5.0,9.0,2.0,101.0,8.0,12.0,,2.0,5.0,5.0,4.0,4.0,3.0,,46.0,,32.0,1.0,17.0,19.0,19.0,3.0,23.0,14.0,1.0,36.0,7.0,19.0,,42.0,1.0,36.0,36.0,9.0,36.0,2.0,3.0,4.0,8.0,6.0,12.0,2.0,5.0,3.0,,,,,,,3.0,4.0,2.0,3.0,11.0,1.0,1.0,3.0,1.0,,,,,2.0,,4.0,1.0,4.0,2.0,,3.0,1.0,4.0,9.0,4.0,2.0,,,,,,,,,,,,,,,,,,,5.0,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
4218,108785.0,Antolín Alcaraz,Antolín,Alcaraz,1982-07-30,Paraguay,Paraguay,3.0,D,Centre Central Defender,19,795.0,64.0,332.0,29.0,148.0,1125.0,5.0,67.0,104.0,34.0,264.0,158.0,84.0,179.0,1.0,25.0,3.0,12.0,131.0,275.0,1.0,159.0,94.0,178.0,204.0,25.0,741.0,34.0,50.0,44.0,6.0,175.0,220.0,370.0,213.0,11.0,26.0,3029.0,23.0,159.0,36.0,21.0,3.0,479.0,355.0,,144.0,35.0,396.0,106.0,915.0,124.0,283.0,16.0,5.0,5.0,213.0,531.0,103.0,235.0,1441.0,,129.0,7.0,2095.0,29.0,13.0,87.0,6.0,2.0,2.0,,3.0,,6.0,11.0,1.0,,,4.0,1.0,5.0,2.0,,1.0,2.0,,2.0,1.0,,1.0,2.0,,3.0,1.0,,2.0,5.0,7.0,2.0,14.0,,,,1.0,,1.0,1.0,,1.0,118.0,19.0,88.0,4.0,4.0,3.0,3.0,24.0,4.0,6.0,1.0,7.0,4.0,3.0,,14.0,4.0,12.0,12.0,9.0,6.0,4.0,,,,2.0,,,,1.0,1.0,9.0,,,,2.0,7.0,,,,,1.0,1.0,4.0,,,1.0,,,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
2655,114973.0,Alex,Alex Rodrigo,Dias da Costa,1982-06-17,Brazil,Brazil,33.0,D,Centre Central Defender,19,410.0,11.0,108.0,6.0,47.0,518.0,2.0,22.0,32.0,15.0,69.0,81.0,29.0,43.0,2.0,4.0,,2.0,37.0,78.0,1.0,33.0,20.0,24.0,80.0,9.0,233.0,12.0,9.0,7.0,2.0,44.0,227.0,86.0,70.0,5.0,12.0,1109.0,10.0,13.0,29.0,2.0,,104.0,63.0,,30.0,13.0,86.0,19.0,434.0,17.0,73.0,3.0,,,33.0,141.0,18.0,58.0,575.0,3.0,40.0,2.0,768.0,3.0,3.0,24.0,3.0,,,,3.0,,4.0,7.0,1.0,,,1.0,1.0,6.0,1.0,,2.0,2.0,1.0,2.0,,,2.0,1.0,1.0,3.0,,,,1.0,3.0,,2.0,,,,2.0,,,,,,30.0,1.0,26.0,5.0,1.0,3.0,4.0,13.0,,6.0,,4.0,4.0,3.0,,11.0,,3.0,3.0,8.0,1.0,,1.0,1.0,1.0,,2.0,,,5.0,,3.0,,1.0,,1.0,6.0,1.0,2.0,,,,,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3913,15025.0,Alex Nimely,Alex,Tchuimeni-Nimely,1991-05-11,Liberia,England,26.0,F,Centre Striker,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,176995.0,Zac Aley,Zac,Aley,1991-08-17,England,England,,F,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,166127.0,Ali Al Habsi,Ali Abdullah,Harib Al Habsi,1981-12-30,Oman,Oman,,G,Goalkeeper,19,158.0,7.0,98.0,76.0,131.0,256.0,,,,34.0,281.0,178.0,,363.0,,,,,,5.0,,32.0,,282.0,0.0,,469.0,34.0,49.0,45.0,4.0,,51.0,611.0,169.0,12.0,24.0,3060.0,,65.0,55.0,14.0,4.0,505.0,501.0,,44.0,,48.0,49.0,199.0,12.0,36.0,,,,222.0,369.0,279.0,431.0,568.0,,,,1365.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,13.0,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,1.0,1.0,9.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,114.0,20.0,,20.0,,,,,,,,,,1.0,,136.0,159.0,3.0,9.0,21.0,68.0,3.0,314.0,42.0,277.0,166.0,6.0,24.0,75.0,38.0,8.0,2.0,45.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,314364.0,Ryan Allsop,Ryan,Allsop,1992-06-17,England,England,,G,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,139208.0,Louis Almond,Louis,Almond,1992-01-05,England,England,10.0,F,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,12484.0,Manuel Almunia,Manuel,Almunia,1977-05-19,Spain,Spain,1.0,G,Goalkeeper,19,68.0,2.0,9.0,8.0,13.0,77.0,,1.0,3.0,8.0,49.0,26.0,,84.0,,1.0,,,3.0,4.0,,6.0,,23.0,13.0,1.0,79.0,8.0,9.0,8.0,1.0,,12.0,72.0,21.0,1.0,4.0,720.0,,6.0,5.0,2.0,,59.0,57.0,,18.0,,21.0,4.0,74.0,3.0,8.0,,,,19.0,38.0,37.0,45.0,112.0,,,,251.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,14.0,8.0,,10.0,,,,,,,,,,,,29.0,56.0,2.0,2.0,2.0,7.0,,50.0,21.0,45.0,57.0,1.0,4.0,9.0,5.0,5.0,,22.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,39264.0,Ben Alnwick,Ben,Alnwick,1987-01-01,England,England,1.0,G,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,35018.0,Marcos Alonso,Marcos,Alonso,1990-12-28,Spain,Spain,3.0,D,Left Full Back,19,27.0,8.0,62.0,3.0,5.0,85.0,43.0,7.0,9.0,4.0,45.0,20.0,6.0,30.0,1.0,5.0,6.0,1.0,21.0,37.0,1.0,10.0,6.0,54.0,0.0,4.0,96.0,4.0,5.0,5.0,,9.0,12.0,63.0,25.0,2.0,2.0,360.0,1.0,57.0,2.0,22.0,,100.0,89.0,,23.0,7.0,31.0,24.0,40.0,28.0,21.0,5.0,9.0,9.0,55.0,114.0,22.0,28.0,145.0,,17.0,59.0,283.0,10.0,1.0,10.0,3.0,4.0,4.0,,,,3.0,,,,,,,,,,2.0,1.0,,,,2.0,2.0,1.0,,,,,,,1.0,3.0,1.0,2.0,,,,,,,,,8.0,1.0,7.0,,2.0,2.0,,3.0,,2.0,,4.0,,,,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3976,137626.0,Antonio Amaya,Antonio,Amaya,1983-05-31,Spain,Spain,,D,Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
