id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_centre,att_bx_right,att_cmiss_high,att_fastbreak,att_hd_miss,att_hd_total,att_ibox_miss,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_blocked,att_obox_miss,att_obx_centre,att_openplay,att_rf_total,backward_pass,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouls,foul_throw_in,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_openplay,head_clearance,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_fastbreak,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,pen_goals_conceded,total_sub_on,accurate_cross,accurate_cross_nocorner,att_bx_left,att_cmiss_left,att_freekick_miss,att_freekick_total,att_goal_high_left,att_goal_low_centre,att_goal_low_right,att_hd_goal,att_hd_target,att_ibox_blocked,att_ibox_goal,att_ibox_target,att_lf_goal,att_lf_target,att_lg_centre,att_miss_high_left,att_obox_target,att_one_on_one,att_rf_goal,att_rf_target,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,big_chance_created,big_chance_missed,big_chance_scored,fouled_final_third,goals,goals_openplay,hand_ball,ontarget_scoring_att,overrun,poss_won_att_3rd,red_card,six_yard_block,total_offside,yellow_card,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_cmiss_right,att_freekick_target,att_miss_right,att_sv_high_centre,att_sv_high_left,att_sv_high_right,corner_taken,freekick_cross,goal_assist_intentional,hit_woodwork,interceptions_in_box,second_goal_assist,total_corners_intobox,total_pull_back,total_through_ball,accurate_keeper_throws,att_cmiss_high_right,goal_kicks,head_pass,keeper_throws,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_pull_back,att_freekick_goal,att_goal_high_centre,att_goal_low_left,att_obox_goal,clearance_off_line,dangerous_play,goal_fastbreak,error_lead_to_goal,last_man_tackle,shield_ball_oop,att_cmiss_high_left,att_goal_high_right,att_hd_post,att_ibox_post,att_post_high,att_post_right,penalty_won,post_scoring_att,accurate_goal_kicks,accurate_keeper_sweeper,back_pass,cross_not_claimed,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_obp_goal,att_obxd_left,att_post_left,second_yellow,touches_in_opp_box,att_obxd_right,att_obx_right,att_obox_post,att_obx_left,attempts_obox,goal_assist_setplay,att_pen_goal,att_freekick_post,goal_assist_deadball,att_pen_miss,own_goals,dive_catch,penalty_faced,penalty_save,att_pen_target,attempts_ibox,att_pen_post,att_lg_right,att_lg_left
3883,40744.0,Alex Smith,Alex,Smith,1991-10-31,England,England,,D,Defender,21,1.0,,,1.0,,,,2.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,2.0,1.0,,,,3.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,304946.0,Robert Snodgrass,Robert,Snodgrass,1987-09-07,Scotland,Scotland,12.0,M,Left/Right Attacking Midfielder,21,272.0,30.0,20.0,683.0,3.0,70.0,28.0,874.0,12.0,63.0,29.0,37.0,267.0,211.0,28.0,32.0,18.0,8.0,1.0,2.0,8.0,15.0,14.0,51.0,4.0,2.0,5.0,16.0,9.0,42.0,51.0,12.0,355.0,133.0,8.0,24.0,45.0,5.0,77.0,52.0,73.0,14.0,302.0,261.0,8.0,10.0,2.0,,144.0,266.0,47.0,,300.0,35.0,47.0,35.0,12.0,6.0,2.0,6.0,42.0,29.0,296.0,92.0,39.0,13.0,13.0,3066.0,1.0,32.0,34.0,2.0,90.0,379.0,148.0,686.0,671.0,60.0,61.0,159.0,2.0,24.0,341.0,66.0,311.0,61.0,25.0,120.0,292.0,186.0,3.0,478.0,44.0,1091.0,30.0,71.0,66.0,1110.0,78.0,14.0,99.0,13.0,1978.0,54.0,54.0,87.0,10.0,46.0,41.0,79.0,3.0,2.0,81.0,45.0,5.0,2.0,3.0,16.0,1.0,,4.0,1.0,6.0,8.0,3.0,11.0,5.0,15.0,,2.0,13.0,1.0,,3.0,4.0,7.0,6.0,2.0,16.0,7.0,2.0,40.0,6.0,3.0,,30.0,10.0,12.0,,1.0,10.0,8.0,36.0,18.0,4.0,7.0,2.0,10.0,7.0,2.0,,118.0,57.0,5.0,1.0,,2.0,106.0,2.0,11.0,,1.0,,6.0,,54.0,,38.0,,3.0,,,3.0,,,,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,9.0,,,1.0,,3.0,4.0,,1.0,4.0,,,,,,,4.0,,,
4298,5971.0,Csaba Somogyi,Csaba,Somogyi,1985-04-07,Hungary,Hungary,22.0,G,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,135768.0,Alexandre Song,Alexandre,Song,1987-09-09,Cameroon,Cameroon,17.0,M,Centre Central Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,189410.0,Jay Spearing,Jay,Spearing,1988-11-25,England,England,8.0,M,Centre Defensive Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,42791.0,Jordan Spence,Jordan,Spence,1990-05-24,England,England,12.0,D,Left/Right Full Back,21,1.0,1.0,,5.0,,,,6.0,6.0,2.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,5.0,1.0,,1.0,1.0,,7.0,0.0,1.0,,8.0,,1.0,1.0,,,,1.0,,,2.0,4.0,,1.0,,22.0,,,,,2.0,7.0,1.0,10.0,10.0,1.0,,1.0,,,3.0,,1.0,3.0,1.0,1.0,,,,8.0,,11.0,,,2.0,12.0,,,,7.0,23.0,1.0,1.0,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,14424.0,Raphael Spiegel,Raphael,Spiegel,1992-12-19,Switzerland,Switzerland,24.0,G,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111,41598.0,Mason Springthorpe,Mason,Springthorpe,1994-11-01,England,England,1.0,G,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031,5587.0,Sébastien Squillaci,Sébastien,Squillaci,1980-08-11,France,France,18.0,D,Centre Central Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4219,9290.0,Ronnie Stam,Ronnie,Stam,1984-06-18,Netherlands,Netherlands,8.0,D,Defender,21,151.0,8.0,2.0,175.0,,3.0,16.0,317.0,78.0,8.0,3.0,17.0,95.0,69.0,7.0,,3.0,1.0,,,,,1.0,3.0,1.0,,1.0,,1.0,2.0,6.0,3.0,83.0,60.0,4.0,2.0,12.0,,58.0,34.0,12.0,5.0,65.0,56.0,4.0,12.0,8.0,,31.0,0.0,13.0,,102.0,11.0,24.0,21.0,3.0,,,9.0,18.0,12.0,165.0,35.0,21.0,10.0,2.0,1009.0,,1.0,6.0,,10.0,131.0,32.0,206.0,203.0,36.0,22.0,27.0,,2.0,78.0,7.0,175.0,13.0,15.0,43.0,92.0,92.0,,96.0,5.0,294.0,12.0,3.0,24.0,377.0,6.0,6.0,21.0,84.0,704.0,17.0,17.0,9.0,2.0,23.0,17.0,15.0,3.0,6.0,9.0,9.0,,,,,,,,,,2.0,,1.0,,2.0,,,1.0,,,,,1.0,,1.0,1.0,,,2.0,,,,2.0,2.0,2.0,,,1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4348,302805.0,Jed Steer,Jed,Steer,1992-09-23,England,England,25.0,G,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,19963.0,Stephen Kelly,Stephen,Kelly,1983-09-06,Ireland,Ireland,2.0,D,Left/Right Full Back,21,164.0,19.0,1.0,199.0,7.0,2.0,17.0,358.0,154.0,27.0,26.0,18.0,194.0,119.0,6.0,,2.0,,,,3.0,3.0,3.0,1.0,,,3.0,1.0,,1.0,4.0,,99.0,53.0,12.0,2.0,10.0,1.0,22.0,14.0,6.0,3.0,58.0,58.0,12.0,42.0,21.0,1.0,126.0,0.0,11.0,,252.0,16.0,36.0,29.0,7.0,,,30.0,36.0,24.0,84.0,127.0,61.0,12.0,20.0,1530.0,5.0,4.0,2.0,10.0,92.0,104.0,32.0,279.0,248.0,35.0,16.0,64.0,,3.0,88.0,6.0,203.0,61.0,73.0,6.0,36.0,36.0,,153.0,2.0,332.0,26.0,2.0,50.0,499.0,5.0,2.0,23.0,205.0,944.0,12.0,12.0,7.0,3.0,2.0,5.0,18.0,2.0,2.0,5.0,5.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4612,19041.0,Jack Stephens,Jack,Stephens,1994-01-27,England,England,15.0,D,Centre Central Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,317508.0,Raheem Sterling,Raheem,Sterling,1994-12-08,Jamaica,England,,F,Left/Centre/Right Second Striker,21,134.0,4.0,2.0,481.0,,34.0,4.0,607.0,4.0,20.0,4.0,24.0,104.0,128.0,35.0,,14.0,2.0,,1.0,1.0,1.0,6.0,10.0,,1.0,5.0,4.0,4.0,11.0,29.0,23.0,200.0,103.0,4.0,11.0,17.0,5.0,49.0,2.0,64.0,7.0,186.0,144.0,4.0,1.0,,,71.0,0.0,28.0,,190.0,19.0,24.0,21.0,3.0,2.0,2.0,1.0,15.0,13.0,162.0,25.0,17.0,7.0,2.0,1748.0,,17.0,20.0,,157.0,144.0,34.0,345.0,341.0,31.0,58.0,166.0,1.0,13.0,326.0,37.0,151.0,13.0,5.0,105.0,52.0,51.0,4.0,403.0,6.0,619.0,5.0,34.0,9.0,718.0,34.0,4.0,40.0,6.0,1133.0,44.0,44.0,54.0,10.0,46.0,19.0,34.0,1.0,5.0,8.0,7.0,5.0,2.0,,,,,,,,7.0,2.0,5.0,,4.0,,1.0,3.0,2.0,2.0,4.0,2.0,5.0,,1.0,5.0,3.0,1.0,23.0,2.0,2.0,2.0,10.0,10.0,14.0,,,6.0,1.0,1.0,,1.0,1.0,,3.0,2.0,,,8.0,,2.0,3.0,,,1.0,2.0,2.0,,,,,,,,,2.0,,1.0,1.0,,,,,,,1.0,,,,3.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
3957,279739.0,Steven Caulker,Steven,Caulker,1991-12-29,England,Sierra Leone,44.0,D,Central Defender,21,426.0,10.0,2.0,160.0,8.0,1.0,56.0,586.0,2.0,49.0,40.0,18.0,103.0,73.0,6.0,,9.0,,,,3.0,10.0,4.0,1.0,2.0,,2.0,,,,1.0,,67.0,47.0,7.0,2.0,1.0,3.0,1.0,,4.0,3.0,60.0,61.0,7.0,99.0,59.0,2.0,34.0,0.0,5.0,,197.0,17.0,22.0,21.0,1.0,1.0,,109.0,32.0,21.0,161.0,99.0,70.0,5.0,12.0,1575.0,19.0,2.0,5.0,8.0,103.0,22.0,4.0,158.0,75.0,29.0,18.0,228.0,,4.0,40.0,7.0,444.0,17.0,182.0,1.0,1.0,1.0,,67.0,3.0,210.0,30.0,1.0,73.0,653.0,14.0,,19.0,2.0,939.0,2.0,2.0,2.0,10.0,,6.0,15.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,6.0,2.0,2.0,6.0,1.0,,,,,,,,1.0,2.0,,2.0,1.0,3.0,,,2.0,,,8.0,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
4258,47001.0,Enda Stevens,Enda,Stevens,1990-07-09,Ireland,Ireland,3.0,D,Left Full Back,21,48.0,4.0,,58.0,3.0,1.0,5.0,102.0,31.0,3.0,6.0,7.0,61.0,38.0,2.0,,,,,,,,,1.0,,,,,,1.0,1.0,,7.0,15.0,9.0,,10.0,1.0,4.0,6.0,4.0,2.0,23.0,27.0,9.0,20.0,10.0,1.0,30.0,0.0,6.0,,59.0,6.0,10.0,10.0,,,,16.0,10.0,7.0,4.0,34.0,16.0,3.0,5.0,470.0,3.0,,2.0,1.0,42.0,1.0,9.0,68.0,57.0,10.0,5.0,63.0,,,26.0,2.0,55.0,13.0,31.0,2.0,10.0,10.0,,41.0,,88.0,13.0,1.0,14.0,133.0,1.0,2.0,14.0,42.0,266.0,2.0,2.0,5.0,2.0,2.0,1.0,9.0,3.0,1.0,4.0,4.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426,268028.0,Kevin Stewart,Kevin,Stewart,1993-09-07,England,Jamaica,6.0,M,Centre Defensive Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,314602.0,David Stockdale,David,Stockdale,1985-09-20,England,England,,G,Goalkeeper,21,17.0,,,6.0,6.0,,9.0,23.0,,,,2.0,20.0,8.0,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,1.0,,1.0,,,9.0,0.0,,,34.0,2.0,3.0,2.0,1.0,,,,,,4.0,33.0,9.0,1.0,2.0,180.0,,,,,2.0,8.0,,27.0,26.0,1.0,,3.0,,,3.0,,19.0,,2.0,,,,,7.0,,22.0,22.0,,26.0,41.0,,,,,84.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,14.0,,10.0,,,,,,,,,,,,2.0,,,,,,,,,,,6.0,,,2.0,1.0,2.0,1.0,2.0,14.0,,6.0,2.0,8.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
4505,31291.0,John Stones,John,Stones,1994-05-28,England,England,5.0,D,Centre Central Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,19870.0,Remie Streete,Remie,Streete,1994-11-02,England,England,4.0,D,Centre Central Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,32992.0,Stuart Taylor,Stuart,Taylor,1980-11-28,England,England,28.0,G,Goalkeeper,21,3.0,,,16.0,13.0,,16.0,19.0,,,1.0,4.0,48.0,34.0,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,2.0,,5.0,1.0,,41.0,0.0,,,51.0,4.0,10.0,7.0,3.0,,,1.0,,,3.0,91.0,30.0,4.0,4.0,360.0,,,,,7.0,13.0,3.0,68.0,68.0,,,1.0,,,11.0,,7.0,,5.0,,,,,30.0,,48.0,38.0,,52.0,55.0,,,,,144.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,46.0,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,16.0,1.0,,,2.0,3.0,2.0,4.0,17.0,3.0,5.0,7.0,12.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
3154,163694.0,Daniel Sturridge,Daniel,Sturridge,1989-09-01,England,England,19.0,F,Centre Striker,21,91.0,31.0,4.0,282.0,,40.0,36.0,372.0,4.0,13.0,2.0,21.0,80.0,87.0,29.0,,23.0,10.0,2.0,6.0,4.0,4.0,17.0,51.0,6.0,1.0,10.0,4.0,10.0,21.0,64.0,15.0,113.0,36.0,,8.0,2.0,4.0,17.0,1.0,31.0,9.0,68.0,55.0,,,,,40.0,0.0,6.0,,110.0,12.0,15.0,12.0,3.0,3.0,3.0,,11.0,8.0,133.0,19.0,16.0,4.0,,1253.0,,10.0,22.0,2.0,59.0,53.0,37.0,168.0,168.0,7.0,20.0,81.0,6.0,29.0,185.0,32.0,101.0,41.0,,48.0,18.0,18.0,8.0,230.0,8.0,354.0,2.0,43.0,40.0,437.0,70.0,6.0,5.0,4.0,687.0,27.0,27.0,18.0,8.0,30.0,12.0,4.0,1.0,9.0,1.0,1.0,6.0,5.0,,,1.0,,4.0,,,4.0,10.0,15.0,8.0,17.0,1.0,2.0,7.0,4.0,3.0,5.0,1.0,12.0,5.0,4.0,5.0,13.0,9.0,4.0,11.0,10.0,1.0,33.0,8.0,9.0,,,15.0,2.0,1.0,,2.0,1.0,,8.0,1.0,,,2.0,,3.0,2.0,,,1.0,4.0,6.0,,,,,,23.0,,20.0,3.0,,2.0,4.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,10.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,5.0,,,
4325,159863.0,Denis Suárez,Denis,Suárez,1994-01-06,Spain,Spain,6.0,M,Left/Centre/Right Attacking Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,264366.0,Andrew Surman,Andrew,Surman,1986-08-20,South Africa,England,16.0,M,Centre Central Midfielder,21,24.0,2.0,1.0,57.0,,7.0,1.0,78.0,1.0,1.0,2.0,4.0,30.0,17.0,4.0,1.0,2.0,,,,1.0,1.0,4.0,3.0,,,1.0,3.0,,3.0,8.0,5.0,22.0,5.0,,3.0,1.0,1.0,2.0,3.0,5.0,1.0,11.0,6.0,,,,,13.0,80.0,4.0,,34.0,4.0,6.0,4.0,2.0,,,,,,19.0,10.0,6.0,3.0,,273.0,,1.0,4.0,,25.0,5.0,11.0,42.0,39.0,3.0,2.0,24.0,,4.0,31.0,5.0,28.0,4.0,3.0,1.0,12.0,5.0,,45.0,1.0,83.0,3.0,7.0,2.0,99.0,9.0,3.0,1.0,1.0,138.0,2.0,2.0,2.0,,1.0,2.0,,,,3.0,,3.0,,,,,,,,,,,2.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,2.0,,,,,,,3.0,,,3.0,,3.0,,,,7.0,,,,,,7.0,,,,,,2.0,,30.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,
4315,186530.0,Suso,Jesús,Fernández Saez,1993-11-19,Spain,Spain,7.0,M,Left/Centre/Right Attacking Midfielder,21,74.0,6.0,1.0,181.0,,22.0,10.0,253.0,,1.0,1.0,14.0,30.0,39.0,8.0,,4.0,4.0,,,1.0,1.0,3.0,16.0,1.0,1.0,,5.0,2.0,9.0,17.0,2.0,73.0,32.0,,9.0,6.0,,6.0,,11.0,4.0,31.0,30.0,,1.0,,1.0,36.0,0.0,12.0,,77.0,8.0,7.0,6.0,1.0,,,,5.0,4.0,99.0,24.0,17.0,2.0,,602.0,,4.0,4.0,,41.0,53.0,13.0,89.0,88.0,8.0,20.0,49.0,,5.0,92.0,8.0,81.0,12.0,2.0,13.0,17.0,6.0,,121.0,4.0,234.0,,22.0,16.0,298.0,19.0,8.0,11.0,,398.0,12.0,12.0,7.0,8.0,11.0,8.0,11.0,1.0,6.0,2.0,,1.0,,,,,,,,,4.0,,3.0,,5.0,,,2.0,,,,,1.0,1.0,,,,,2.0,,,1.0,5.0,,4.0,,,,,2.0,,2.0,1.0,,3.0,2.0,1.0,,12.0,,,,,1.0,11.0,,3.0,,,,,,12.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
4571,167540.0,Frankie Sutherland,Frankie,Sutherland,1993-12-06,Ireland,Ireland,19.0,F,Forward,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4584,23345.0,Pierce Sweeney,Pierce,Sweeney,1994-09-11,Ireland,Ireland,26.0,D,Centre Central Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
