id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_cmiss_high,att_cmiss_high_left,att_cmiss_left,att_freekick_goal,att_freekick_miss,att_freekick_target,att_freekick_total,att_goal_low_left,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_high_left,att_sv_high_right,att_sv_low_centre,ball_recovery,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouled_final_third,fouls,freekick_cross,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,att_bx_centre,att_bx_left,att_bx_right,att_fastbreak,att_goal_low_right,att_hd_miss,att_hd_post,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_post_high,att_setpiece,att_sv_low_left,att_sv_low_right,goals_openplay,hit_woodwork,penalty_conceded,penalty_won,post_scoring_att,shot_fastbreak,six_yard_block,total_fastbreak,att_cmiss_high_right,att_cmiss_right,att_obp_goal,att_obx_right,att_pen_target,att_post_right,att_sv_high_centre,dangerous_play,head_pass,open_play_pass,successful_open_play_pass,touches_in_opp_box,att_lg_centre,offside_provoked,red_card,times_tackled,winning_goal,att_post_left,last_man_tackle,att_hd_goal,own_goals,gk_smother,clearance_off_line,goal_assist_setplay,accurate_freekick_cross,att_freekick_post,att_obox_post,att_pen_goal,goal_assist_deadball,attempts_ibox,att_goal_high_left,att_goal_high_right,att_goal_low_centre,att_lf_goal,goal_fastbreak,error_lead_to_goal,att_obxd_left,att_obxd_right,att_obx_left,att_pen_post,att_goal_high_centre,second_yellow,diving_save,attempts_obox,penalty_save,back_pass,att_lg_left,rescinded_red_card,backward_pass,rightside_pass,att_pen_miss,leftside_pass
3143,16,151.0,2.0,,,,,121.0,1.0,,158.0,272.0,,1.0,,1.0,26.0,236.0,182.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,,3.0,7.0,,,,,8.0,3.0,5.0,48.0,2.0,1.0,386.0,0.0,,1.0,,26.0,,34.0,31.0,3.0,,,,,2.0,,,,655.0,181.0,9.0,24.0,2340.0,,1.0,,,68.0,95.0,19.0,1.0,528.0,525.0,,31.0,,,79.0,1.0,189.0,2.0,51.0,,,,,278.0,,411.0,2.0,,471.0,,600.0,,,,,,1.0,1278.0,3.0,3.0,9.0,,,,,78.0,150.0,4.0,19.0,41.0,265.0,28.0,214.0,155.0,2.0,31.0,55.0,52.0,107.0,30.0,15.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,
3350,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,16,350.0,75.0,6.0,9.0,3.0,3.0,462.0,3.0,15.0,125.0,803.0,3.0,,18.0,17.0,19.0,80.0,70.0,18.0,6.0,1.0,,2.0,1.0,1.0,,5.0,,4.0,4.0,,,6.0,3.0,8.0,2.0,11.0,3.0,21.0,17.0,2.0,3.0,21.0,,1.0,2.0,164.0,8.0,19.0,5.0,15.0,1.0,9.0,28.0,5.0,88.0,121.0,23.0,14.0,1.0,219.0,84.0,6.0,25.0,8.0,16.0,2.0,10.0,9.0,1.0,1.0,,1.0,3.0,25.0,42.0,2.0,42.0,222.0,149.0,2.0,,1469.0,10.0,15.0,5.0,3.0,125.0,150.0,44.0,3.0,268.0,246.0,32.0,34.0,98.0,13.0,230.0,25.0,389.0,123.0,45.0,6.0,14.0,32.0,18.0,334.0,10.0,638.0,17.0,15.0,169.0,,995.0,26.0,3.0,3.0,72.0,3.0,,1285.0,30.0,27.0,12.0,5.0,5.0,50.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,1.0,,,1.0,,,2.0,,,,,2.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
2980,16,383.0,46.0,6.0,19.0,13.0,3.0,527.0,10.0,9.0,69.0,891.0,1.0,98.0,11.0,18.0,27.0,177.0,165.0,29.0,9.0,,,1.0,,,,,,2.0,,1.0,1.0,1.0,2.0,5.0,,2.0,2.0,9.0,14.0,1.0,3.0,13.0,,,2.0,205.0,6.0,25.0,7.0,18.0,16.0,30.0,30.0,3.0,108.0,137.0,71.0,36.0,1.0,300.0,54.0,9.0,44.0,10.0,27.0,1.0,38.0,32.0,6.0,2.0,2.0,1.0,7.0,65.0,65.0,5.0,65.0,277.0,150.0,14.0,15.0,2399.0,15.0,25.0,4.0,10.0,114.0,263.0,71.0,7.0,474.0,416.0,34.0,72.0,99.0,5.0,249.0,40.0,439.0,97.0,129.0,10.0,17.0,73.0,56.0,399.0,7.0,814.0,48.0,10.0,136.0,1.0,1180.0,15.0,1.0,,85.0,1.0,130.0,1788.0,55.0,30.0,10.0,4.0,8.0,54.0,8.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,1.0,3.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,2.0,35.0,24.0,1.0,,5.0,,,,,,,,,2.0,1.0,4.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,
3527,16,177.0,20.0,2.0,5.0,3.0,2.0,311.0,2.0,8.0,43.0,483.0,3.0,6.0,15.0,6.0,23.0,130.0,103.0,12.0,1.0,1.0,,1.0,,,,,,6.0,3.0,2.0,6.0,2.0,4.0,6.0,,13.0,4.0,19.0,25.0,,5.0,23.0,,,4.0,144.0,6.0,20.0,6.0,5.0,13.0,6.0,34.0,6.0,131.0,156.0,18.0,5.0,,121.0,0.0,7.0,43.0,1.0,20.0,,16.0,13.0,3.0,1.0,1.0,1.0,2.0,15.0,31.0,1.0,31.0,106.0,67.0,10.0,1.0,1729.0,4.0,10.0,6.0,3.0,69.0,116.0,34.0,1.0,244.0,219.0,25.0,32.0,87.0,17.0,146.0,14.0,195.0,42.0,43.0,49.0,5.0,25.0,20.0,224.0,11.0,446.0,14.0,9.0,64.0,1.0,616.0,29.0,6.0,3.0,89.0,5.0,10.0,988.0,47.0,34.0,7.0,27.0,4.0,69.0,6.0,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,2.0,,,,,,,,4.0,,2.0,1.0,,1.0,,1.0,,,,,,2.0,,2.0,2.0,1.0,,1.0,,,1.0,1.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
1565,16,351.0,30.0,,,,2.0,194.0,16.0,1.0,82.0,545.0,1.0,1.0,23.0,70.0,28.0,173.0,191.0,4.0,,,,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,1.0,,,1.0,,,,114.0,,10.0,6.0,,,2.0,5.0,9.0,66.0,135.0,267.0,170.0,1.0,163.0,0.0,,27.0,1.0,28.0,1.0,44.0,31.0,13.0,,,,,263.0,38.0,4.0,38.0,238.0,129.0,12.0,34.0,2443.0,3.0,1.0,2.0,22.0,70.0,101.0,25.0,1.0,343.0,178.0,,70.0,44.0,4.0,76.0,4.0,382.0,69.0,432.0,2.0,,3.0,3.0,172.0,4.0,332.0,73.0,1.0,159.0,,711.0,6.0,4.0,,53.0,1.0,1.0,1284.0,8.0,11.0,7.0,1.0,3.0,39.0,6.0,,,,,,,,,,,,,,,,,,4.0,,1.0,,,3.0,,1.0,5.0,,1.0,4.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
3391,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,16,239.0,53.0,8.0,22.0,14.0,3.0,374.0,36.0,10.0,56.0,591.0,,172.0,14.0,31.0,35.0,259.0,177.0,16.0,6.0,1.0,1.0,1.0,,1.0,,3.0,,11.0,1.0,2.0,,1.0,4.0,2.0,,5.0,,8.0,8.0,,,,,,1.0,201.0,2.0,31.0,9.0,26.0,26.0,31.0,26.0,8.0,104.0,163.0,153.0,63.0,1.0,381.0,105.0,7.0,24.0,4.0,33.0,1.0,47.0,38.0,9.0,1.0,1.0,1.0,2.0,108.0,45.0,4.0,44.0,355.0,142.0,17.0,26.0,2961.0,9.0,14.0,3.0,8.0,312.0,34.0,86.0,1.0,658.0,572.0,27.0,80.0,94.0,10.0,201.0,23.0,304.0,117.0,239.0,42.0,25.0,86.0,61.0,395.0,8.0,709.0,147.0,10.0,182.0,1.0,927.0,15.0,,2.0,64.0,,298.0,1801.0,41.0,37.0,10.0,31.0,21.0,48.0,2.0,,,,,,,,,,,,,,,,,,4.0,2.0,,,,2.0,,1.0,4.0,,1.0,3.0,,2.0,1.0,,2.0,,,,2.0,,,2.0,,,,,,,,,1.0,1.0,,1.0,31.0,27.0,,1.0,13.0,1.0,,,1.0,1.0,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
3423,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,16,12.0,,,,,3.0,31.0,,13.0,2.0,43.0,1.0,,6.0,6.0,8.0,14.0,17.0,3.0,,,,1.0,,,,,2.0,,1.0,,1.0,1.0,,,,2.0,,2.0,4.0,2.0,,4.0,,,,3.0,,2.0,,,,,4.0,,19.0,15.0,3.0,,,8.0,0.0,2.0,5.0,,2.0,2.0,2.0,1.0,1.0,,,,,1.0,2.0,,2.0,4.0,2.0,3.0,1.0,215.0,1.0,2.0,2.0,,7.0,11.0,3.0,,26.0,23.0,,,3.0,3.0,19.0,3.0,13.0,,6.0,2.0,,,,32.0,13.0,47.0,,14.0,2.0,5.0,60.0,5.0,2.0,6.0,4.0,1.0,,95.0,11.0,5.0,5.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,2.0,1.0,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,16,22.0,,,,,7.0,91.0,,16.0,3.0,113.0,,1.0,22.0,9.0,15.0,54.0,40.0,7.0,,,,2.0,,,,,,2.0,1.0,,,4.0,2.0,4.0,,3.0,3.0,10.0,17.0,,3.0,13.0,,,3.0,17.0,7.0,2.0,,,4.0,2.0,16.0,4.0,52.0,28.0,2.0,1.0,,10.0,270.0,4.0,9.0,,5.0,,7.0,5.0,2.0,,,,1.0,1.0,1.0,,1.0,5.0,2.0,6.0,2.0,616.0,2.0,5.0,4.0,,26.0,29.0,11.0,,64.0,62.0,10.0,1.0,6.0,7.0,50.0,7.0,23.0,2.0,4.0,5.0,,6.0,6.0,76.0,15.0,129.0,,19.0,6.0,2.0,146.0,18.0,2.0,10.0,7.0,,2.0,228.0,21.0,11.0,5.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,,3.0,,,3.0,3.0,,4.0,,1.0,1.0,,,,1.0,,,,,,5.0,,5.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,16,571.0,78.0,,16.0,16.0,,575.0,20.0,8.0,122.0,1130.0,2.0,276.0,17.0,21.0,34.0,255.0,235.0,8.0,,,,2.0,,,,,,5.0,1.0,1.0,1.0,2.0,,2.0,,3.0,1.0,5.0,7.0,,,5.0,,,2.0,268.0,3.0,31.0,7.0,,18.0,46.0,33.0,10.0,124.0,184.0,114.0,45.0,,421.0,0.0,7.0,32.0,5.0,34.0,,46.0,38.0,7.0,2.0,1.0,2.0,1.0,84.0,51.0,4.0,51.0,411.0,236.0,13.0,28.0,3060.0,5.0,5.0,3.0,11.0,51.0,347.0,143.0,2.0,625.0,535.0,27.0,131.0,110.0,5.0,270.0,10.0,639.0,170.0,204.0,35.0,,69.0,69.0,492.0,3.0,929.0,108.0,9.0,254.0,1.0,1499.0,11.0,,,93.0,2.0,334.0,2394.0,39.0,47.0,11.0,23.0,10.0,74.0,4.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,2.0,2.0,,1.0,1.0,,,,2.0,,,1.0,,1.0,,,,1.0,,,,,5.0,42.0,34.0,3.0,,8.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,16,139.0,3.0,25.0,41.0,18.0,17.0,397.0,2.0,36.0,23.0,495.0,5.0,19.0,14.0,10.0,26.0,67.0,104.0,25.0,17.0,4.0,1.0,6.0,,1.0,1.0,2.0,1.0,19.0,7.0,2.0,6.0,8.0,11.0,6.0,2.0,21.0,9.0,37.0,60.0,3.0,8.0,43.0,,1.0,6.0,96.0,10.0,17.0,5.0,61.0,69.0,26.0,63.0,4.0,174.0,125.0,3.0,2.0,,66.0,0.0,10.0,39.0,7.0,16.0,3.0,12.0,11.0,1.0,9.0,7.0,5.0,1.0,4.0,17.0,,17.0,43.0,25.0,5.0,,1568.0,16.0,35.0,20.0,3.0,103.0,101.0,67.0,1.0,374.0,363.0,60.0,11.0,25.0,34.0,232.0,51.0,161.0,13.0,14.0,79.0,52.0,152.0,102.0,329.0,39.0,628.0,6.0,38.0,32.0,4.0,637.0,64.0,5.0,10.0,52.0,5.0,20.0,1180.0,65.0,26.0,17.0,37.0,21.0,36.0,2.0,,,,,,,,,,,,,,,,,,12.0,7.0,6.0,7.0,,2.0,,,2.0,4.0,1.0,13.0,,8.0,9.0,,1.0,3.0,6.0,3.0,,,1.0,,7.0,2.0,7.0,,6.0,,,,,1.0,1.0,,5.0,4.0,,,,1.0,,,,,,,,,4.0,2.0,,,,4.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
3499,16,25.0,1.0,,1.0,1.0,4.0,49.0,,4.0,6.0,73.0,,2.0,7.0,5.0,17.0,39.0,30.0,2.0,,1.0,,1.0,,,,,,5.0,4.0,,1.0,5.0,,,,2.0,1.0,3.0,15.0,,2.0,4.0,,,3.0,15.0,1.0,3.0,,,8.0,1.0,3.0,2.0,29.0,23.0,2.0,1.0,,9.0,0.0,7.0,12.0,,4.0,,8.0,7.0,1.0,,,,,3.0,3.0,,3.0,11.0,5.0,8.0,2.0,445.0,1.0,1.0,4.0,1.0,10.0,21.0,9.0,1.0,61.0,58.0,8.0,1.0,6.0,10.0,27.0,2.0,32.0,1.0,5.0,4.0,,9.0,9.0,51.0,10.0,93.0,5.0,5.0,8.0,4.0,116.0,15.0,4.0,13.0,10.0,,2.0,184.0,16.0,8.0,7.0,,1.0,7.0,2.0,,,,,,,,,,,,,,,,,,9.0,1.0,,,,5.0,,1.0,6.0,1.0,,8.0,,3.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179,16,44.0,4.0,,,,2.0,78.0,,6.0,12.0,122.0,1.0,1.0,3.0,3.0,8.0,35.0,18.0,8.0,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,14.0,1.0,1.0,1.0,,2.0,,9.0,1.0,23.0,16.0,,,,23.0,0.0,,6.0,,3.0,,4.0,4.0,,,,,,,7.0,,7.0,15.0,7.0,4.0,,315.0,3.0,5.0,,,14.0,33.0,2.0,,43.0,43.0,6.0,4.0,4.0,,39.0,8.0,50.0,6.0,,6.0,,2.0,2.0,48.0,4.0,102.0,1.0,6.0,16.0,1.0,150.0,1.0,1.0,5.0,10.0,1.0,1.0,200.0,13.0,1.0,3.0,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2625,16,324.0,45.0,,3.0,3.0,2.0,338.0,7.0,7.0,79.0,659.0,1.0,3.0,9.0,3.0,26.0,185.0,138.0,9.0,1.0,1.0,1.0,,,,,,,3.0,2.0,1.0,,2.0,,2.0,,4.0,1.0,6.0,8.0,,2.0,6.0,,,,160.0,2.0,22.0,2.0,,,10.0,24.0,6.0,91.0,90.0,19.0,5.0,,167.0,256.0,,31.0,,19.0,,31.0,27.0,4.0,1.0,1.0,1.0,1.0,12.0,45.0,1.0,45.0,131.0,76.0,14.0,7.0,1757.0,6.0,5.0,2.0,6.0,91.0,112.0,40.0,4.0,236.0,211.0,29.0,28.0,103.0,5.0,160.0,11.0,356.0,77.0,44.0,11.0,,10.0,10.0,247.0,5.0,481.0,17.0,7.0,107.0,,827.0,9.0,9.0,7.0,64.0,2.0,4.0,1088.0,39.0,18.0,6.0,5.0,,55.0,8.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
3338,16,37.0,8.0,,2.0,2.0,1.0,92.0,,9.0,8.0,127.0,1.0,5.0,3.0,,14.0,70.0,47.0,2.0,,1.0,,2.0,1.0,,1.0,3.0,1.0,3.0,1.0,,1.0,4.0,2.0,3.0,1.0,6.0,2.0,12.0,15.0,2.0,3.0,16.0,,,,39.0,4.0,7.0,,4.0,11.0,2.0,20.0,5.0,70.0,53.0,,,,27.0,0.0,8.0,13.0,3.0,6.0,4.0,16.0,16.0,,1.0,,,1.0,,1.0,,1.0,12.0,10.0,6.0,,602.0,,3.0,7.0,1.0,26.0,26.0,15.0,2.0,106.0,105.0,22.0,3.0,14.0,8.0,50.0,3.0,40.0,14.0,1.0,59.0,3.0,19.0,16.0,76.0,3.0,144.0,,14.0,9.0,7.0,165.0,19.0,3.0,8.0,7.0,1.0,5.0,334.0,32.0,16.0,3.0,30.0,5.0,6.0,1.0,,,,,,,,,,,,,,,,,,,3.0,2.0,,1.0,,,,,1.0,3.0,2.0,,1.0,,,,,2.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
2866,16,186.0,22.0,,1.0,1.0,,83.0,20.0,,43.0,268.0,,13.0,5.0,10.0,13.0,80.0,62.0,3.0,,2.0,,,,,,,,,2.0,,,,1.0,1.0,,,,1.0,1.0,,,2.0,,,2.0,68.0,1.0,5.0,3.0,,2.0,,3.0,4.0,28.0,40.0,68.0,26.0,1.0,71.0,0.0,,17.0,,10.0,,12.0,10.0,2.0,,,,2.0,47.0,22.0,2.0,22.0,94.0,57.0,3.0,17.0,952.0,2.0,1.0,2.0,4.0,19.0,28.0,13.0,1.0,120.0,70.0,3.0,46.0,19.0,3.0,42.0,3.0,201.0,42.0,118.0,1.0,,2.0,2.0,80.0,,133.0,35.0,,71.0,,332.0,6.0,1.0,3.0,23.0,,13.0,544.0,18.0,6.0,6.0,1.0,1.0,14.0,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,2.0,4.0,,,3.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
2634,16,424.0,29.0,,,,,165.0,28.0,,65.0,589.0,,4.0,12.0,69.0,22.0,145.0,114.0,1.0,1.0,,,,,,,,,2.0,3.0,,,2.0,,,,,,,2.0,,,,,,1.0,146.0,,10.0,6.0,,,1.0,3.0,9.0,57.0,140.0,192.0,108.0,,137.0,138.0,,30.0,1.0,22.0,,28.0,24.0,4.0,,,,,209.0,32.0,6.0,31.0,237.0,130.0,6.0,23.0,1936.0,1.0,1.0,2.0,15.0,120.0,26.0,21.0,1.0,352.0,195.0,2.0,88.0,56.0,6.0,63.0,2.0,483.0,53.0,349.0,6.0,,2.0,2.0,143.0,,289.0,95.0,,125.0,,770.0,8.0,,,47.0,,4.0,1264.0,20.0,20.0,7.0,4.0,2.0,35.0,3.0,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,1.0,1.0,6.0,,,5.0,1.0,2.0,1.0,,,1.0,,,1.0,3.0,,1.0,,,,,,,,,1.0,,,11.0,50.0,39.0,,,33.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
3073,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,16,43.0,6.0,,4.0,4.0,,89.0,3.0,,8.0,128.0,,67.0,8.0,5.0,8.0,72.0,29.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,4.0,,,2.0,5.0,11.0,3.0,34.0,52.0,49.0,17.0,,90.0,0.0,1.0,8.0,,8.0,,11.0,10.0,1.0,,,,,24.0,12.0,1.0,12.0,87.0,41.0,4.0,12.0,689.0,2.0,2.0,,2.0,1.0,82.0,15.0,2.0,170.0,139.0,6.0,18.0,22.0,,48.0,4.0,59.0,17.0,80.0,7.0,,7.0,7.0,91.0,,153.0,25.0,,29.0,,205.0,,1.0,,37.0,,109.0,482.0,8.0,6.0,1.0,4.0,1.0,33.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
3374,16,24.0,1.0,,,,,12.0,1.0,,5.0,36.0,,1.0,,1.0,2.0,18.0,16.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,8.0,,,,,,,1.0,,2.0,8.0,7.0,3.0,,13.0,0.0,,,1.0,2.0,1.0,7.0,7.0,,,,,,5.0,2.0,,2.0,12.0,7.0,2.0,1.0,180.0,,,1.0,1.0,4.0,1.0,3.0,,23.0,15.0,,5.0,3.0,,6.0,,27.0,1.0,15.0,1.0,,1.0,1.0,13.0,,20.0,8.0,,9.0,,46.0,1.0,,,3.0,,2.0,79.0,2.0,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.0,20.0,17.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
