id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_lf_total,att_obox_blocked,att_obx_centre,att_rf_total,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shield_ball_oop,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,was_fouled,wins,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,att_assist_setplay,cross_not_claimed,dive_catch,dive_save,diving_save,error_lead_to_shot,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_contest,total_high_claim,won_contest,last_man_tackle,accurate_flick_on,accurate_layoffs,att_bx_centre,att_freekick_miss,att_freekick_total,att_hd_miss,att_hd_post,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_post,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_miss,att_post_high,att_setpiece,clearance_off_line,error_lead_to_goal,fouled_final_third,foul_throw_in,head_pass,hit_woodwork,open_play_pass,own_goals,post_scoring_att,shot_off_target,successful_open_play_pass,total_flick_on,total_sub_on,won_corners,accurate_through_ball,total_through_ball,total_offside,attempts_ibox,attempts_obox,att_hd_target,att_ibox_target,att_lg_centre,att_miss_high_left,att_obox_target,att_obx_right,att_openplay,att_rf_target,att_sv_high_centre,att_sv_low_centre,att_sv_low_left,att_sv_low_right,goal_assist,goal_assist_deadball,goal_assist_intentional,goal_assist_openplay,goal_assist_setplay,ontarget_scoring_att,touches_in_opp_box,gk_smother,att_fastbreak,att_freekick_goal,att_goal_high_left,att_goal_high_right,att_goal_low_left,att_hd_goal,att_ibox_goal,att_lf_goal,att_obox_goal,att_rf_goal,corner_taken,dangerous_play,goals,shot_fastbreak,accurate_corners_intobox,total_corners_intobox,att_corner,att_goal_low_centre,six_yard_block,att_goal_low_right,att_lf_target,att_post_right,penalty_won,red_card,second_yellow,att_cmiss_right,freekick_cross,goal_fastbreak,att_bx_right,att_cmiss_high,att_cmiss_left,att_goal_high_centre,att_sv_high_right,goals_openplay,total_fastbreak,att_sv_high_left,att_bx_left,att_freekick_target,att_pen_target,leftside_pass,att_pen_goal,att_post_left,att_obxd_left,att_obx_left,att_obxd_right,att_obox_post,accurate_freekick_cross,att_cmiss_high_right,fwd_pass,att_pen_miss,att_pen_post,att_freekick_post,back_pass,backward_pass,att_cmiss_high_left,att_lg_left,att_obp_goal,att_lg_right,rightside_pass,big_chance_scored
3172,17,89.0,6.0,4.0,4.0,83.0,8.0,15.0,168.0,34.0,9.0,3.0,11.0,65.0,50.0,,1.0,,1.0,,22.0,9.0,,10.0,,7.0,5.0,3.0,2.0,34.0,29.0,9.0,19.0,8.0,44.0,0.0,11.0,7.0,17.0,14.0,3.0,,16.0,8.0,,8.0,65.0,34.0,9.0,9.0,599.0,3.0,1.0,1.0,5.0,1.0,67.0,2.0,2.0,3.0,101.0,86.0,1.0,7.0,14.0,1.0,28.0,2.0,102.0,13.0,34.0,12.0,12.0,49.0,130.0,30.0,,30.0,220.0,2.0,2.0,23.0,55.0,408.0,13.0,3.0,,20.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,17,161.0,20.0,29.0,19.0,299.0,,16.0,431.0,4.0,4.0,,27.0,158.0,172.0,18.0,11.0,2.0,6.0,1.0,100.0,3.0,4.0,5.0,1.0,58.0,31.0,32.0,4.0,76.0,60.0,3.0,2.0,,78.0,143.0,11.0,20.0,23.0,20.0,3.0,2.0,,24.0,2.0,24.0,37.0,23.0,13.0,2.0,1794.0,,13.0,16.0,2.0,157.0,26.0,,54.0,1.0,253.0,250.0,38.0,17.0,45.0,,147.0,29.0,185.0,32.0,5.0,125.0,99.0,198.0,463.0,4.0,46.0,29.0,523.0,13.0,13.0,20.0,4.0,933.0,52.0,23.0,10.0,13.0,4.0,,,8.0,,,,,,,,,,,,,,,,,,43.0,,17.0,,5.0,45.0,,,,1.0,,1.0,2.0,4.0,,,,1.0,4.0,1.0,,3.0,,,,,1.0,,45.0,,,5.0,39.0,9.0,7.0,22.0,2.0,4.0,5.0,,1.0,,,,,2.0,,1.0,,,,,1.0,3.0,,3.0,3.0,,4.0,1.0,,3.0,,,,1.0,,1.0,2.0,1.0,,28.0,,2.0,3.0,10.0,26.0,,1.0,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,17,198.0,10.0,11.0,9.0,248.0,3.0,19.0,435.0,10.0,13.0,9.0,29.0,218.0,169.0,11.0,23.0,7.0,18.0,13.0,127.0,13.0,9.0,18.0,2.0,23.0,12.0,34.0,3.0,118.0,134.0,13.0,11.0,4.0,75.0,0.0,16.0,18.0,30.0,27.0,3.0,2.0,8.0,41.0,2.0,41.0,48.0,29.0,16.0,7.0,1847.0,1.0,5.0,8.0,4.0,129.0,21.0,,29.0,3.0,259.0,242.0,42.0,20.0,65.0,,123.0,13.0,224.0,21.0,28.0,65.0,40.0,183.0,384.0,8.0,47.0,29.0,543.0,36.0,5.0,49.0,12.0,1080.0,67.0,46.0,10.0,33.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,69.0,,30.0,,3.0,47.0,1.0,,,,,,2.0,10.0,1.0,2.0,2.0,6.0,4.0,6.0,,2.0,,,,,,1.0,5.0,,1.0,17.0,4.0,13.0,11.0,11.0,3.0,5.0,2.0,,,,1.0,,2.0,5.0,,6.0,2.0,,3.0,2.0,,1.0,,1.0,1.0,,10.0,,,2.0,,1.0,,1.0,,4.0,3.0,,1.0,25.0,2.0,4.0,2.0,2.0,25.0,,1.0,,,4.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
2890,17,203.0,13.0,,,316.0,2.0,28.0,519.0,2.0,5.0,6.0,11.0,50.0,44.0,10.0,3.0,5.0,18.0,17.0,60.0,,6.0,9.0,3.0,,1.0,14.0,2.0,47.0,57.0,,6.0,6.0,96.0,0.0,4.0,10.0,5.0,5.0,,,13.0,18.0,1.0,18.0,79.0,72.0,1.0,2.0,772.0,,6.0,4.0,2.0,42.0,75.0,,24.0,,113.0,104.0,19.0,9.0,32.0,,142.0,10.0,215.0,21.0,15.0,1.0,1.0,190.0,376.0,5.0,35.0,33.0,590.0,22.0,5.0,24.0,2.0,789.0,17.0,18.0,8.0,20.0,,,,,,,,,,,,,,,,,,,,,,24.0,,9.0,,3.0,33.0,,,,2.0,,2.0,1.0,2.0,,2.0,2.0,2.0,4.0,8.0,1.0,1.0,,,,,,1.0,,,1.0,11.0,,8.0,1.0,3.0,3.0,9.0,,,,,,,,4.0,,1.0,3.0,,1.0,3.0,,,,,,,5.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
2932,17,12.0,2.0,,,8.0,7.0,9.0,20.0,,,,2.0,16.0,18.0,,,,,,32.0,,,,1.0,,,,,,2.0,,3.0,,23.0,0.0,,2.0,1.0,1.0,,,,,,,48.0,14.0,,1.0,180.0,,,,,11.0,3.0,,,,35.0,35.0,,4.0,,,4.0,,12.0,2.0,3.0,,,11.0,25.0,24.0,,26.0,37.0,,,,,103.0,,1.0,2.0,,,8.0,15.0,,1.0,1.0,,1.0,,24.0,5.0,23.0,16.0,,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,17,377.0,18.0,,,359.0,2.0,42.0,736.0,,32.0,31.0,21.0,164.0,144.0,10.0,5.0,1.0,8.0,5.0,92.0,5.0,2.0,9.0,6.0,1.0,,18.0,5.0,80.0,93.0,4.0,14.0,9.0,119.0,0.0,21.0,19.0,19.0,16.0,3.0,2.0,31.0,40.0,3.0,38.0,145.0,92.0,7.0,6.0,1703.0,1.0,4.0,6.0,7.0,81.0,75.0,,15.0,1.0,208.0,172.0,18.0,15.0,59.0,,126.0,10.0,419.0,36.0,49.0,1.0,1.0,188.0,467.0,8.0,35.0,60.0,885.0,13.0,5.0,56.0,,1223.0,54.0,3.0,9.0,41.0,1.0,,,,,,,,,,,,,,,,,,,,,5.0,,3.0,,8.0,35.0,,,,2.0,,3.0,1.0,3.0,,2.0,,2.0,1.0,5.0,,1.0,1.0,1.0,,,5.0,,24.0,,,8.0,18.0,13.0,2.0,3.0,,1.0,,,,1.0,1.0,,3.0,1.0,,,,,1.0,,,,,,,,3.0,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,17,27.0,,5.0,5.0,78.0,1.0,4.0,100.0,1.0,7.0,,15.0,16.0,11.0,5.0,1.0,,1.0,5.0,20.0,,,1.0,,10.0,3.0,6.0,5.0,34.0,16.0,,,,11.0,0.0,5.0,1.0,4.0,4.0,,1.0,,3.0,,3.0,3.0,2.0,1.0,,233.0,,2.0,4.0,,11.0,29.0,,10.0,,50.0,50.0,10.0,2.0,8.0,,49.0,6.0,31.0,2.0,,13.0,13.0,63.0,101.0,2.0,4.0,6.0,119.0,8.0,1.0,5.0,1.0,204.0,14.0,4.0,9.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,23.0,,7.0,,1.0,4.0,2.0,,,2.0,,2.0,,4.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,5.0,,,5.0,4.0,1.0,14.0,4.0,,1.0,2.0,,,,3.0,,1.0,,,3.0,3.0,,1.0,,1.0,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,17,1.0,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,0.0,1.0,,,,,,,,,,,,1.0,,9.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,17,198.0,10.0,10.0,10.0,189.0,4.0,10.0,377.0,67.0,8.0,5.0,10.0,37.0,36.0,12.0,10.0,2.0,9.0,,56.0,1.0,2.0,5.0,5.0,20.0,9.0,6.0,1.0,33.0,45.0,1.0,12.0,8.0,68.0,0.0,10.0,9.0,4.0,4.0,,2.0,17.0,13.0,1.0,13.0,59.0,28.0,,7.0,846.0,5.0,4.0,10.0,1.0,113.0,3.0,,16.0,,140.0,120.0,10.0,19.0,27.0,1.0,93.0,14.0,224.0,23.0,32.0,30.0,30.0,130.0,263.0,27.0,,30.0,457.0,10.0,,29.0,74.0,736.0,11.0,2.0,9.0,21.0,,,,2.0,,,,,,,,,,,,,,,,,,15.0,,9.0,,,,,,,,,,,1.0,,1.0,,2.0,2.0,6.0,,1.0,,,,,,,,,,7.0,,1.0,1.0,3.0,,,1.0,,,,,,2.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,17,336.0,47.0,33.0,20.0,517.0,12.0,65.0,820.0,142.0,19.0,13.0,24.0,89.0,81.0,23.0,26.0,5.0,22.0,1.0,132.0,7.0,6.0,15.0,9.0,31.0,28.0,13.0,7.0,69.0,83.0,7.0,25.0,11.0,229.0,0.0,16.0,19.0,15.0,13.0,2.0,,24.0,38.0,1.0,38.0,255.0,159.0,1.0,4.0,1735.0,6.0,21.0,16.0,1.0,294.0,21.0,,70.0,2.0,353.0,325.0,26.0,58.0,48.0,3.0,255.0,37.0,388.0,107.0,53.0,108.0,68.0,352.0,726.0,53.0,9.0,139.0,1006.0,27.0,2.0,56.0,173.0,1641.0,33.0,7.0,16.0,46.0,1.0,,,10.0,,,,,,,,,,,,,,,,,,13.0,,7.0,1.0,2.0,9.0,,1.0,5.0,,,,1.0,3.0,,,2.0,4.0,7.0,11.0,,2.0,,1.0,,1.0,5.0,1.0,66.0,,1.0,15.0,51.0,6.0,5.0,10.0,4.0,8.0,1.0,1.0,1.0,,,,1.0,4.0,,2.0,,,1.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,6.0,1.0,,,1.0,,,,,1.0,2.0,1.0,,45.0,,2.0,,14.0,41.0,1.0,,,2.0,4.0,,,,,,2.0,,,,1.0,,1.0,,,,2.0,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,
2101,17,19.0,,2.0,2.0,60.0,,1.0,77.0,,19.0,19.0,15.0,47.0,35.0,3.0,,1.0,2.0,3.0,8.0,,1.0,,,4.0,1.0,11.0,4.0,47.0,33.0,,,,14.0,0.0,12.0,2.0,11.0,10.0,1.0,,1.0,3.0,,3.0,2.0,1.0,8.0,,388.0,,1.0,2.0,,13.0,24.0,,10.0,,69.0,68.0,7.0,,1.0,,33.0,3.0,24.0,1.0,1.0,5.0,5.0,68.0,107.0,,24.0,1.0,126.0,4.0,,8.0,,193.0,21.0,5.0,3.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,12.0,18.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,,38.0,13.0,2.0,1.0,1.0,7.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,17,408.0,54.0,52.0,18.0,1019.0,4.0,125.0,1375.0,3.0,39.0,33.0,31.0,124.0,111.0,53.0,16.0,25.0,83.0,114.0,173.0,3.0,34.0,10.0,11.0,45.0,36.0,45.0,7.0,136.0,150.0,3.0,17.0,10.0,336.0,128.0,21.0,30.0,18.0,16.0,2.0,1.0,22.0,38.0,,37.0,204.0,142.0,2.0,3.0,2630.0,,44.0,45.0,2.0,228.0,286.0,,156.0,2.0,599.0,582.0,76.0,12.0,85.0,1.0,557.0,89.0,450.0,114.0,34.0,221.0,116.0,788.0,1480.0,17.0,158.0,170.0,1709.0,133.0,11.0,54.0,3.0,2524.0,78.0,32.0,22.0,37.0,5.0,,,27.0,,,,,2.0,,,,,,,,,,,,,54.0,,31.0,,29.0,153.0,6.0,6.0,21.0,2.0,,3.0,9.0,14.0,2.0,12.0,4.0,23.0,12.0,39.0,3.0,2.0,,,3.0,,,6.0,,,5.0,58.0,,71.0,1.0,41.0,17.0,60.0,5.0,,,,8.0,,2.0,17.0,,23.0,22.0,2.0,8.0,6.0,4.0,9.0,4.0,8.0,5.0,4.0,41.0,,,4.0,1.0,,3.0,4.0,1.0,12.0,,4.0,15.0,132.0,2.0,16.0,4.0,35.0,106.0,,2.0,1.0,7.0,3.0,,1.0,,,3.0,10.0,,,1.0,1.0,,3.0,3.0,,2.0,2.0,5.0,1.0,,4.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,1.0,,,,,,,,
3441,17,15.0,2.0,1.0,1.0,62.0,,2.0,76.0,2.0,18.0,9.0,16.0,57.0,30.0,6.0,3.0,2.0,3.0,8.0,9.0,,5.0,1.0,,7.0,,21.0,2.0,55.0,25.0,,1.0,1.0,14.0,243.0,10.0,3.0,9.0,8.0,1.0,,2.0,3.0,,3.0,9.0,6.0,9.0,1.0,400.0,,2.0,5.0,,15.0,14.0,,7.0,,68.0,66.0,4.0,2.0,3.0,1.0,28.0,7.0,18.0,4.0,3.0,7.0,7.0,51.0,99.0,1.0,26.0,5.0,110.0,17.0,3.0,9.0,2.0,204.0,17.0,5.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,7.0,,2.0,,3.0,17.0,,,,2.0,,5.0,3.0,5.0,,1.0,3.0,1.0,1.0,1.0,,,,,2.0,,3.0,,10.0,,,6.0,2.0,20.0,13.0,5.0,2.0,2.0,4.0,1.0,,3.0,5.0,,,,,2.0,2.0,,,3.0,,1.0,,1.0,1.0,,6.0,2.0,,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
3699,17,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,17,91.0,1.0,,,186.0,200.0,213.0,277.0,,,,38.0,299.0,246.0,2.0,,,,,394.0,,,,13.0,,,,11.0,1.0,10.0,,31.0,,332.0,38.0,2.0,38.0,47.0,40.0,7.0,,,1.0,,1.0,808.0,315.0,10.0,32.0,3394.0,,1.0,1.0,,67.0,48.0,1.0,20.0,5.0,541.0,536.0,,61.0,,,95.0,2.0,116.0,1.0,36.0,,,269.0,499.0,528.0,,539.0,615.0,,,,,1523.0,5.0,9.0,17.0,,1.0,159.0,161.0,,2.0,17.0,12.0,49.0,2.0,345.0,31.0,302.0,164.0,5.0,,26.0,73.0,51.0,124.0,21.0,4.0,,32.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
2195,17,51.0,11.0,9.0,9.0,205.0,,15.0,247.0,9.0,14.0,10.0,22.0,119.0,103.0,10.0,7.0,3.0,9.0,14.0,63.0,2.0,6.0,7.0,2.0,26.0,18.0,41.0,6.0,145.0,60.0,2.0,1.0,,67.0,0.0,43.0,15.0,20.0,16.0,4.0,1.0,2.0,6.0,,6.0,34.0,9.0,13.0,1.0,1421.0,,4.0,9.0,2.0,82.0,114.0,,29.0,1.0,232.0,229.0,31.0,8.0,24.0,,124.0,13.0,65.0,25.0,4.0,45.0,44.0,203.0,336.0,9.0,41.0,32.0,356.0,25.0,5.0,12.0,9.0,672.0,59.0,24.0,3.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,55.0,,14.0,,16.0,35.0,4.0,,,1.0,,4.0,3.0,7.0,,,2.0,2.0,6.0,6.0,,2.0,1.0,,2.0,,,,,,,13.0,,45.0,7.0,14.0,1.0,4.0,15.0,,,2.0,2.0,,3.0,1.0,,9.0,,,1.0,,2.0,3.0,,3.0,3.0,,6.0,,,5.0,,1.0,,1.0,1.0,3.0,2.0,,,3.0,1.0,3.0,5.0,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,3.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
321,17,241.0,41.0,6.0,6.0,272.0,2.0,43.0,507.0,80.0,10.0,14.0,16.0,64.0,84.0,5.0,1.0,1.0,3.0,2.0,64.0,3.0,1.0,7.0,5.0,10.0,15.0,6.0,1.0,38.0,48.0,3.0,43.0,21.0,116.0,0.0,15.0,13.0,9.0,8.0,1.0,1.0,32.0,24.0,2.0,23.0,127.0,80.0,1.0,8.0,1073.0,2.0,5.0,1.0,1.0,22.0,165.0,,31.0,1.0,148.0,123.0,18.0,11.0,35.0,1.0,129.0,6.0,251.0,65.0,68.0,25.0,25.0,181.0,362.0,15.0,4.0,67.0,588.0,3.0,4.0,21.0,91.0,907.0,7.0,10.0,14.0,11.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,5.0,,3.0,,1.0,4.0,,,,,,,,,,,1.0,1.0,,2.0,,,,,,1.0,2.0,,34.0,,,2.0,32.0,1.0,3.0,3.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,17,377.0,80.0,30.0,12.0,959.0,2.0,155.0,1306.0,8.0,17.0,3.0,22.0,125.0,129.0,51.0,5.0,15.0,35.0,44.0,135.0,3.0,16.0,27.0,5.0,39.0,19.0,47.0,6.0,127.0,115.0,3.0,2.0,1.0,366.0,0.0,28.0,22.0,27.0,22.0,5.0,,6.0,53.0,2.0,53.0,248.0,156.0,4.0,2.0,1902.0,,24.0,47.0,5.0,198.0,301.0,,152.0,1.0,534.0,523.0,49.0,19.0,67.0,,576.0,71.0,414.0,176.0,13.0,166.0,90.0,802.0,1374.0,17.0,85.0,236.0,1622.0,53.0,3.0,58.0,8.0,2233.0,44.0,31.0,12.0,43.0,7.0,,,12.0,,,,,,,,,,,,,,,,,,31.0,,23.0,,6.0,76.0,2.0,,3.0,2.0,,4.0,1.0,6.0,,2.0,4.0,7.0,3.0,12.0,,,,,6.0,,9.0,1.0,145.0,,,18.0,119.0,13.0,,23.0,21.0,45.0,2.0,3.0,4.0,1.0,8.0,,2.0,8.0,,18.0,13.0,1.0,5.0,2.0,4.0,8.0,3.0,7.0,5.0,3.0,19.0,5.0,,3.0,,,1.0,,1.0,3.0,,,2.0,87.0,,3.0,3.0,18.0,76.0,,,,2.0,2.0,,,,,2.0,10.0,2.0,2.0,,2.0,,3.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
3433,17,159.0,28.0,18.0,12.0,447.0,5.0,50.0,588.0,8.0,25.0,5.0,34.0,268.0,213.0,24.0,12.0,18.0,61.0,74.0,143.0,5.0,21.0,18.0,1.0,40.0,18.0,46.0,9.0,154.0,172.0,5.0,4.0,2.0,149.0,380.0,28.0,32.0,51.0,40.0,11.0,,4.0,20.0,,20.0,97.0,43.0,18.0,3.0,2539.0,,14.0,15.0,2.0,171.0,112.0,,60.0,1.0,336.0,331.0,57.0,21.0,65.0,1.0,256.0,29.0,184.0,63.0,9.0,97.0,70.0,355.0,663.0,19.0,32.0,86.0,750.0,94.0,19.0,52.0,8.0,1364.0,69.0,62.0,7.0,39.0,2.0,,,5.0,,,,,,,,,,,,,,,,,,90.0,,53.0,,7.0,28.0,4.0,12.0,27.0,2.0,,7.0,3.0,14.0,,11.0,6.0,16.0,6.0,27.0,,3.0,,,4.0,,,1.0,,,1.0,42.0,,27.0,2.0,19.0,5.0,21.0,17.0,,,3.0,7.0,3.0,2.0,16.0,,20.0,18.0,3.0,4.0,8.0,6.0,,,,,,31.0,,,8.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,5.0,29.0,,8.0,8.0,6.0,27.0,,1.0,1.0,1.0,2.0,,1.0,,,1.0,3.0,2.0,2.0,,1.0,,,1.0,2.0,2.0,1.0,7.0,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,
