id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_right,att_goal_high_centre,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_ibox_goal,att_ibox_miss,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_pen_goal,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_low_centre,att_sv_low_right,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,final_third_entries,formation_place,fouls,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_openplay,goal_kicks,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_through_ball,total_throws,touches,turnover,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,att_hd_miss,att_hd_total,total_sub_on,att_freekick_miss,att_freekick_total,att_ibox_blocked,att_ibox_target,att_sv_low_left,dangerous_play,fouled_final_third,total_offside,att_bx_centre,att_lf_goal,foul_throw_in,last_man_tackle,own_goals,shield_ball_oop,six_yard_block,att_hd_target,att_bx_left,att_fastbreak,att_goal_high_left,att_hd_goal,att_miss_high_left,goal_assist_intentional,goal_fastbreak,shot_fastbreak,total_pull_back,accurate_goal_kicks,accurate_pull_back,att_lg_centre,clearance_off_line,penalty_conceded,red_card,second_yellow,att_freekick_target,att_hd_post,att_ibox_post,att_post_high,goal_assist_deadball,goal_assist_setplay,hit_woodwork,post_scoring_att,accurate_freekick_cross,att_post_left,error_lead_to_shot,freekick_cross,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,total_keeper_sweeper,att_sv_high_right,att_cmiss_right,att_cmiss_left,penalty_won,total_fastbreak,att_freekick_goal,attempts_obox,head_pass,open_play_pass,successful_open_play_pass,goals_openplay,attempts_ibox,att_obx_left,touches_in_opp_box,att_obox_post,att_obp_goal,att_post_right,penalty_save,stand_save,att_cmiss_high,att_cmiss_high_right,att_pen_target,att_obxd_left,att_obxd_right,back_pass,att_obx_right,att_freekick_post,fwd_pass,att_cmiss_high_left,att_lg_left,leftside_pass,att_pen_miss,att_pen_post
3606,18,30.0,,,,,8.0,100.0,,26.0,4.0,130.0,,,25.0,15.0,15.0,47.0,41.0,8.0,,,,,,,,,6.0,4.0,14.0,2.0,,1.0,4.0,2.0,,3.0,2.0,7.0,1.0,,,,4.0,,,,2.0,1.0,11.0,1.0,7.0,,,,7.0,,17.0,5.0,45.0,28.0,1.0,3.0,2.0,,18.0,144.0,1.0,6.0,,14.0,11.0,3.0,1.0,1.0,,,2.0,8.0,,8.0,8.0,7.0,7.0,2.0,516.0,,3.0,6.0,4.0,,34.0,22.0,6.0,,65.0,64.0,3.0,1.0,7.0,10.0,56.0,9.0,33.0,1.0,4.0,5.0,,7.0,7.0,86.0,18.0,142.0,,32.0,4.0,168.0,21.0,5.0,1.0,1.0,,270.0,29.0,9.0,3.0,3.0,5.0,1.0,,3.0,3.0,9.0,1.0,2.0,5.0,2.0,1.0,,2.0,14.0,1.0,,,,,,,,,2.0,,,2.0,1.0,,2.0,3.0,,2.0,,,,,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3247,18,132.0,23.0,,7.0,7.0,28.0,595.0,,96.0,23.0,720.0,19.0,3.0,47.0,42.0,33.0,112.0,134.0,47.0,,3.0,1.0,,3.0,3.0,5.0,11.0,35.0,1.0,7.0,13.0,6.0,9.0,14.0,3.0,1.0,8.0,2.0,14.0,20.0,,10.0,13.0,62.0,4.0,2.0,,8.0,7.0,76.0,,20.0,2.0,7.0,1.0,21.0,4.0,71.0,3.0,175.0,126.0,,10.0,9.0,,149.0,315.0,42.0,24.0,12.0,13.0,9.0,4.0,5.0,5.0,,5.0,13.0,21.0,,21.0,57.0,33.0,6.0,1.0,2096.0,,21.0,31.0,34.0,3.0,136.0,181.0,55.0,1.0,323.0,315.0,15.0,5.0,56.0,44.0,389.0,52.0,147.0,43.0,18.0,47.0,,25.0,25.0,540.0,80.0,802.0,1.0,107.0,31.0,924.0,98.0,12.0,19.0,35.0,3.0,1396.0,96.0,36.0,24.0,29.0,22.0,14.0,1.0,16.0,26.0,9.0,,,17.0,20.0,3.0,3.0,1.0,23.0,12.0,1.0,,,,,3.0,8.0,,2.0,,1.0,1.0,4.0,1.0,2.0,5.0,,2.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,,,,,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,
3871,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,18,421.0,57.0,34.0,72.0,40.0,,759.0,25.0,9.0,72.0,1108.0,1.0,340.0,22.0,25.0,37.0,266.0,230.0,37.0,32.0,,1.0,,,,,1.0,1.0,8.0,28.0,1.0,1.0,1.0,3.0,13.0,,5.0,7.0,26.0,2.0,1.0,,,6.0,2.0,,2.0,1.0,2.0,153.0,31.0,18.0,23.0,11.0,117.0,107.0,51.0,44.0,13.0,131.0,174.0,31.0,68.0,38.0,1.0,419.0,111.0,18.0,37.0,1.0,46.0,36.0,10.0,8.0,3.0,,,65.0,76.0,9.0,73.0,409.0,196.0,8.0,21.0,3330.0,7.0,36.0,41.0,9.0,6.0,487.0,31.0,145.0,,832.0,759.0,2.0,89.0,62.0,7.0,376.0,77.0,480.0,130.0,141.0,48.0,101.0,309.0,210.0,588.0,3.0,1293.0,139.0,10.0,218.0,1464.0,34.0,,69.0,1.0,423.0,2839.0,47.0,56.0,16.0,24.0,43.0,45.0,2.0,,,,3.0,16.0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,,2.0,,9.0,2.0,,,,,,,7.0,,,3.0,,,,1.0,,,,5.0,,,,5.0,5.0,1.0,1.0,2.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
3088,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3931,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,18,193.0,21.0,1.0,2.0,1.0,8.0,298.0,2.0,20.0,65.0,489.0,3.0,3.0,12.0,3.0,19.0,104.0,79.0,10.0,1.0,,,,,1.0,,,2.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,1.0,6.0,3.0,13.0,3.0,,1.0,2.0,10.0,2.0,1.0,,1.0,1.0,46.0,6.0,4.0,11.0,3.0,3.0,4.0,3.0,19.0,6.0,64.0,67.0,6.0,8.0,5.0,,85.0,0.0,12.0,9.0,1.0,15.0,13.0,2.0,2.0,2.0,,,9.0,40.0,1.0,40.0,53.0,45.0,6.0,5.0,931.0,,4.0,9.0,4.0,3.0,58.0,99.0,25.0,1.0,108.0,102.0,2.0,13.0,31.0,8.0,152.0,13.0,204.0,31.0,14.0,23.0,2.0,9.0,7.0,194.0,12.0,357.0,3.0,23.0,73.0,552.0,16.0,1.0,30.0,8.0,3.0,780.0,18.0,21.0,7.0,13.0,5.0,24.0,6.0,,,10.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2530,18,94.0,5.0,,9.0,9.0,80.0,383.0,1.0,76.0,9.0,468.0,2.0,6.0,161.0,132.0,32.0,285.0,221.0,36.0,,,1.0,1.0,2.0,2.0,5.0,10.0,17.0,5.0,15.0,5.0,6.0,7.0,8.0,8.0,1.0,12.0,4.0,25.0,3.0,,9.0,13.0,51.0,4.0,2.0,1.0,7.0,4.0,97.0,,17.0,13.0,6.0,,34.0,2.0,63.0,10.0,320.0,220.0,,14.0,12.0,,119.0,288.0,47.0,32.0,11.0,33.0,28.0,5.0,3.0,3.0,,2.0,20.0,19.0,1.0,19.0,37.0,13.0,10.0,4.0,2684.0,,19.0,20.0,32.0,6.0,122.0,125.0,39.0,3.0,463.0,447.0,23.0,12.0,62.0,29.0,245.0,39.0,131.0,16.0,30.0,58.0,,36.0,36.0,462.0,240.0,684.0,10.0,101.0,23.0,779.0,78.0,12.0,29.0,7.0,9.0,1319.0,116.0,39.0,12.0,20.0,27.0,22.0,5.0,7.0,10.0,,,,9.0,17.0,6.0,,1.0,19.0,,,,,,5.0,1.0,2.0,1.0,8.0,,1.0,3.0,3.0,1.0,8.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2289,18,191.0,13.0,6.0,23.0,17.0,14.0,322.0,2.0,36.0,20.0,490.0,2.0,14.0,35.0,27.0,26.0,153.0,140.0,13.0,8.0,,,,,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,,1.0,,3.0,2.0,6.0,2.0,,1.0,4.0,13.0,5.0,,1.0,1.0,1.0,129.0,3.0,5.0,15.0,3.0,31.0,58.0,31.0,49.0,7.0,157.0,110.0,3.0,9.0,6.0,,96.0,217.0,29.0,24.0,3.0,33.0,26.0,7.0,2.0,1.0,,2.0,10.0,36.0,,35.0,89.0,41.0,9.0,6.0,1945.0,,10.0,13.0,8.0,1.0,143.0,129.0,62.0,1.0,386.0,378.0,13.0,51.0,65.0,7.0,163.0,23.0,225.0,34.0,17.0,44.0,28.0,120.0,92.0,281.0,47.0,579.0,23.0,38.0,47.0,684.0,20.0,13.0,31.0,8.0,15.0,1189.0,43.0,39.0,10.0,13.0,19.0,23.0,3.0,1.0,4.0,2.0,,1.0,4.0,3.0,1.0,,2.0,9.0,1.0,,,,,2.0,,,,1.0,1.0,2.0,1.0,2.0,,1.0,3.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,18,11.0,,,,,2.0,32.0,,8.0,1.0,43.0,,,19.0,5.0,10.0,32.0,17.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,1.0,3.0,,,,1.0,,4.0,,1.0,,,,,,7.0,2.0,30.0,9.0,,,,,8.0,0.0,5.0,2.0,,4.0,3.0,1.0,1.0,1.0,,1.0,,2.0,,2.0,4.0,2.0,4.0,,246.0,,,2.0,1.0,1.0,12.0,11.0,2.0,1.0,26.0,26.0,,1.0,3.0,2.0,17.0,2.0,13.0,1.0,,,,,,28.0,8.0,48.0,1.0,10.0,2.0,61.0,4.0,2.0,1.0,1.0,,92.0,11.0,3.0,4.0,,2.0,1.0,,,,8.0,,,1.0,1.0,,,,4.0,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,18,577.0,79.0,,3.0,3.0,,618.0,6.0,34.0,121.0,1192.0,2.0,6.0,37.0,18.0,25.0,112.0,85.0,16.0,1.0,,,,,,,,,,,,1.0,3.0,3.0,2.0,,8.0,,10.0,2.0,,,1.0,12.0,,,,,,194.0,4.0,3.0,16.0,7.0,,1.0,6.0,25.0,4.0,121.0,123.0,4.0,21.0,12.0,1.0,181.0,108.0,42.0,21.0,,17.0,16.0,1.0,1.0,1.0,,2.0,19.0,55.0,3.0,52.0,239.0,192.0,5.0,4.0,1744.0,1.0,8.0,10.0,1.0,5.0,146.0,102.0,22.0,1.0,197.0,179.0,4.0,78.0,112.0,8.0,210.0,18.0,621.0,108.0,39.0,14.0,,7.0,7.0,265.0,3.0,714.0,22.0,36.0,147.0,1328.0,12.0,10.0,60.0,5.0,6.0,1754.0,29.0,34.0,16.0,11.0,1.0,46.0,3.0,,,4.0,,,1.0,1.0,1.0,,,,,,,,,4.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,18,626.0,147.0,10.0,16.0,6.0,4.0,753.0,10.0,85.0,293.0,1363.0,5.0,5.0,28.0,27.0,33.0,225.0,207.0,35.0,16.0,,,1.0,,,,,4.0,2.0,19.0,7.0,1.0,11.0,10.0,33.0,2.0,27.0,11.0,72.0,,,2.0,10.0,64.0,8.0,,1.0,5.0,3.0,198.0,3.0,36.0,25.0,12.0,27.0,7.0,3.0,37.0,6.0,148.0,195.0,3.0,31.0,15.0,,331.0,272.0,57.0,33.0,2.0,29.0,24.0,5.0,3.0,2.0,,5.0,43.0,74.0,3.0,73.0,312.0,183.0,8.0,11.0,2851.0,3.0,32.0,22.0,14.0,18.0,241.0,255.0,87.0,3.0,507.0,449.0,4.0,81.0,113.0,33.0,330.0,54.0,710.0,258.0,89.0,18.0,24.0,44.0,20.0,514.0,22.0,1061.0,58.0,85.0,397.0,1727.0,83.0,5.0,123.0,15.0,5.0,2477.0,51.0,33.0,19.0,12.0,19.0,94.0,8.0,,,,1.0,6.0,3.0,1.0,2.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,1.0,1.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,
2803,18,31.0,4.0,,1.0,1.0,,38.0,,,2.0,68.0,,12.0,2.0,1.0,3.0,27.0,13.0,2.0,,,,,,,,,,,2.0,,,,,1.0,,1.0,,2.0,,,,,,,,,,,8.0,,1.0,1.0,,,,2.0,1.0,1.0,8.0,8.0,,10.0,4.0,1.0,21.0,0.0,4.0,2.0,,11.0,10.0,1.0,,,,,6.0,4.0,1.0,4.0,21.0,10.0,2.0,3.0,187.0,,1.0,1.0,,1.0,26.0,1.0,4.0,1.0,36.0,30.0,,5.0,3.0,1.0,14.0,2.0,35.0,9.0,16.0,1.0,,2.0,2.0,24.0,,59.0,5.0,,8.0,92.0,2.0,1.0,4.0,,15.0,150.0,3.0,2.0,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,18,169.0,5.0,,,,,87.0,80.0,,128.0,256.0,,,,2.0,29.0,155.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,10.0,,,,,4.0,1.0,11.0,,26.0,1.0,3.0,244.0,31.0,1.0,29.0,,31.0,28.0,3.0,1.0,1.0,216.0,,1.0,,,,538.0,131.0,7.0,9.0,2610.0,,,1.0,,,40.0,61.0,19.0,4.0,466.0,462.0,,65.0,,,46.0,1.0,206.0,7.0,30.0,1.0,,,,207.0,,376.0,327.0,,442.0,582.0,,,1.0,,,1301.0,4.0,7.0,18.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,94.0,,,,1.0,,,,,,,,,,,,,2.0,,33.0,203.0,8.0,9.0,10.0,29.0,,51.0,284.0,212.0,6.0,16.0,35.0,30.0,67.0,11.0,57.0,35.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,
3904,18,156.0,30.0,1.0,3.0,2.0,2.0,301.0,,44.0,36.0,454.0,2.0,,13.0,8.0,18.0,51.0,44.0,7.0,,,,,,1.0,,1.0,5.0,,5.0,2.0,,4.0,3.0,7.0,,5.0,3.0,15.0,1.0,,,6.0,19.0,1.0,1.0,1.0,,2.0,63.0,2.0,8.0,8.0,1.0,2.0,5.0,2.0,19.0,6.0,58.0,63.0,2.0,1.0,,,94.0,0.0,9.0,9.0,1.0,5.0,5.0,,6.0,6.0,,,1.0,15.0,1.0,15.0,67.0,52.0,4.0,1.0,815.0,,3.0,10.0,7.0,2.0,89.0,73.0,30.0,,147.0,145.0,3.0,16.0,44.0,12.0,159.0,13.0,173.0,53.0,3.0,14.0,2.0,12.0,10.0,232.0,5.0,400.0,2.0,44.0,56.0,561.0,27.0,7.0,28.0,8.0,,773.0,31.0,22.0,8.0,5.0,5.0,18.0,,2.0,2.0,9.0,1.0,2.0,1.0,3.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,4.0,,,,,,1.0,,,,,,,1.0,2.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
3506,18,113.0,14.0,,13.0,13.0,1.0,227.0,13.0,1.0,21.0,327.0,,114.0,12.0,14.0,19.0,127.0,88.0,12.0,,,,,,,,,4.0,2.0,3.0,,,1.0,3.0,,,1.0,,,,,,,4.0,,,,1.0,1.0,50.0,6.0,1.0,13.0,2.0,,29.0,25.0,12.0,6.0,59.0,82.0,6.0,30.0,14.0,,121.0,0.0,16.0,12.0,,16.0,14.0,2.0,1.0,1.0,,,24.0,22.0,1.0,21.0,130.0,54.0,6.0,12.0,1178.0,3.0,6.0,7.0,2.0,3.0,9.0,173.0,38.0,3.0,256.0,233.0,,28.0,22.0,5.0,115.0,13.0,134.0,38.0,53.0,20.0,,54.0,54.0,189.0,2.0,381.0,44.0,1.0,56.0,461.0,8.0,,36.0,,153.0,902.0,22.0,18.0,7.0,14.0,9.0,27.0,3.0,1.0,1.0,7.0,,,1.0,2.0,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
2662,18,52.0,20.0,1.0,21.0,20.0,18.0,351.0,2.0,85.0,24.0,382.0,7.0,5.0,49.0,57.0,32.0,156.0,161.0,44.0,2.0,2.0,,7.0,1.0,7.0,11.0,25.0,48.0,6.0,33.0,17.0,12.0,22.0,17.0,18.0,4.0,26.0,13.0,53.0,19.0,1.0,16.0,22.0,111.0,5.0,4.0,2.0,14.0,9.0,62.0,3.0,35.0,11.0,11.0,6.0,48.0,15.0,75.0,5.0,261.0,173.0,3.0,20.0,15.0,,87.0,330.0,63.0,31.0,29.0,27.0,25.0,2.0,10.0,10.0,,4.0,39.0,31.0,1.0,29.0,29.0,14.0,6.0,6.0,2774.0,1.0,21.0,35.0,67.0,7.0,82.0,73.0,84.0,4.0,482.0,454.0,10.0,12.0,40.0,76.0,208.0,56.0,67.0,41.0,48.0,105.0,5.0,70.0,65.0,417.0,87.0,643.0,7.0,105.0,43.0,640.0,178.0,6.0,23.0,34.0,6.0,1408.0,155.0,55.0,21.0,38.0,45.0,15.0,7.0,17.0,32.0,1.0,7.0,28.0,17.0,25.0,9.0,,4.0,35.0,13.0,9.0,,,,,5.0,10.0,2.0,6.0,3.0,4.0,6.0,10.0,2.0,6.0,7.0,,4.0,1.0,,,,,4.0,1.0,1.0,2.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,,3.0,,,,,4.0,,3.0,,1.0,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,
3402,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3981,18,144.0,13.0,3.0,10.0,7.0,3.0,360.0,1.0,45.0,28.0,494.0,4.0,4.0,9.0,6.0,23.0,144.0,86.0,20.0,3.0,,,,,,1.0,,6.0,9.0,42.0,3.0,1.0,4.0,8.0,10.0,1.0,12.0,9.0,31.0,,,,2.0,5.0,3.0,1.0,,3.0,6.0,81.0,4.0,16.0,8.0,1.0,25.0,10.0,10.0,34.0,5.0,86.0,87.0,4.0,9.0,3.0,,95.0,360.0,24.0,11.0,1.0,31.0,28.0,3.0,,,,,6.0,23.0,,23.0,41.0,18.0,13.0,4.0,1259.0,,10.0,13.0,12.0,5.0,100.0,104.0,38.0,2.0,197.0,189.0,6.0,14.0,61.0,19.0,201.0,23.0,170.0,27.0,17.0,27.0,15.0,39.0,24.0,259.0,13.0,475.0,12.0,46.0,44.0,606.0,47.0,4.0,21.0,8.0,4.0,938.0,27.0,45.0,5.0,15.0,15.0,16.0,3.0,,,12.0,,6.0,6.0,2.0,1.0,,,2.0,,1.0,,,,,,,,3.0,,,2.0,,,3.0,2.0,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,
3501,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,18,50.0,5.0,11.0,15.0,4.0,4.0,128.0,1.0,18.0,8.0,163.0,2.0,3.0,12.0,1.0,10.0,37.0,37.0,7.0,5.0,,,,,2.0,,2.0,2.0,1.0,5.0,,,2.0,2.0,2.0,,2.0,,4.0,1.0,,1.0,1.0,5.0,,,,,,35.0,6.0,2.0,3.0,,22.0,18.0,10.0,17.0,2.0,55.0,32.0,6.0,3.0,1.0,,19.0,0.0,9.0,7.0,2.0,4.0,4.0,,3.0,1.0,,,2.0,12.0,,11.0,14.0,6.0,2.0,2.0,649.0,,6.0,9.0,4.0,,21.0,60.0,15.0,,114.0,112.0,2.0,13.0,20.0,4.0,64.0,15.0,61.0,5.0,5.0,25.0,19.0,48.0,29.0,91.0,13.0,198.0,5.0,20.0,12.0,211.0,10.0,4.0,8.0,2.0,3.0,393.0,21.0,12.0,6.0,11.0,7.0,5.0,1.0,,,3.0,,,,2.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
