id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_bx_centre,att_cmiss_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_left,att_miss_right,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,clearance_off_line,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_corners,won_tackle,yellow_card,att_bx_right,att_cmiss_left,att_goal_high_left,att_goal_low_right,att_hd_goal,att_ibox_goal,att_miss_high,att_obox_blocked,att_rf_target,att_rf_total,big_chance_created,big_chance_scored,goals,goal_assist_setplay,last_man_tackle,red_card,shield_ball_oop,six_yard_block,won_contest,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,att_assist_setplay,att_goal_high_centre,att_rf_goal,crosses_18yard,freekick_cross,goals_openplay,hand_ball,hit_woodwork,overrun,poss_won_att_3rd,total_through_ball,att_cmiss_high_right,att_freekick_total,att_miss_high_right,att_sv_low_centre,error_lead_to_goal,att_cmiss_high,att_goal_low_left,corner_taken,head_pass,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_goal_kicks,accurate_pull_back,accurate_through_ball,att_bx_left,att_freekick_miss,att_freekick_post,att_goal_high_right,att_lf_goal,att_miss_high_left,att_obox_goal,att_obox_post,att_post_high,dangerous_play,error_lead_to_shot,fouled_final_third,foul_throw_in,goal_kicks,post_scoring_att,second_goal_assist,total_corners_intobox,total_offside,total_pull_back,accurate_keeper_throws,diving_save,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,accurate_corners_intobox,att_cmiss_high_left,att_fastbreak,att_freekick_target,att_lg_centre,att_pen_goal,att_sv_low_left,shot_fastbreak,total_sub_on,attempts_ibox,attempts_obox,att_corner,att_post_left,total_fastbreak,touches_in_opp_box,goal_assist_deadball,second_yellow,att_post_right,att_hd_post,att_ibox_post,att_goal_low_centre,att_obx_left,goal_fastbreak,accurate_keeper_sweeper,cross_not_claimed,dive_catch,dive_save,penalty_faced,stand_catch,stand_save,total_keeper_sweeper,att_obxd_left,att_pen_target,penalty_won,att_lg_right,att_obp_goal,att_obxd_right,att_freekick_goal,own_goals,gk_smother,penalty_save,att_obx_right,back_pass,att_lg_left,blocked_pass,put_through,att_pen_post,att_pen_miss
4224,20,466.0,42.0,6.0,541.0,5.0,27.0,85.0,1006.0,8.0,15.0,23.0,31.0,149.0,119.0,15.0,4.0,,1.0,,1.0,1.0,2.0,1.0,3.0,6.0,2.0,1.0,2.0,2.0,8.0,13.0,1.0,,,,,178.0,90.0,1.0,7.0,6.0,17.0,5.0,,4.0,22.0,6.0,101.0,109.0,7.0,20.0,5.0,156.0,0.0,41.0,335.0,18.0,22.0,17.0,5.0,1.0,1.0,1.0,6.0,31.0,,25.0,367.0,137.0,91.0,14.0,5.0,1745.0,,4.0,12.0,6.0,4.0,257.0,95.0,27.0,2.0,258.0,247.0,36.0,50.0,317.0,4.0,216.0,16.0,517.0,87.0,31.0,18.0,7.0,7.0,307.0,29.0,687.0,21.0,29.0,115.0,1197.0,16.0,5.0,60.0,9.0,1442.0,14.0,14.0,15.0,11.0,1.0,45.0,4.0,,,,3.0,,3.0,1.0,5.0,,9.0,2.0,2.0,3.0,,,,1.0,1.0,11.0,1.0,1.0,,,,2.0,3.0,,3.0,1.0,,1.0,4.0,4.0,,,,2.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4323,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4386,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4469,20,1.0,,,,,,,1.0,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,1.0,1.0,,,0.0,,,,1.0,1.0,,,,,2.0,,,,1.0,,,,1.0,4.0,,,,,,,,,,3.0,1.0,,,,,,,2.0,1.0,3.0,,,,,,,,,1.0,2.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4246,20,746.0,17.0,2.0,228.0,11.0,4.0,49.0,974.0,,17.0,29.0,21.0,112.0,98.0,2.0,6.0,1.0,3.0,1.0,4.0,3.0,4.0,2.0,,,2.0,1.0,,,,2.0,1.0,,,,1.0,65.0,106.0,2.0,4.0,3.0,5.0,6.0,1.0,,1.0,3.0,32.0,60.0,2.0,58.0,34.0,58.0,0.0,9.0,548.0,21.0,25.0,21.0,4.0,,,,54.0,35.0,2.0,29.0,297.0,214.0,153.0,6.0,7.0,1830.0,15.0,,2.0,2.0,12.0,15.0,95.0,9.0,1.0,165.0,128.0,70.0,36.0,182.0,4.0,37.0,2.0,786.0,29.0,93.0,2.0,1.0,1.0,72.0,5.0,307.0,47.0,4.0,77.0,1092.0,9.0,4.0,17.0,,1288.0,7.0,7.0,12.0,12.0,1.0,12.0,2.0,,,,,,,1.0,,1.0,3.0,,,,,3.0,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,1.0,,,,1.0,2.0,1.0,,,11.0,82.0,,75.0,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3279,20,7.0,4.0,,26.0,1.0,,2.0,32.0,5.0,,2.0,1.0,19.0,5.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,2.0,3.0,,1.0,1.0,,,,1.0,,,,4.0,1.0,5.0,3.0,16.0,0.0,,25.0,1.0,2.0,2.0,,,,,3.0,3.0,,2.0,12.0,9.0,7.0,1.0,,90.0,1.0,,,,,1.0,23.0,1.0,,16.0,15.0,1.0,2.0,1.0,,16.0,,9.0,5.0,6.0,,4.0,4.0,22.0,,35.0,4.0,,4.0,40.0,1.0,,1.0,7.0,67.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4250,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4251,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4271,20,12.0,,4.0,41.0,,9.0,,53.0,,19.0,6.0,9.0,55.0,31.0,2.0,5.0,1.0,,1.0,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,5.0,2.0,5.0,11.0,,1.0,1.0,,,20.0,7.0,3.0,,2.0,1.0,,,,4.0,1.0,39.0,28.0,,,,11.0,0.0,7.0,35.0,3.0,15.0,12.0,3.0,,,,,3.0,,3.0,18.0,8.0,6.0,6.0,,383.0,,1.0,1.0,4.0,,10.0,12.0,3.0,,63.0,62.0,2.0,4.0,13.0,7.0,15.0,2.0,17.0,,1.0,9.0,2.0,2.0,36.0,20.0,71.0,,11.0,1.0,86.0,13.0,,7.0,,142.0,15.0,15.0,14.0,2.0,5.0,5.0,1.0,,,,,,,2.0,,3.0,9.0,,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,6.0,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,
3261,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4179,20,59.0,13.0,,152.0,118.0,,170.0,211.0,,,2.0,29.0,240.0,244.0,1.0,,,,,,,,,,,,,,,,,,,,,,,282.0,,1.0,,,11.0,,,,9.0,,8.0,1.0,27.0,,292.0,29.0,1.0,514.0,29.0,33.0,24.0,9.0,,,,,2.0,2.0,2.0,17.0,756.0,259.0,11.0,20.0,2573.0,,,1.0,,,66.0,79.0,19.0,1.0,554.0,548.0,63.0,,21.0,,52.0,1.0,95.0,25.0,33.0,,,,223.0,,457.0,331.0,,499.0,552.0,,1.0,,,1237.0,4.0,4.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,,,3.0,,,321.0,,,,,,52.0,51.0,38.0,181.0,55.0,21.0,57.0,36.0,94.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,18.0,5.0,7.0,19.0,3.0,3.0,2.0,19.0,,,,,,,,,,1.0,,,,,,,
3779,20,1.0,,,6.0,,,,7.0,,,,2.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,0.0,1.0,2.0,,,,,,,,,,,,1.0,,,1.0,,18.0,,1.0,,,,2.0,,,,1.0,1.0,,,3.0,2.0,4.0,1.0,1.0,,,,,,4.0,,6.0,,,,7.0,2.0,,,,10.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,20,46.0,2.0,1.0,33.0,,4.0,7.0,79.0,,4.0,2.0,7.0,7.0,17.0,,,,,,,,,,,,,,,,1.0,,,,,,,18.0,17.0,,,1.0,4.0,,,,1.0,2.0,11.0,17.0,,,,15.0,0.0,2.0,36.0,1.0,2.0,1.0,1.0,,,,,1.0,,,15.0,11.0,3.0,1.0,1.0,160.0,,,,,,9.0,14.0,2.0,,38.0,36.0,9.0,8.0,34.0,,18.0,,54.0,6.0,2.0,1.0,1.0,1.0,28.0,3.0,50.0,8.0,4.0,14.0,103.0,1.0,1.0,10.0,,132.0,9.0,9.0,4.0,4.0,1.0,7.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4033,20,56.0,10.0,1.0,56.0,1.0,,9.0,109.0,12.0,6.0,2.0,4.0,21.0,16.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,14.0,17.0,,,1.0,2.0,,,1.0,1.0,,10.0,11.0,,8.0,4.0,26.0,0.0,1.0,72.0,1.0,6.0,6.0,,,,,6.0,9.0,1.0,8.0,5.0,39.0,23.0,3.0,2.0,215.0,6.0,,,,2.0,42.0,7.0,2.0,1.0,44.0,41.0,9.0,7.0,48.0,,24.0,,67.0,13.0,11.0,,4.0,4.0,33.0,1.0,76.0,11.0,,18.0,139.0,1.0,,8.0,18.0,204.0,2.0,2.0,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,1.0,,,3.0,3.0,,,,,3.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,20,136.0,9.0,2.0,141.0,,18.0,23.0,277.0,,22.0,17.0,20.0,149.0,95.0,6.0,4.0,,,,,1.0,,2.0,2.0,4.0,2.0,,5.0,2.0,8.0,8.0,,,,,1.0,75.0,67.0,,1.0,2.0,12.0,3.0,,,15.0,2.0,78.0,83.0,1.0,7.0,4.0,44.0,104.0,28.0,100.0,18.0,20.0,17.0,3.0,1.0,,1.0,7.0,40.0,4.0,29.0,91.0,38.0,18.0,12.0,3.0,1330.0,1.0,3.0,4.0,5.0,2.0,42.0,34.0,5.0,,126.0,118.0,25.0,37.0,100.0,5.0,67.0,7.0,169.0,16.0,15.0,9.0,1.0,1.0,94.0,6.0,198.0,7.0,20.0,31.0,366.0,12.0,9.0,51.0,,541.0,11.0,11.0,8.0,6.0,3.0,33.0,2.0,,,,1.0,,1.0,2.0,1.0,2.0,8.0,,,1.0,,,,,,7.0,,,,,,1.0,1.0,,1.0,1.0,,,5.0,2.0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
3892,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4223,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,20,283.0,32.0,2.0,565.0,2.0,32.0,53.0,830.0,22.0,24.0,12.0,26.0,114.0,97.0,19.0,4.0,,1.0,,1.0,,2.0,1.0,,2.0,,4.0,2.0,3.0,10.0,13.0,,,,,3.0,177.0,90.0,1.0,8.0,4.0,15.0,5.0,,10.0,19.0,4.0,80.0,72.0,7.0,14.0,7.0,170.0,0.0,20.0,329.0,17.0,17.0,13.0,4.0,5.0,3.0,4.0,10.0,35.0,,26.0,247.0,116.0,76.0,3.0,7.0,1579.0,,10.0,18.0,7.0,5.0,177.0,231.0,28.0,1.0,293.0,282.0,39.0,43.0,232.0,4.0,324.0,28.0,318.0,62.0,24.0,15.0,81.0,53.0,408.0,9.0,748.0,10.0,34.0,77.0,985.0,15.0,4.0,41.0,25.0,1319.0,24.0,24.0,10.0,19.0,13.0,32.0,3.0,,,1.0,1.0,,2.0,,4.0,4.0,12.0,3.0,2.0,3.0,1.0,1.0,,2.0,,9.0,18.0,10.0,,4.0,,3.0,40.0,3.0,2.0,4.0,,4.0,8.0,8.0,,1.0,,1.0,,,,47.0,,,,,,2.0,2.0,,,,1.0,,,1.0,,,,,1.0,,,,1.0,29.0,3.0,4.0,,,,,,,,,,,9.0,,,1.0,,1.0,,,9.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,20,674.0,76.0,2.0,723.0,4.0,57.0,118.0,1396.0,1.0,23.0,17.0,35.0,280.0,211.0,24.0,6.0,,1.0,,2.0,5.0,2.0,2.0,,2.0,1.0,2.0,8.0,5.0,22.0,26.0,1.0,1.0,,,1.0,187.0,290.0,1.0,10.0,14.0,38.0,7.0,3.0,6.0,41.0,8.0,179.0,190.0,10.0,15.0,7.0,188.0,288.0,50.0,539.0,34.0,44.0,40.0,4.0,4.0,1.0,4.0,13.0,101.0,4.0,77.0,458.0,247.0,167.0,14.0,11.0,2814.0,,12.0,16.0,8.0,7.0,216.0,194.0,46.0,7.0,416.0,404.0,120.0,160.0,474.0,10.0,277.0,28.0,751.0,138.0,27.0,64.0,9.0,9.0,378.0,7.0,916.0,27.0,59.0,164.0,1658.0,32.0,17.0,101.0,1.0,2151.0,52.0,52.0,36.0,13.0,7.0,79.0,5.0,1.0,1.0,,,1.0,1.0,4.0,9.0,7.0,27.0,5.0,,1.0,,,,2.0,,36.0,1.0,1.0,,,,,3.0,,1.0,1.0,,7.0,10.0,8.0,,,2.0,3.0,,,1.0,,,,,,,,4.0,2.0,,,,,1.0,,,,,1.0,4.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4159,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,20,,,,3.0,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,0.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,5.0,,,,,,1.0,1.0,,,,,,,1.0,,2.0,,,,,1.0,,,2.0,,3.0,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4245,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,20,456.0,55.0,11.0,534.0,13.0,80.0,76.0,934.0,78.0,39.0,28.0,33.0,305.0,211.0,28.0,1.0,,,1.0,2.0,2.0,2.0,2.0,5.0,33.0,4.0,2.0,13.0,4.0,31.0,15.0,2.0,1.0,1.0,2.0,,202.0,136.0,,6.0,14.0,44.0,2.0,,44.0,35.0,5.0,181.0,146.0,6.0,24.0,10.0,298.0,374.0,56.0,531.0,33.0,65.0,48.0,17.0,4.0,4.0,1.0,29.0,94.0,5.0,61.0,256.0,200.0,90.0,21.0,13.0,2836.0,,30.0,36.0,9.0,8.0,254.0,93.0,181.0,1.0,730.0,695.0,72.0,62.0,308.0,16.0,260.0,66.0,522.0,160.0,59.0,17.0,224.0,97.0,493.0,32.0,999.0,75.0,86.0,172.0,1297.0,39.0,6.0,66.0,160.0,2082.0,32.0,32.0,44.0,7.0,22.0,51.0,6.0,2.0,1.0,1.0,,1.0,1.0,6.0,12.0,,4.0,7.0,1.0,3.0,3.0,,,1.0,,8.0,56.0,18.0,8.0,34.0,,,23.0,30.0,,2.0,1.0,,2.0,9.0,,19.0,,2.0,,1.0,1.0,135.0,,,,,,,,3.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,,,1.0,4.0,,,1.0,,127.0,,1.0,,,,,,,,,,,38.0,,,3.0,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,
4194,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
