id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_bx_centre,att_cmiss_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_left,att_miss_right,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_high_right,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,clearance_off_line,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_corners,won_tackle,yellow_card,att_bx_right,att_cmiss_left,att_goal_high_left,att_goal_low_right,att_hd_goal,att_ibox_goal,att_miss_high,att_obox_blocked,att_rf_target,att_rf_total,big_chance_created,big_chance_scored,goals,goal_assist_setplay,last_man_tackle,red_card,shield_ball_oop,six_yard_block,won_contest,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,att_assist_setplay,att_goal_high_centre,att_rf_goal,crosses_18yard,freekick_cross,goals_openplay,hand_ball,hit_woodwork,overrun,poss_won_att_3rd,total_through_ball,att_cmiss_high_right,att_freekick_total,att_miss_high_right,att_sv_low_centre,error_lead_to_goal,att_cmiss_high,att_goal_low_left,corner_taken,head_pass,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_goal_kicks,accurate_pull_back,accurate_through_ball,att_bx_left,att_freekick_miss,att_freekick_post,att_goal_high_right,att_lf_goal,att_miss_high_left,att_obox_goal,att_obox_post,att_post_high,dangerous_play,error_lead_to_shot,fouled_final_third,foul_throw_in,goal_kicks,post_scoring_att,second_goal_assist,total_corners_intobox,total_offside,total_pull_back,accurate_keeper_throws,diving_save,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,accurate_corners_intobox,att_cmiss_high_left,att_fastbreak,att_freekick_target,att_lg_centre,att_pen_goal,att_sv_low_left,shot_fastbreak,total_sub_on,attempts_ibox,attempts_obox,att_corner,att_post_left,total_fastbreak,touches_in_opp_box,goal_assist_deadball,second_yellow,att_post_right,att_hd_post,att_ibox_post,att_goal_low_centre,att_obx_left,goal_fastbreak,accurate_keeper_sweeper,cross_not_claimed,dive_catch,dive_save,penalty_faced,stand_catch,stand_save,total_keeper_sweeper,att_obxd_left,att_pen_target,penalty_won,att_lg_right,att_obp_goal,att_obxd_right,att_freekick_goal,own_goals,gk_smother,penalty_save,att_obx_right,back_pass,att_lg_left,blocked_pass,put_through,att_pen_post,att_pen_miss
2798,6195.0,Marton Fülöp,Marton,Fulop,1983-05-03,Hungary,Hungary,13.0,G,Goalkeeper,20,4.0,,,4.0,3.0,,3.0,8.0,,,,1.0,9.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,1.0,,,,,,1.0,,,2.0,,8.0,0.0,,13.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,16.0,8.0,1.0,,90.0,,1.0,,,,2.0,2.0,1.0,,11.0,11.0,1.0,,,,2.0,1.0,6.0,,2.0,,,,4.0,,9.0,7.0,,10.0,15.0,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,7.0,,,,,,3.0,,,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342,17744.0,Sylvain Marveaux,Sylvain,Marveaux,1986-04-15,France,France,21.0,M,Left Attacking Midfielder,20,19.0,6.0,,50.0,,2.0,4.0,67.0,1.0,3.0,2.0,7.0,12.0,11.0,4.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,18.0,11.0,,1.0,,,,,3.0,3.0,2.0,9.0,7.0,1.0,1.0,1.0,20.0,0.0,,26.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,17.0,4.0,1.0,1.0,,136.0,,2.0,3.0,,,15.0,11.0,10.0,,26.0,25.0,5.0,5.0,19.0,1.0,26.0,5.0,20.0,11.0,2.0,3.0,6.0,6.0,36.0,,66.0,,2.0,7.0,80.0,1.0,1.0,3.0,1.0,106.0,2.0,2.0,2.0,4.0,1.0,3.0,,,,,,,,1.0,,,,1.0,,,,,,,,,2.0,2.0,,,,,2.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,34878.0,Ryan Mason,Ryan,Mason,1991-06-13,England,England,6.0,M,Centre Central Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4287,7431.0,Juan Mata,Juan,Mata,1988-04-28,Spain,Spain,8.0,M,Left/Centre/Right Attacking Midfielder,20,380.0,46.0,2.0,974.0,1.0,161.0,92.0,1293.0,21.0,3.0,,34.0,179.0,144.0,63.0,17.0,3.0,,,,5.0,15.0,12.0,15.0,54.0,4.0,9.0,12.0,6.0,27.0,40.0,1.0,1.0,,1.0,4.0,390.0,140.0,4.0,1.0,10.0,28.0,4.0,,39.0,57.0,9.0,120.0,85.0,1.0,5.0,1.0,196.0,0.0,17.0,335.0,29.0,30.0,27.0,3.0,13.0,13.0,7.0,1.0,20.0,,11.0,314.0,97.0,77.0,9.0,2.0,2531.0,,39.0,63.0,24.0,,322.0,220.0,141.0,4.0,493.0,492.0,43.0,83.0,447.0,31.0,502.0,102.0,409.0,97.0,6.0,47.0,236.0,129.0,636.0,8.0,1313.0,4.0,170.0,120.0,1486.0,65.0,14.0,25.0,22.0,2042.0,41.0,41.0,30.0,16.0,24.0,19.0,2.0,7.0,,1.0,1.0,,5.0,11.0,5.0,3.0,11.0,11.0,1.0,6.0,6.0,,,1.0,,30.0,61.0,25.0,6.0,26.0,1.0,,64.0,23.0,6.0,2.0,4.0,3.0,14.0,20.0,,11.0,,7.0,,2.0,2.0,118.0,,,,,,2.0,12.0,10.0,5.0,3.0,,6.0,3.0,1.0,3.0,,1.0,,9.0,,,4.0,2.0,107.0,16.0,4.0,,,,,,,,,,,36.0,,1.0,3.0,,,5.0,1.0,5.0,,,,,2.0,,5.0,,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4195,314499.0,Joe Mattock,Joe,Mattock,1990-05-15,England,England,3.0,D,Left Full Back,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903,5395.0,Maxi Rodríguez,Maximiliano,Rodríguez,1981-01-02,Argentina,Argentina,11.0,M,Left/Right Winger,20,150.0,15.0,2.0,208.0,,41.0,16.0,357.0,3.0,5.0,3.0,12.0,55.0,42.0,9.0,14.0,,2.0,,3.0,4.0,5.0,4.0,,2.0,2.0,,4.0,,6.0,16.0,1.0,,,,3.0,143.0,37.0,3.0,5.0,6.0,8.0,,,,19.0,2.0,39.0,29.0,5.0,4.0,2.0,31.0,0.0,5.0,92.0,10.0,10.0,10.0,,1.0,1.0,1.0,2.0,13.0,,8.0,56.0,17.0,12.0,5.0,1.0,800.0,,5.0,5.0,8.0,2.0,108.0,19.0,12.0,1.0,84.0,83.0,12.0,24.0,103.0,9.0,119.0,10.0,157.0,21.0,5.0,4.0,7.0,5.0,145.0,5.0,244.0,1.0,42.0,18.0,394.0,23.0,9.0,17.0,3.0,521.0,14.0,14.0,9.0,5.0,8.0,11.0,1.0,,2.0,1.0,,1.0,4.0,5.0,2.0,4.0,18.0,2.0,4.0,4.0,,,,,,,1.0,1.0,,,,2.0,5.0,,1.0,2.0,1.0,,1.0,2.0,,,2.0,1.0,,,2.0,4.0,,,,,,,2.0,,,,,1.0,,,,,,,4.0,,,,,2.0,3.0,2.0,,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3880,281198.0,Conor McAleny,Conor,McAleny,1992-08-12,England,England,18.0,F,Centre Striker,20,1.0,,,1.0,,,,2.0,,1.0,,2.0,2.0,,,2.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,0.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,15.0,,,,1.0,,1.0,,,,1.0,1.0,,,,2.0,,,1.0,,,,,,1.0,,2.0,,,,3.0,3.0,,,,8.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4456,294168.0,Liam McAlinden,Liam,McAlinden,1993-09-26,England,Ireland,11.0,F,Centre Striker,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4224,52229.0,James McArthur,James,McArthur,1987-10-07,Scotland,Scotland,,M,Central Midfielder,20,466.0,42.0,6.0,541.0,5.0,27.0,85.0,1006.0,8.0,15.0,23.0,31.0,149.0,119.0,15.0,4.0,,1.0,,1.0,1.0,2.0,1.0,3.0,6.0,2.0,1.0,2.0,2.0,8.0,13.0,1.0,,,,,178.0,90.0,1.0,7.0,6.0,17.0,5.0,,4.0,22.0,6.0,101.0,109.0,7.0,20.0,5.0,156.0,0.0,41.0,335.0,18.0,22.0,17.0,5.0,1.0,1.0,1.0,6.0,31.0,,25.0,367.0,137.0,91.0,14.0,5.0,1745.0,,4.0,12.0,6.0,4.0,257.0,95.0,27.0,2.0,258.0,247.0,36.0,50.0,317.0,4.0,216.0,16.0,517.0,87.0,31.0,18.0,7.0,7.0,307.0,29.0,687.0,21.0,29.0,115.0,1197.0,16.0,5.0,60.0,9.0,1442.0,14.0,14.0,15.0,11.0,1.0,45.0,4.0,,,,3.0,,3.0,1.0,5.0,,9.0,2.0,2.0,3.0,,,,1.0,1.0,11.0,1.0,1.0,,,,2.0,3.0,,3.0,1.0,,1.0,4.0,4.0,,,,2.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4437,137403.0,Gareth McAuley,Gareth,McAuley,1979-12-05,Northern Ireland,Northern Ireland,36.0,D,Centre Central Defender,20,495.0,26.0,1.0,192.0,13.0,3.0,33.0,687.0,5.0,38.0,89.0,32.0,283.0,220.0,5.0,9.0,2.0,7.0,4.0,13.0,2.0,7.0,5.0,,1.0,3.0,3.0,,,1.0,2.0,5.0,,,,2.0,56.0,89.0,,11.0,3.0,7.0,9.0,,,9.0,8.0,74.0,173.0,11.0,121.0,75.0,76.0,0.0,20.0,479.0,32.0,40.0,35.0,5.0,,,,129.0,24.0,4.0,18.0,189.0,227.0,129.0,12.0,44.0,2880.0,30.0,2.0,3.0,7.0,31.0,12.0,130.0,6.0,6.0,343.0,259.0,65.0,24.0,191.0,8.0,52.0,5.0,605.0,72.0,205.0,4.0,,,108.0,4.0,310.0,42.0,3.0,73.0,915.0,18.0,,63.0,8.0,1328.0,11.0,11.0,18.0,12.0,2.0,50.0,,,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,,2.0,2.0,,2.0,,2.0,,3.0,,,,,,,,,,1.0,1.0,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4448,258215.0,Aaron McCarey,Aaron,McCarey,1992-01-14,Ireland,Ireland,20.0,G,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3979,289231.0,James McCarthy,James,McCarthy,1990-11-12,Ireland,Ireland,16.0,M,Centre Central Midfielder,20,681.0,62.0,1.0,655.0,3.0,65.0,143.0,1335.0,7.0,10.0,4.0,33.0,272.0,196.0,32.0,2.0,1.0,,,,1.0,2.0,3.0,3.0,5.0,4.0,3.0,6.0,2.0,13.0,15.0,1.0,,1.0,1.0,1.0,259.0,153.0,2.0,5.0,8.0,32.0,5.0,2.0,5.0,21.0,10.0,118.0,125.0,5.0,27.0,12.0,172.0,360.0,42.0,327.0,33.0,52.0,41.0,11.0,1.0,1.0,1.0,23.0,57.0,9.0,47.0,507.0,146.0,103.0,13.0,16.0,2900.0,,11.0,22.0,5.0,21.0,170.0,183.0,42.0,4.0,298.0,268.0,53.0,93.0,438.0,8.0,255.0,33.0,737.0,105.0,57.0,24.0,7.0,7.0,345.0,6.0,801.0,20.0,66.0,179.0,1531.0,21.0,6.0,79.0,7.0,1893.0,25.0,25.0,32.0,10.0,5.0,59.0,7.0,2.0,2.0,,,,,1.0,7.0,2.0,16.0,,,,,,,1.0,,10.0,1.0,1.0,,,,,2.0,,,1.0,1.0,4.0,7.0,4.0,,,,2.0,,1.0,,,,37.0,1.0,33.0,,,2.0,1.0,,,,,,,,,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
1756,4415.0,George McCartney,George,McCartney,1981-04-29,Northern Ireland,Northern Ireland,3.0,D,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4395,59392.0,James McClean,James,McClean,1989-04-22,Northern Ireland,Ireland,23.0,M,Left Winger,20,143.0,6.0,8.0,288.0,4.0,20.0,11.0,396.0,13.0,54.0,22.0,23.0,182.0,190.0,20.0,15.0,1.0,3.0,4.0,8.0,10.0,10.0,6.0,2.0,22.0,3.0,6.0,4.0,4.0,12.0,30.0,2.0,1.0,1.0,,1.0,159.0,102.0,7.0,7.0,13.0,21.0,8.0,,36.0,47.0,7.0,192.0,130.0,7.0,10.0,2.0,68.0,0.0,15.0,150.0,20.0,24.0,18.0,6.0,2.0,2.0,2.0,4.0,27.0,1.0,20.0,35.0,39.0,19.0,8.0,4.0,1843.0,,15.0,13.0,15.0,5.0,226.0,17.0,40.0,1.0,421.0,411.0,46.0,48.0,198.0,14.0,118.0,28.0,191.0,16.0,20.0,82.0,148.0,124.0,185.0,45.0,499.0,21.0,23.0,27.0,542.0,42.0,1.0,55.0,13.0,1073.0,36.0,36.0,26.0,8.0,34.0,43.0,2.0,1.0,2.0,,1.0,1.0,4.0,1.0,3.0,4.0,11.0,6.0,2.0,5.0,,,,2.0,,27.0,35.0,26.0,2.0,6.0,,1.0,81.0,7.0,4.0,,,10.0,8.0,,,1.0,2.0,4.0,,1.0,,26.0,,,,,,,,9.0,,,2.0,3.0,2.0,1.0,,,,,8.0,,,,1.0,24.0,4.0,1.0,,,,,,,,,,,9.0,,3.0,,,,3.0,3.0,3.0,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
4461,140968.0,Cody McDonald,Cody,McDonald,1986-05-30,England,England,14.0,F,Centre Striker,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104,270722.0,Josh McEachran,Josh,McEachran,1993-03-01,England,England,5.0,M,Centre Central Midfielder,20,51.0,3.0,,71.0,,7.0,5.0,122.0,,,,6.0,23.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,30.0,13.0,,2.0,,1.0,,,,2.0,,6.0,11.0,2.0,1.0,1.0,23.0,0.0,1.0,33.0,1.0,7.0,6.0,1.0,,,,1.0,5.0,1.0,4.0,32.0,9.0,8.0,4.0,1.0,138.0,,1.0,1.0,,,17.0,3.0,3.0,,13.0,12.0,6.0,7.0,34.0,,35.0,2.0,52.0,4.0,2.0,5.0,,,39.0,,77.0,,7.0,5.0,129.0,,1.0,4.0,,152.0,1.0,1.0,4.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,6570.0,James McFadden,James,McFadden,1983-04-14,Scotland,Scotland,11.0,M,Left/Centre Winger,20,12.0,,,51.0,,2.0,1.0,59.0,,4.0,1.0,7.0,14.0,9.0,3.0,,,,,,1.0,1.0,,1.0,4.0,1.0,,1.0,1.0,5.0,3.0,,,,,,13.0,9.0,,,4.0,3.0,,,4.0,9.0,4.0,22.0,10.0,,,,11.0,0.0,3.0,24.0,2.0,1.0,1.0,,,,,,2.0,,2.0,27.0,2.0,1.0,1.0,,166.0,,1.0,2.0,1.0,,2.0,27.0,10.0,,50.0,49.0,5.0,4.0,15.0,2.0,34.0,3.0,15.0,3.0,1.0,6.0,14.0,10.0,48.0,2.0,78.0,,2.0,1.0,79.0,7.0,2.0,5.0,1.0,134.0,5.0,5.0,1.0,2.0,1.0,3.0,,2.0,,,,,,,3.0,,3.0,1.0,,,,,,,,3.0,4.0,2.0,,,,,5.0,1.0,,,,,,2.0,,2.0,1.0,,,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,2.0,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,128224.0,Ryan McGivern,Ryan,McGivern,1990-01-08,Northern Ireland,Northern Ireland,34.0,D,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3779,281230.0,Callum McManaman,Callum,McManaman,1991-04-25,England,England,14.0,M,Left/Right Winger,20,1.0,,,6.0,,,,7.0,,,,2.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,0.0,1.0,2.0,,,,,,,,,,,,1.0,,,1.0,,18.0,,1.0,,,,2.0,,,,1.0,1.0,,,3.0,2.0,4.0,1.0,1.0,,,,,,4.0,,6.0,,,,7.0,2.0,,,,10.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,178040.0,Anthony McNamee,Anthony,McNamee,1984-07-13,England,England,34.0,M,Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4250,20889.0,Jernade Meade,Jernade,Meade,1992-10-25,England,England,,D,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3279,136335.0,Tyrone Mears,Tyrone,Mears,1983-02-18,England,Jamaica,12.0,D,Right Full Back,20,7.0,4.0,,26.0,1.0,,2.0,32.0,5.0,,2.0,1.0,19.0,5.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,2.0,3.0,,1.0,1.0,,,,1.0,,,,4.0,1.0,5.0,3.0,16.0,0.0,,25.0,1.0,2.0,2.0,,,,,3.0,3.0,,2.0,12.0,9.0,7.0,1.0,,90.0,1.0,,,,,1.0,23.0,1.0,,16.0,15.0,1.0,2.0,1.0,,16.0,,9.0,5.0,6.0,,4.0,4.0,22.0,,35.0,4.0,,4.0,40.0,1.0,,1.0,7.0,67.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909,10292.0,Ben Mee,Ben,Mee,1989-09-21,England,England,6.0,D,Left/Centre Central Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,268751.0,Jacob Mellis,Jacob,Mellis,1991-01-08,England,England,29.0,M,Centre Central Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006,315367.0,Nathaniel Mendez-Laing,Nathaniel,Mendez-Laing,1992-04-15,England,England,,M,Left/Right Winger,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4323,139205.0,Courtney Meppen-Walter,Courtney,Meppen-Walter,1994-08-02,England,England,6.0,D,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
