id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_pull_back,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high_left,att_cmiss_left,att_cmiss_right,att_fastbreak,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_lg_left,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_post,att_obox_target,att_obx_centre,att_openplay,att_post_high,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,formation_place,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,goal_fastbreak,hand_ball,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,second_goal_assist,shield_ball_oop,shot_fastbreak,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,att_freekick_miss,att_freekick_total,att_hd_target,offside_provoked,accurate_corners_intobox,accurate_freekick_cross,assist_attempt_saved,assist_free_kick_won,assist_pass_lost,att_assist_setplay,att_cmiss_high,att_cmiss_high_right,att_freekick_target,att_goal_high_centre,att_obox_goal,att_obx_left,att_one_on_one,att_pen_goal,att_pen_target,freekick_cross,goal_assist_setplay,penalty_won,total_corners_intobox,att_freekick_post,att_ibox_post,att_obxd_right,att_post_left,att_post_right,own_goals,last_man_tackle,att_goal_high_left,att_lg_centre,penalty_conceded,red_card,assist_penalty_won,attempts_obox,six_yard_block,att_obxd_left,goal_assist_deadball,assist_post,attempts_ibox,att_freekick_goal,att_sv_high_right,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,foul_throw_in,second_yellow,assist_own_goal,att_hd_post,dangerous_play,clearance_off_line,att_obp_goal,penalty_save,assist_blocked_shot,assist_handball_won,att_obx_right,att_lg_right,att_pen_miss,back_pass,att_corner,fifty_fifty,successful_fifty_fifty,att_pen_post
10422,313730.0,Matt Macey,Matt,Macey,1994-09-09,England,England,,G,Goalkeeper,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8460,161221.0,Jonny Maddison,Jonny,Maddison,1994-09-04,England,England,30.0,G,Goalkeeper,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13987,314934.0,Pablo Maffeo,Pablo,Maffeo,1997-07-12,Spain,Spain,,D,Right Full Back,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9566,161345.0,Harry Maguire,Harry,Maguire,1993-03-05,England,England,5.0,D,Centre Central Defender,54,539.0,48.0,3.0,3.0,1.0,365.0,18.0,1.0,102.0,901.0,,1.0,27.0,29.0,69.0,29.0,13.0,241.0,166.0,7.0,16.0,0.0,4.0,,1.0,2.0,1.0,,,,,1.0,7.0,13.0,3.0,2.0,12.0,6.0,,,3.0,,2.0,6.0,1.0,6.0,3.0,2.0,6.0,,2.0,10.0,11.0,,1.0,3.0,17.0,7.0,1.0,,1.0,4.0,2.0,70.0,148.0,1.0,2.0,,3.0,36.0,5.0,17.0,4.0,,10.0,5.0,9.0,5.0,87.0,188.0,3.0,141.0,101.0,,,211.0,0.0,3.0,24.0,558.0,25.0,2.0,53.0,49.0,4.0,,2.0,1.0,1.0,,,101.0,166.0,1.0,63.0,10.0,63.0,316.0,293.0,150.0,17.0,17.0,2307.0,1.0,10.0,10.0,1138.0,27.0,2.0,163.0,176.0,28.0,8.0,335.0,335.0,4.0,100.0,44.0,1.0,36.0,238.0,1.0,9.0,1.0,19.0,148.0,866.0,13.0,11.0,604.0,101.0,141.0,37.0,15.0,15.0,247663.4077148437,1.0,288.0,2.0,593.0,73.0,1.0,221.0,3.0,1182.0,,34.0,3.0,4.0,54.0,1.0,29.0,1686.0,59.0,17.0,17.0,36.0,7.0,29.0,8.0,39.0,5.0,1.0,1.0,5.0,20.0,,,,1.0,,2.0,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8983,131779.0,Riyad Mahrez,Riyad,Mahrez,1991-02-21,France,Algeria,26.0,F,Left/Right Winger,54,266.0,43.0,24.0,17.0,19.0,583.0,3.0,59.0,50.0,825.0,1.0,5.0,32.0,59.0,22.0,36.0,6.0,263.0,200.0,35.0,16.0,4.0,17.0,1.0,4.0,2.0,4.0,,2.0,,3.0,,1.0,1.0,11.0,4.0,12.0,12.0,5.0,20.0,64.0,,3.0,3.0,2.0,7.0,3.0,18.0,5.0,,11.0,36.0,54.0,,1.0,3.0,11.0,2.0,2.0,,11.0,5.0,4.0,198.0,192.0,10.0,5.0,3.0,12.0,59.0,29.0,54.0,4.0,54.0,61.0,39.0,60.0,8.0,284.0,199.0,12.0,14.0,7.0,,,128.0,49.0,23.0,25.0,322.0,33.0,6.0,48.0,44.0,4.0,2.0,3.0,2.0,3.0,,4.0,7.0,75.0,2.0,29.0,1.0,29.0,451.0,65.0,39.0,16.0,5.0,2835.0,18.0,32.0,29.0,1009.0,2.0,17.0,106.0,261.0,202.0,3.0,608.0,607.0,19.0,76.0,97.0,1.0,59.0,94.0,,1.0,4.0,18.0,348.0,778.0,35.0,51.0,307.0,86.0,15.0,169.0,154.0,121.0,329234.87744140625,6.0,492.0,45.0,912.0,17.0,67.0,91.0,8.0,1065.0,2.0,76.0,15.0,3.0,36.0,9.0,34.0,1869.0,111.0,63.0,63.0,64.0,12.0,78.0,39.0,23.0,4.0,4.0,8.0,,1.0,8.0,5.0,,,,12.0,1.0,,2.0,1.0,2.0,,,3.0,1.0,21.0,,1.0,35.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,
10428,300405.0,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,1997-08-29,England,England,15.0,M,Left/Right Wing Back,54,3.0,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,4.0,,,,,,,1.0,1.0,,2.0,,,2.0,,,,,,,3.0,1.0,,3.0,,,,,,670.255432128906,,1.0,,1.0,,,,,4.0,,,,1.0,1.0,,,6.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20048,302901.0,Josh Maja,Josh,Maja,1998-12-27,Nigeria,Nigeria,33.0,F,Centre Striker,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15418,185047.0,Moses Makasi,Moses,Makasi,1995-09-22,England,England,10.0,M,Centre Defensive Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,19405.0,Shaun Maloney,Shaun,Maloney,1983-01-24,Scotland,Scotland,15.0,M,Left/Centre/Right Attacking Midfielder,54,37.0,3.0,4.0,2.0,1.0,62.0,,3.0,2.0,95.0,1.0,,1.0,1.0,1.0,9.0,1.0,33.0,39.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,2.0,1.0,,,,2.0,,,,,,,35.0,9.0,1.0,,1.0,3.0,3.0,1.0,3.0,,3.0,9.0,,4.0,2.0,13.0,22.0,3.0,2.0,2.0,,,10.0,0.0,1.0,3.0,32.0,2.0,1.0,7.0,7.0,,,2.0,2.0,1.0,,,2.0,6.0,,0.0,,0.0,15.0,6.0,5.0,5.0,1.0,279.0,2.0,2.0,1.0,109.0,1.0,,30.0,10.0,10.0,2.0,31.0,31.0,,7.0,2.0,,3.0,29.0,,,,1.0,33.0,93.0,1.0,4.0,39.0,4.0,2.0,8.0,12.0,9.0,37668.50354003906,,46.0,2.0,84.0,,3.0,3.0,,111.0,1.0,3.0,2.0,7.0,8.0,,1.0,166.0,9.0,1.0,1.0,7.0,2.0,6.0,4.0,6.0,,,1.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5566,7436.0,Steve Mandanda,Steve,Mandanda,1985-03-28,DR Congo,France,30.0,G,Goalkeeper,54,90.0,8.0,,,,65.0,46.0,,87.0,155.0,,,,,2.0,9.0,,71.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,1.0,2.0,1.0,3.0,,5.0,,1.0,1.0,46.0,5.0,,,208.0,9.0,,17.0,11.0,6.0,,,,,,,,1.0,,,,,31.0,156.0,66.0,4.0,2.0,810.0,,,,144.0,,,24.0,21.0,6.0,,112.0,112.0,,10.0,,,,23.0,,,,,14.0,92.0,,,107.0,10.0,5.0,1.0,,,25841.841278076183,,46.0,,155.0,115.0,,194.0,,262.0,,,,,,,,349.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,5.0,41.0,,2.0,4.0,11.0,2.0,70.0,6.0,60.0,42.0,,5.0,18.0,6.0,24.0,2.0,2.0,6.0,5.0,,,,,,,,,,,,,,,,,,
4648,219625.0,Mikael Mandron,Mikael,Mandron,1994-10-11,France,France,9.0,F,Centre Striker,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6519,314750.0,Sadio Mané,Sadio,Mané,1992-04-10,Senegal,Senegal,17.0,F,Left/Right Winger,54,178.0,24.0,7.0,7.0,10.0,620.0,0.0,65.0,23.0,791.0,2.0,0.0,22.0,75.0,42.0,27.0,15.0,117.0,85.0,39.0,33.0,,9.0,,2.0,3.0,,1.0,3.0,4.0,2.0,1.0,2.0,4.0,17.0,13.0,10.0,9.0,3.0,3.0,20.0,,2.0,0.0,3.0,5.0,3.0,2.0,3.0,,2.0,7.0,48.0,,9.0,8.0,33.0,2.0,3.0,,4.0,2.0,2.0,215.0,150.0,4.0,3.0,8.0,1.0,56.0,19.0,20.0,3.0,1.0,36.0,4.0,73.0,7.0,249.0,188.0,1.0,10.0,5.0,,,96.0,60.0,17.0,32.0,297.0,26.0,13.0,26.0,24.0,2.0,11.0,5.0,4.0,5.0,,5.0,5.0,62.0,2.0,8.0,,8.0,331.0,40.0,22.0,3.0,1.0,2240.0,12.0,32.0,24.0,1015.0,,13.0,61.0,286.0,99.0,3.0,474.0,474.0,23.0,42.0,85.0,1.0,56.0,177.0,,,,14.0,401.0,786.0,21.0,44.0,206.0,38.0,10.0,124.0,41.0,40.0,245399.48706054688,,561.0,43.0,855.0,3.0,69.0,39.0,13.0,1020.0,6.0,57.0,13.0,1.0,23.0,3.0,24.0,1562.0,165.0,58.0,58.0,55.0,17.0,68.0,28.0,16.0,4.0,,,1.0,0.0,,,,,1.0,,,,,2.0,,,3.0,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,162276.0,Eliaquim Mangala,Eliaquim,Mangala,1991-02-13,France,France,4.0,D,Centre Central Defender,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,140673.0,Alexander Manninger,Alexander,Manninger,1977-06-04,Austria,Austria,13.0,G,Goalkeeper,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13103,298545.0,William Mannion,William,Mannion,1998-05-05,England,England,,G,Goalkeeper,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,289367.0,Vito Mannone,Vito,Mannone,1988-03-02,Italy,Italy,30.0,G,Goalkeeper,54,56.0,3.0,,,,44.0,23.0,,55.0,100.0,,,,1.0,1.0,9.0,,86.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,,,1.0,2.0,,,,,2.0,2.0,3.0,,7.0,,2.0,2.0,67.0,2.0,,,203.0,9.0,,19.0,18.0,1.0,,,,,,,,0.0,,1.0,,1.0,29.0,168.0,44.0,6.0,7.0,810.0,,,,110.0,,,18.0,50.0,4.0,2.0,145.0,145.0,,11.0,,,,12.0,,,,,14.0,52.0,,,76.0,5.0,7.0,1.0,,,42360.748046875,,67.0,,168.0,92.0,,199.0,,244.0,,,,,,,,346.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,6.0,35.0,1.0,,9.0,20.0,2.0,62.0,11.0,82.0,35.0,2.0,2.0,19.0,22.0,41.0,6.0,1.0,11.0,6.0,,,,,,,,,,,,,,,,,,
4918,50136.0,Javier Manquillo,Javier,Manquillo,1994-05-05,Spain,Spain,19.0,D,Right Full Back,54,118.0,5.0,5.0,5.0,2.0,215.0,3.0,,9.0,328.0,,,104.0,14.0,17.0,20.0,9.0,163.0,121.0,4.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,2.0,,1.0,,3.0,1.0,,,,,,79.0,58.0,,,1.0,12.0,21.0,1.0,6.0,2.0,,14.0,20.0,18.0,5.0,61.0,73.0,12.0,48.0,21.0,,,73.0,11.0,3.0,14.0,180.0,15.0,1.0,28.0,25.0,3.0,,,,,,,21.0,44.0,,24.0,3.0,24.0,79.0,69.0,34.0,13.0,13.0,1428.0,3.0,1.0,1.0,422.0,5.0,2.0,86.0,83.0,45.0,,203.0,202.0,1.0,39.0,18.0,,21.0,87.0,,,,1.0,108.0,327.0,12.0,4.0,144.0,13.0,49.0,24.0,34.0,34.0,163233.80517578125,,147.0,5.0,315.0,19.0,,33.0,5.0,425.0,,3.0,2.0,5.0,30.0,,128.0,818.0,17.0,23.0,23.0,13.0,2.0,15.0,8.0,21.0,2.0,,,,5.0,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13552,279635.0,Manu García,Manuel,García,1998-01-02,Spain,Spain,14.0,M,Centre Attacking Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,311668.0,Adrian Mariappa,Adrian,Mariappa,1986-10-03,England,Jamaica,,D,Central Defender,54,147.0,10.0,,,,53.0,4.0,,17.0,200.0,,,5.0,14.0,24.0,7.0,3.0,56.0,47.0,1.0,2.0,,,,,,,,,,,,2.0,2.0,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,21.0,30.0,,,,1.0,8.0,,5.0,1.0,,,1.0,1.0,,25.0,45.0,1.0,52.0,28.0,1.0,1.0,13.0,,,4.0,113.0,6.0,,13.0,10.0,3.0,,,,,,,28.0,18.0,1.0,15.0,3.0,15.0,63.0,48.0,34.0,5.0,10.0,561.0,1.0,,,241.0,6.0,,20.0,26.0,4.0,,55.0,55.0,,24.0,6.0,,8.0,47.0,,,,2.0,8.0,198.0,5.0,1.0,167.0,16.0,52.0,2.0,1.0,1.0,62210.71142578125,,18.0,0.0,78.0,14.0,,30.0,2.0,244.0,,2.0,,1.0,17.0,,11.0,365.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,15.0,,,,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078,126089.0,Lazar Markovic,Lazar,Markovic,1994-03-02,Serbia,Serbia,50.0,M,Left/Right Winger,54,93.0,12.0,6.0,6.0,3.0,170.0,,22.0,8.0,257.0,,,4.0,11.0,7.0,12.0,9.0,108.0,50.0,8.0,4.0,2.0,,,,,2.0,,1.0,,1.0,1.0,,3.0,,2.0,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,2.0,2.0,,,4.0,9.0,1.0,2.0,,8.0,1.0,,,,1.0,1.0,75.0,66.0,,1.0,2.0,4.0,28.0,2.0,17.0,1.0,1.0,11.0,6.0,28.0,2.0,86.0,64.0,4.0,8.0,5.0,,,34.0,,8.0,17.0,90.0,12.0,2.0,15.0,13.0,2.0,2.0,,,,1.0,1.0,5.0,18.0,2.0,14.0,,14.0,118.0,28.0,14.0,6.0,5.0,1011.0,2.0,6.0,5.0,331.0,,5.0,22.0,106.0,28.0,1.0,158.0,158.0,7.0,24.0,35.0,2.0,28.0,51.0,,,2.0,5.0,88.0,254.0,15.0,8.0,110.0,21.0,8.0,35.0,18.0,17.0,115952.88232421876,2.0,130.0,6.0,242.0,5.0,24.0,22.0,2.0,334.0,1.0,12.0,7.0,,18.0,3.0,4.0,548.0,26.0,20.0,20.0,19.0,4.0,21.0,7.0,11.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
2359,219597.0,Dean Marney,Dean,Marney,1984-01-31,England,England,25.0,M,Centre Central Midfielder,54,295.0,56.0,1.0,1.0,2.0,293.0,3.0,12.0,70.0,587.0,,1.0,,13.0,12.0,21.0,29.0,210.0,175.0,3.0,2.0,,1.0,,,,,,,1.0,,,2.0,2.0,1.0,,2.0,,,,1.0,,2.0,,2.0,2.0,1.0,1.0,5.0,,2.0,8.0,8.0,,1.0,2.0,9.0,2.0,1.0,,,,,93.0,86.0,1.0,,,5.0,27.0,2.0,33.0,3.0,,2.0,5.0,7.0,2.0,88.0,70.0,5.0,26.0,13.0,,1.0,134.0,50.0,2.0,35.0,223.0,21.0,1.0,28.0,25.0,3.0,,2.0,1.0,2.0,,1.0,14.0,68.0,,27.0,7.0,27.0,226.0,121.0,72.0,11.0,9.0,1770.0,1.0,4.0,3.0,719.0,16.0,2.0,68.0,130.0,29.0,2.0,181.0,178.0,1.0,34.0,51.0,,27.0,188.0,,,,7.0,109.0,578.0,15.0,5.0,329.0,110.0,29.0,4.0,7.0,7.0,216219.52294921875,,193.0,3.0,408.0,16.0,12.0,126.0,,730.0,,12.0,6.0,,36.0,1.0,0.0,939.0,9.0,15.0,15.0,20.0,8.0,3.0,2.0,25.0,7.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
4726,300532.0,David Marshall,David,Marshall,1985-03-05,Scotland,Scotland,25.0,G,Goalkeeper,54,91.0,5.0,,,,84.0,54.0,,113.0,175.0,,,,1.0,2.0,16.0,,170.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,143.0,,,,,,,2.0,,,,,,3.0,3.0,3.0,,9.0,,,,73.0,2.0,,,365.0,16.0,,44.0,39.0,5.0,,,,,,,,2.0,,,,,20.0,286.0,84.0,12.0,15.0,1440.0,,,,172.0,,,24.0,77.0,1.0,7.0,245.0,245.0,,11.0,,,,25.0,,,,,17.0,95.0,,,124.0,5.0,9.0,,,,74961.0712890625,,73.0,,286.0,155.0,,346.0,,410.0,,,,,,,,582.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,54.0,5.0,60.0,2.0,2.0,20.0,40.0,2.0,148.0,21.0,112.0,63.0,7.0,7.0,35.0,28.0,63.0,7.0,1.0,22.0,7.0,,,,,,,,,,,,,,,,,,
11272,301809.0,Anthony Martial,Anthony,Martial,1995-12-05,France,France,22.0,F,Left/Centre/Right Striker,54,134.0,10.0,8.0,8.0,3.0,368.0,,35.0,13.0,494.0,,1.0,7.0,37.0,21.0,25.0,8.0,93.0,84.0,18.0,8.0,12.0,,,2.0,4.0,3.0,1.0,,1.0,2.0,,1.0,1.0,5.0,4.0,6.0,7.0,1.0,5.0,8.0,,1.0,,2.0,3.0,6.0,5.0,6.0,2.0,7.0,20.0,39.0,,3.0,9.0,33.0,2.0,1.0,1.0,8.0,1.0,3.0,151.0,82.0,7.0,1.0,2.0,2.0,40.0,10.0,9.0,2.0,6.0,34.0,17.0,42.0,9.0,143.0,110.0,2.0,9.0,5.0,,,43.0,40.0,10.0,26.0,139.0,18.0,4.0,13.0,10.0,3.0,4.0,6.0,3.0,6.0,1.0,3.0,5.0,33.0,2.0,9.0,1.0,9.0,60.0,16.0,9.0,5.0,1.0,1559.0,10.0,14.0,18.0,598.0,1.0,13.0,185.0,28.0,67.0,2.0,297.0,297.0,12.0,40.0,30.0,2.0,40.0,258.0,,2.0,3.0,14.0,237.0,485.0,18.0,25.0,153.0,21.0,9.0,80.0,56.0,52.0,153954.9278564453,3.0,305.0,25.0,511.0,2.0,40.0,20.0,6.0,608.0,1.0,42.0,11.0,7.0,17.0,6.0,8.0,992.0,98.0,39.0,39.0,28.0,11.0,44.0,17.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
