id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,assist_handball_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_fastbreak,att_freekick_miss,att_freekick_total,att_goal_high_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_lf_total,att_lg_centre,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_post,att_obox_target,att_obp_goal,att_obx_centre,att_openplay,att_post_high,att_post_right,att_rf_target,att_rf_total,att_setpiece,att_sv_high_right,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,fifty_fifty,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,shot_fastbreak,shot_off_target,six_yard_block,successful_fifty_fifty,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,assist_attempt_saved,assist_blocked_shot,att_assist_setplay,att_cmiss_high_left,att_lf_goal,att_sv_high_left,att_sv_low_left,big_chance_created,corner_taken,goals_openplay,hand_ball,total_corners_intobox,total_offside,att_cmiss_high_right,att_freekick_target,att_goal_high_centre,att_goal_low_centre,att_goal_low_left,att_obxd_left,att_obx_left,att_one_on_one,att_rf_goal,att_sv_high_centre,freekick_cross,goal_assist_setplay,accurate_pull_back,att_hd_post,clearance_off_line,foul_throw_in,offside_provoked,shield_ball_oop,total_pull_back,att_goal_high_right,red_card,penalty_conceded,goal_kicks,accurate_freekick_cross,assist_own_goal,assist_penalty_won,penalty_won,goal_assist_deadball,att_lg_right,second_goal_assist,assist_pass_lost,assist_post,att_post_left,last_man_tackle,att_obox_goal,att_pen_goal,dangerous_play,assist_free_kick_won,att_pen_target,att_freekick_goal,goal_fastbreak,accurate_goal_kicks,att_lg_left,att_obxd_right,own_goals,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,second_yellow,att_freekick_post,dive_catch,penalty_save,att_pen_post,att_pen_miss,att_obx_right
3926,317864.0,Joshua King,Joshua,King,1992-01-15,Norway,Norway,,F,Left/Centre/Right Striker,418,112.0,5.0,8.0,256.0,,37.0,3.0,364.0,3.0,1.0,120.0,100.0,32.0,,13.0,254.0,122.0,39.0,11.0,32.0,26.0,8.0,1.0,1.0,3.0,2.0,3.0,5.0,,,1.0,2.0,,6.0,2.0,8.0,8.0,5.0,14.0,1.0,11.0,1.0,9.0,,5.0,,,9.0,6.0,3.0,6.0,1.0,1.0,,10.0,44.0,,1.0,9.0,33.0,2.0,,3.0,4.0,161.0,83.0,10.0,5.0,2.0,22.0,11.0,13.0,2.0,8.0,5.0,42.0,4.0,252.0,170.0,2.0,29.0,25.0,,,86.0,60.0,6.0,43.0,123.0,27.0,5.0,47.0,41.0,6.0,3.0,3.0,2.0,25.0,101.0,2.0,8.0,1.0,8.0,94.0,13.0,6.0,23.0,5.0,2249.0,9.0,26.0,17.0,466.0,4.0,5.0,107.0,73.0,31.0,5.0,318.0,318.0,20.0,28.0,35.0,2.0,22.0,121.0,5.0,22.0,0.0,39.0,152.0,331.0,11.0,79.0,35.0,131.0,11.0,29.0,67.0,13.0,13.0,5.0,242.0,50.0,381.0,0.0,42.0,5.0,499.0,50.0,7.0,5.0,19.0,3.0,1.0,929.0,111.0,84.0,84.0,21.0,1.0,5.0,30.0,13.0,15.0,5.0,,4.0,4.0,1.0,,,,3.0,,3.0,6.0,,3.0,1.0,,8.0,,,1.0,1.0,0.0,1.0,,1.0,2.0,2.0,,1.0,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15134,294795.0,Nya Kirby,Nya,Kirby,2000-01-31,England,England,,M,Midfielder,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49478,180226.0,Alex Kirk,Alex,Kirk,2002-10-27,England,England,54.0,D,Central Defender,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23152,284443.0,Kristoffer Klaesson,Kristoffer,Klaesson,2000-11-27,Norway,Norway,13.0,G,Goalkeeper,418,7.0,,,,,,1.0,7.0,,,,1.0,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,1.0,,,1.0,35.0,,,,6.0,,,,,,,2.0,2.0,,2.0,,,,4.0,,,,,,4.0,,0.0,,8.0,,1.0,,,,,1.0,,1.0,2.0,,3.0,9.0,,,1.0,,,,16.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,2.0,,1.0,1.0,,,2.0,2.0,,1.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,,
13089,130616.0,Mateusz Klich,Mateusz,Klich,1990-06-13,Poland,Poland,43.0,M,Centre Central Midfielder,418,340.0,32.0,7.0,447.0,5.0,14.0,26.0,781.0,3.0,13.0,13.0,7.0,33.0,,27.0,216.0,123.0,18.0,24.0,28.0,10.0,4.0,3.0,1.0,,0.0,4.0,,,,,,,,,,7.0,1.0,3.0,,7.0,6.0,9.0,,2.0,,2.0,2.0,3.0,8.0,6.0,,10.0,,24.0,34.0,,,11.0,33.0,4.0,2.0,6.0,3.0,180.0,171.0,1.0,1.0,2.0,34.0,15.0,41.0,,23.0,7.0,22.0,8.0,131.0,89.0,2.0,18.0,3.0,,,77.0,119.0,3.0,40.0,346.0,26.0,1.0,52.0,47.0,5.0,2.0,2.0,1.0,3.0,54.0,,11.0,2.0,11.0,198.0,102.0,64.0,17.0,4.0,2079.0,16.0,15.0,18.0,947.0,4.0,2.0,121.0,203.0,68.0,4.0,304.0,304.0,19.0,60.0,92.0,,34.0,253.0,,9.0,1.0,33.0,267.0,752.0,18.0,37.0,31.0,388.0,81.0,18.0,35.0,30.0,30.0,,374.0,13.0,619.0,16.0,17.0,64.0,977.0,42.0,19.0,7.0,47.0,6.0,13.0,1318.0,52.0,39.0,39.0,15.0,0.0,8.0,20.0,11.0,25.0,5.0,,6.0,6.0,,,1.0,,0.0,1.0,4.0,2.0,3.0,1.0,,,2.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12891,302330.0,Timm Klose,Timm,Klose,1988-05-09,Germany,Switzerland,25.0,D,Centre Central Defender,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14693,278030.0,Josh Knight,Josh,Knight,1997-09-07,England,England,5.0,D,Centre Central Defender,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26220,202605.0,Robin Koch,Robin,Koch,1996-07-17,Germany,Germany,5.0,D,Centre Central Defender,418,359.0,31.0,2.0,181.0,1.0,1.0,32.0,540.0,,15.0,45.0,45.0,20.0,,12.0,177.0,88.0,10.0,3.0,5.0,8.0,,1.0,,1.0,,4.0,,,,,,,4.0,,6.0,3.0,,5.0,1.0,1.0,,2.0,,1.0,,2.0,3.0,1.0,1.0,2.0,,,,3.0,8.0,,1.0,1.0,4.0,1.0,,,1.0,78.0,104.0,1.0,,1.0,26.0,4.0,25.0,1.0,4.0,,6.0,3.0,100.0,81.0,1.0,43.0,15.0,,,46.0,73.0,1.0,22.0,263.0,17.0,,40.0,36.0,4.0,,,,15.0,90.0,1.0,20.0,2.0,20.0,190.0,94.0,54.0,11.0,5.0,1574.0,3.0,2.0,1.0,689.0,10.0,,49.0,79.0,12.0,,188.0,188.0,4.0,53.0,47.0,1.0,26.0,167.0,,8.0,1.0,17.0,80.0,531.0,16.0,9.0,5.0,438.0,67.0,43.0,8.0,4.0,4.0,,121.0,6.0,264.0,28.0,1.0,74.0,698.0,13.0,2.0,3.0,21.0,,15.0,915.0,18.0,16.0,16.0,10.0,0.0,6.0,5.0,1.0,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,301077.0,Sead Kolasinac,Sead,Kolasinac,1993-06-20,Germany,Bosnia & Herzegovina,23.0,D,Left Full Back,418,12.0,,,1.0,,,,13.0,,,,,2.0,,1.0,17.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,0.0,,1.0,1.0,,,,2.0,,2.0,5.0,1.0,,5.0,4.0,1.0,,,,1.0,1.0,,4.0,1.0,4.0,1.0,,,1.0,1.0,91.0,,,,14.0,,,2.0,,,,3.0,3.0,,2.0,,,,6.0,,,,,1.0,13.0,,0.0,,12.0,,1.0,,,,,2.0,,2.0,,,,14.0,,,1.0,0.0,,2.0,23.0,,,,,0.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23593,279619.0,Ibrahima Konaté,Ibrahima,Konaté,1999-05-25,France,France,5.0,D,Centre Central Defender,418,392.0,14.0,1.0,269.0,3.0,,23.0,661.0,,2.0,19.0,34.0,11.0,,7.0,70.0,33.0,4.0,,0.0,4.0,,,,,1.0,3.0,,,,,,,4.0,,4.0,,,4.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,27.0,64.0,,,,5.0,,3.0,4.0,,,1.0,4.0,34.0,55.0,,37.0,19.0,1.0,,26.0,80.0,,10.0,286.0,11.0,,10.0,7.0,3.0,,,,19.0,78.0,,16.0,1.0,16.0,240.0,161.0,124.0,,4.0,990.0,,0.0,,745.0,9.0,,69.0,69.0,8.0,,97.0,97.0,1.0,33.0,30.0,,5.0,197.0,,4.0,,13.0,57.0,656.0,4.0,2.0,0.0,425.0,35.0,37.0,3.0,,,,90.0,1.0,325.0,17.0,,55.0,750.0,4.0,,,16.0,2.0,2.0,867.0,6.0,4.0,4.0,3.0,0.0,7.0,2.0,,10.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13274,160422.0,Ezri Konsa,Ezri,Konsa,1997-10-23,England,England,4.0,D,Centre Central Defender,418,670.0,30.0,,198.0,5.0,1.0,33.0,868.0,,7.0,42.0,58.0,29.0,,6.0,234.0,127.0,15.0,,4.0,8.0,,1.0,0.0,,2.0,7.0,,,,,1.0,1.0,6.0,3.0,11.0,2.0,2.0,7.0,,4.0,,,,2.0,,0.0,2.0,3.0,,,,,,,2.0,,,1.0,3.0,5.0,1.0,1.0,,68.0,105.0,2.0,1.0,4.0,17.0,2.0,3.0,8.0,,1.0,6.0,5.0,71.0,125.0,4.0,82.0,36.0,,2.0,43.0,72.0,,18.0,360.0,29.0,2.0,41.0,34.0,7.0,0.0,0.0,0.0,36.0,92.0,,15.0,3.0,15.0,383.0,144.0,88.0,14.0,21.0,2481.0,,4.0,6.0,974.0,22.0,,25.0,106.0,3.0,3.0,157.0,157.0,1.0,60.0,44.0,,17.0,194.0,,7.0,0.0,20.0,50.0,840.0,9.0,9.0,4.0,723.0,60.0,82.0,9.0,1.0,1.0,,100.0,3.0,283.0,40.0,1.0,90.0,1005.0,15.0,3.0,,25.0,,7.0,1286.0,37.0,10.0,10.0,36.0,1.0,10.0,6.0,3.0,15.0,4.0,,,,,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,1.0,0.0,,,,,,,5.0,5.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
66564,162226.0,Billy Koumetio,Billy,Koumetio,2002-11-14,France,France,89.0,D,Centre Central Defender,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5861,134321.0,Cheikhou Kouyaté,Cheikhou,Kouyaté,1989-12-21,Senegal,Senegal,8.0,M,Centre Central Midfielder,418,426.0,20.0,3.0,230.0,7.0,1.0,30.0,655.0,,0.0,29.0,51.0,27.0,,18.0,173.0,113.0,3.0,4.0,4.0,1.0,,,1.0,,1.0,2.0,,,,,,,1.0,,2.0,1.0,,2.0,,,,1.0,,1.0,,3.0,1.0,1.0,,4.0,,,,4.0,4.0,,,,4.0,1.0,,,,139.0,136.0,,,6.0,35.0,1.0,21.0,4.0,3.0,1.0,11.0,9.0,92.0,136.0,6.0,33.0,22.0,,,66.0,68.0,1.0,29.0,268.0,23.0,,28.0,21.0,7.0,1.0,1.0,,22.0,87.0,,38.0,3.0,38.0,204.0,100.0,58.0,9.0,9.0,1978.0,2.0,3.0,,782.0,14.0,1.0,85.0,84.0,10.0,1.0,194.0,194.0,6.0,63.0,67.0,,35.0,188.0,,6.0,1.0,33.0,97.0,638.0,26.0,15.0,5.0,484.0,40.0,33.0,17.0,4.0,4.0,,135.0,6.0,319.0,33.0,1.0,66.0,799.0,7.0,9.0,4.0,52.0,,1.0,1118.0,7.0,30.0,30.0,21.0,0.0,9.0,13.0,1.0,38.0,3.0,,1.0,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12520,160054.0,Mateo Kovacic,Mateo,Kovacic,1994-05-06,Austria,Croatia,8.0,M,Centre Central Midfielder,418,448.0,38.0,3.0,612.0,,6.0,55.0,1059.0,6.0,1.0,5.0,5.0,25.0,,20.0,102.0,68.0,8.0,14.0,22.0,3.0,3.0,1.0,1.0,0.0,,7.0,,,1.0,,,,,,,2.0,1.0,1.0,,4.0,,2.0,,1.0,2.0,3.0,4.0,1.0,3.0,10.0,,,,14.0,11.0,,,4.0,20.0,3.0,1.0,,,207.0,111.0,1.0,1.0,,27.0,5.0,18.0,6.0,4.0,2.0,22.0,6.0,78.0,114.0,,9.0,1.0,,1.0,40.0,171.0,4.0,24.0,299.0,16.0,2.0,11.0,9.0,2.0,5.0,3.0,5.0,1.0,23.0,,7.0,,7.0,248.0,82.0,53.0,4.0,3.0,1556.0,4.0,23.0,6.0,1177.0,4.0,1.0,221.0,53.0,48.0,2.0,196.0,196.0,16.0,36.0,59.0,,27.0,439.0,,11.0,,22.0,329.0,1043.0,15.0,35.0,27.0,476.0,61.0,9.0,51.0,6.0,6.0,,407.0,4.0,723.0,8.0,6.0,85.0,1193.0,22.0,5.0,9.0,51.0,12.0,1.0,1460.0,16.0,18.0,18.0,20.0,0.0,15.0,38.0,7.0,31.0,4.0,,1.0,1.0,,,,1.0,,,3.0,8.0,,1.0,4.0,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35733,302990.0,Matej Kovár,Matej,Kovár,2000-05-17,Czech Republic,Czech Republic,1.0,G,Goalkeeper,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122119,314351.0,Kacper Kozlowski,Kacper,Kozlowski,2003-10-16,Poland,Poland,64.0,M,Centre Attacking Midfielder,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66494,161985.0,Emil Krafth,Emil,Krafth,1994-08-02,Sweden,Sweden,17.0,D,Right Full Back,418,230.0,13.0,,206.0,4.0,,12.0,433.0,,115.0,29.0,22.0,20.0,,7.0,160.0,79.0,3.0,3.0,4.0,2.0,,1.0,1.0,,0.0,1.0,,,,,,,,,,,,2.0,,1.0,,,,2.0,,,1.0,0.0,1.0,1.0,,1.0,,3.0,3.0,,,2.0,6.0,2.0,,,2.0,59.0,94.0,,,7.0,23.0,1.0,9.0,5.0,15.0,6.0,4.0,5.0,65.0,72.0,7.0,49.0,20.0,,,35.0,85.0,,22.0,291.0,18.0,,20.0,20.0,,1.0,,1.0,20.0,68.0,,25.0,2.0,25.0,200.0,103.0,51.0,6.0,15.0,1635.0,1.0,5.0,2.0,585.0,10.0,,9.0,210.0,35.0,2.0,245.0,245.0,6.0,46.0,42.0,,23.0,41.0,,3.0,,19.0,108.0,428.0,6.0,6.0,6.0,296.0,46.0,49.0,4.0,21.0,21.0,,157.0,,316.0,24.0,,54.0,591.0,6.0,6.0,2.0,37.0,,165.0,983.0,9.0,9.0,9.0,11.0,0.0,9.0,2.0,5.0,16.0,5.0,,3.0,3.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,7.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67196,316364.0,Alex Král,Alex,Král,1998-05-19,Slovakia,Czech Republic,33.0,M,Centre Defensive Midfielder,418,,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,,,,1.0,,,,2.0,,,1.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,2.0,,,,2.0,,,1.0,,,,2.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,133649.0,Tim Krul,Tim,Krul,1988-04-03,Netherlands,Netherlands,1.0,G,Goalkeeper,418,505.0,90.0,,86.0,32.0,,193.0,591.0,1.0,,3.0,7.0,29.0,,,300.0,155.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,249.0,,,,,,3.0,5.0,,,,5.0,6.0,8.0,,27.0,1.0,4.0,,,95.0,,,515.0,29.0,,62.0,57.0,5.0,,,,1.0,,,,,,211.0,309.0,84.0,20.0,21.0,2610.0,,1.0,,533.0,,,90.0,43.0,7.0,7.0,315.0,315.0,,18.0,1.0,,,177.0,,,,,23.0,361.0,,0.0,1.0,592.0,177.0,27.0,,,,,96.0,,311.0,168.0,,491.0,903.0,,,,1.0,1.0,,1237.0,,1.0,1.0,,0.0,4.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,224.0,,,,,,,,,,,1.0,,,,,,,,161.0,,,1.0,6.0,168.0,1.0,22.0,47.0,4.0,12.0,218.0,168.0,8.0,17.0,69.0,36.0,106.0,4.0,8.0,14.0,7.0,,,1.0,0.0,,,
22866,285392.0,Juraj Kucka,Juraj,Kucka,1987-02-26,Slovakia,Slovakia,33.0,M,Centre Central Midfielder,418,223.0,23.0,4.0,248.0,2.0,8.0,26.0,466.0,1.0,14.0,48.0,57.0,26.0,,31.0,198.0,111.0,20.0,26.0,9.0,15.0,3.0,1.0,,3.0,,7.0,1.0,,3.0,,1.0,1.0,6.0,,9.0,3.0,1.0,11.0,1.0,4.0,2.0,9.0,0.0,5.0,3.0,6.0,6.0,3.0,8.0,12.0,,6.0,,26.0,31.0,1.0,,8.0,28.0,5.0,0.0,3.0,2.0,136.0,158.0,2.0,1.0,2.0,37.0,11.0,46.0,1.0,3.0,12.0,19.0,4.0,172.0,181.0,2.0,44.0,24.0,,2.0,60.0,96.0,12.0,46.0,273.0,22.0,1.0,34.0,28.0,6.0,1.0,1.0,1.0,24.0,113.0,1.0,27.0,1.0,27.0,141.0,99.0,54.0,18.0,12.0,1923.0,7.0,3.0,11.0,669.0,9.0,4.0,91.0,104.0,21.0,3.0,315.0,315.0,12.0,71.0,75.0,1.0,37.0,128.0,1.0,24.0,3.0,35.0,101.0,457.0,21.0,35.0,10.0,291.0,49.0,44.0,33.0,16.0,15.0,1.0,185.0,22.0,403.0,21.0,8.0,65.0,678.0,46.0,6.0,4.0,59.0,1.0,18.0,1132.0,33.0,48.0,48.0,49.0,0.0,4.0,17.0,8.0,39.0,3.0,,5.0,5.0,,,,,,,2.0,2.0,1.0,,2.0,1.0,2.0,,1.0,,,,,,1.0,,3.0,,,,,1.0,,1.0,2.0,,,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
49316,302778.0,Dejan Kulusevski,Dejan,Kulusevski,2000-04-25,Sweden,Sweden,21.0,M,Right Winger,418,141.0,5.0,,260.0,,14.0,5.0,394.0,2.0,3.0,8.0,3.0,18.0,1.0,7.0,112.0,71.0,20.0,6.0,17.0,8.0,1.0,10.0,,1.0,1.0,1.0,,,,1.0,2.0,,,,1.0,8.0,5.0,4.0,,3.0,4.0,23.0,,,2.0,,1.0,2.0,3.0,1.0,,2.0,,6.0,25.0,,,1.0,2.0,,,1.0,1.0,151.0,75.0,2.0,2.0,1.0,31.0,11.0,18.0,2.0,13.0,12.0,18.0,2.0,82.0,62.0,1.0,2.0,2.0,,,40.0,22.0,3.0,20.0,69.0,14.0,5.0,11.0,7.0,4.0,8.0,6.0,8.0,2.0,7.0,,13.0,,13.0,179.0,13.0,9.0,5.0,2.0,1265.0,9.0,16.0,10.0,430.0,,4.0,10.0,111.0,46.0,1.0,161.0,161.0,10.0,33.0,32.0,,31.0,57.0,,5.0,,19.0,157.0,368.0,14.0,37.0,25.0,157.0,9.0,2.0,44.0,25.0,25.0,,194.0,1.0,324.0,0.0,16.0,7.0,456.0,26.0,10.0,4.0,19.0,7.0,4.0,705.0,73.0,38.0,38.0,15.0,1.0,11.0,25.0,10.0,13.0,3.0,,7.0,7.0,,0.0,,,5.0,,2.0,6.0,1.0,5.0,1.0,,4.0,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
